날짜,발전기명,용량_메가와트,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시,합계,주소지
2023-11-16,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,96,163.2,528,739.2,1113.6,384,441.6,172.8,115.2,480,57.6,0,0,0,0,0,0,4291.2,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-11-17,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,57.6,1344,5510.4,4876.8,4665.6,2707.2,1392,326.4,2169.6,969.6,0,0,0,0,0,0,0,24019.2,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-11-18,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,124.8,854.4,2563.2,1795.2,1660.8,1315.2,1411.2,1632,1238.4,345.6,0,0,0,0,0,0,0,12940.8,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-11-19,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,153.6,2169.6,4598.4,6144,6960,8745.6,8064,5481.6,2755.2,912,48,0,0,0,0,0,0,46032,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-11-20,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,374.4,2716.8,6057.6,7449.6,9052.8,9523.2,9033.6,7555.2,5116.8,1920,48,0,0,0,0,0,0,58848,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-11-21,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,336,2697.6,5510.4,7948.8,8736,9196.8,8534.4,7286.4,4963.2,1814.4,48,0,0,0,0,0,0,57072,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-11-22,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,288,2611.2,5424,7296,8160,7795.2,7488,6528,4636.8,1545.6,48,0,0,0,0,0,0,51820.8,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-11-23,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,86.4,873.6,2448,3225.6,4896,7228.8,6441.6,2736,1593.6,1008,28.8,0,0,0,0,0,0,30566.4,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-11-24,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,67.2,1017.6,2668.8,4243.2,4089.6,5952,4377.6,3120,2284.8,614.4,19.2,0,0,0,0,0,0,28454.4,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-11-25,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,278.4,2803.2,6172.8,8400,9475.2,9974.4,9475.2,8016,5395.2,1910.4,38.4,0,0,0,0,0,0,61939.2,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-11-26,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,211.2,2236.8,3206.4,4108.8,3945.6,7718.4,3542.4,2582.4,3081.6,1334.4,38.4,0,0,0,0,0,0,32006.4,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-11-27,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,0,211.2,835.2,1843.2,1852.8,1795.2,3235.2,1296,883.2,201.6,0,0,0,0,0,0,0,12153.6,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-11-28,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,38.4,67.2,0,0,0,0,0,0,883.2,1488,38.4,0,0,0,0,0,0,2515.2,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-11-29,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,144,1516.8,3436.8,3436.8,2352,3062.4,6345.6,2428.8,537.6,76.8,0,0,0,0,0,0,0,23337.6,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-11-30,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,0,278.4,1516.8,2678.4,2928,3052.8,3369.6,3811.2,2371.2,652.8,9.6,0,0,0,0,0,0,20668.8,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-12-01,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,0,0,0,883.2,2419.2,3110.4,4156.8,5654.4,4454.4,1526.4,38.4,0,0,0,0,0,0,22243.2,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-12-02,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,9.6,595.2,672,1142.4,1420.8,1660.8,1852.8,1180.8,758.4,163.2,0,0,0,0,0,0,0,9456,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-12-03,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,57.6,1632,4579.2,6816,7987.2,7363.2,6259.2,5308.8,3542.4,1468.8,28.8,0,0,0,0,0,0,45043.2,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-12-04,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,134.4,1718.4,3657.6,7075.2,7315.2,7209.6,6710.4,4732.8,2390.4,1276.8,28.8,0,0,0,0,0,0,42249.6,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-12-05,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,124.8,1891.2,4800,6873.6,8169.6,8409.6,5884.8,6518.4,3705.6,988.8,9.6,0,0,0,0,0,0,47376,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-12-06,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,67.2,1468.8,2217.6,4406.4,3408,2083.2,2678.4,1632,1795.2,460.8,0,0,0,0,0,0,0,20217.6,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-12-07,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,96,1900.8,4838.4,7113.6,8256,8611.2,8102.4,6681.6,4166.4,1382.4,28.8,0,0,0,0,0,0,51177.6,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-12-08,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,76.8,1555.2,4185.6,6460.8,7824,8198.4,7632,6374.4,3840,1257.6,19.2,0,0,0,0,0,0,47424,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-12-09,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,57.6,1420.8,2726.4,3955.2,5884.8,5596.8,4540.8,4944,2774.4,1315.2,38.4,0,0,0,0,0,0,33254.4,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-12-10,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,0,672,960,998.4,2092.8,1958.4,6518.4,2611.2,1593.6,374.4,0,0,0,0,0,0,0,17779.2,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-12-11,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,0,0,144,288,825.6,1132.8,441.6,201.6,288,48,0,0,0,0,0,0,0,3369.6,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-12-12,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,0,38.4,700.8,2188.8,1372.8,2044.8,739.2,1420.8,1065.6,134.4,0,0,0,0,0,0,0,9705.6,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-12-13,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,9.6,633.6,2198.4,3542.4,6240,6076.8,7737.6,3705.6,1344,345.6,0,0,0,0,0,0,0,31833.6,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-12-14,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,0,38.4,614.4,336,403.2,748.8,998.4,374.4,96,0,0,0,0,0,0,0,0,3609.6,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-12-15,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,0,0,0,48,67.2,835.2,748.8,1027.2,691.2,211.2,0,0,0,0,0,0,0,3628.8,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-12-16,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,0,86.4,1123.2,2304,1881.6,3388.8,3715.2,2275.2,240,67.2,0,0,0,0,0,0,0,15081.6,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-12-17,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,0,0,0,28.8,76.8,124.8,278.4,172.8,124.8,9.6,0,0,0,0,0,0,0,816,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-12-18,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,0,124.8,336,307.2,393.6,384,499.2,345.6,76.8,0,0,0,0,0,0,0,0,2467.2,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-12-19,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,0,144,614.4,1075.2,1680,1584,1756.8,1872,739.2,134.4,0,0,0,0,0,0,0,9600,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-12-20,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,0,336,1036.8,2073.6,1612.8,1843.2,3561.6,1987.2,864,182.4,0,0,0,0,0,0,0,13497.6,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-12-21,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,0,0,0,0,9.6,9.6,0,0,0,0,0,0,0,0,0,0,0,19.2,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-12-22,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-12-23,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,0,0,0,0,0,48,345.6,681.6,585.6,192,0,0,0,0,0,0,0,1852.8,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-12-24,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,0,0,19.2,316.8,604.8,1833.6,2428.8,1488,844.8,278.4,0,0,0,0,0,0,0,7814.4,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-12-25,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,0,528,1209.6,2668.8,4473.6,6470.4,4377.6,3033.6,1459.2,672,28.8,0,0,0,0,0,0,24921.6,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-12-26,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,19.2,1084.8,2428.8,4560,7468.8,7747.2,7027.2,4377.6,2457.6,633.6,48,0,0,0,0,0,0,37852.8,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-12-27,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,0,1104,3446.4,6268.8,7536,7958.4,7420.8,6086.4,4003.2,1209.6,38.4,0,0,0,0,0,0,45072,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-12-28,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,0,806.4,1459.2,2870.4,3369.6,5356.8,5376,4512,3926.4,1420.8,67.2,0,0,0,0,0,0,29164.8,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-12-29,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,9.6,998.4,2630.4,4809.6,6748.8,7180.8,7190.4,5875.2,2342.4,1046.4,134.4,0,0,0,0,0,0,38966.4,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-12-30,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,19.2,758.4,1401.6,4156.8,2640,2918.4,2524.8,1200,633.6,48,0,0,0,0,0,0,0,16300.8,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-12-31,(군산)영암F1태양광,13.296,0,0,0,0,0,0,0,0,336,460.8,566.4,528,364.8,556.8,892.8,528,48,0,0,0,0,0,0,0,4281.6,전라남도 영암군 삼호읍 에프원로 2 영암 F1 태양광 발전소
2023-01-01,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,1.08,148.68,493.92,875.16,1098.18,1010.34,1084.68,832.14,427.14,104.94,0.18,0,0,0,0,0,0,6076.44,경상남도 밀양시 삼랑진읍 행곡로 26-27
2023-01-02,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,2.52,108.36,557.46,1091.34,1372.32,1387.98,1320.12,1103.04,570.24,135.36,0,0,0,0,0,0,0,7648.74,경상남도 밀양시 삼랑진읍 행곡로 26-28
2023-01-03,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0,189.36,627.84,1161.36,1415.34,1486.26,1412.46,1151.1,635.94,159.3,0,0,0,0,0,0,0,8238.96,경상남도 밀양시 삼랑진읍 행곡로 26-29
2023-01-04,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0,171.72,572.22,1067.76,1323.9,1370.7,1294.38,1026.72,538.56,137.52,0,0,0,0,0,0,0,7503.48,경상남도 밀양시 삼랑진읍 행곡로 26-30
2023-01-05,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0.9,130.32,351.18,615.42,927.9,1008.36,954.72,798.66,419.94,98.1,0.18,0,0,0,0,0,0,5305.68,경상남도 밀양시 삼랑진읍 행곡로 26-31
2023-01-06,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,2.16,100.44,338.76,718.74,1174.86,1315.26,1259.82,1030.86,538.74,159.48,0.72,0,0,0,0,0,0,6639.84,경상남도 밀양시 삼랑진읍 행곡로 26-32
2023-01-07,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0.72,107.82,331.56,567.72,766.98,889.92,1027.98,944.46,505.8,149.4,1.08,0,0,0,0,0,0,5293.44,경상남도 밀양시 삼랑진읍 행곡로 26-33
2023-01-08,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0,163.62,560.34,1059.84,1302.84,1372.14,1294.02,1048.32,569.7,157.86,1.08,0,0,0,0,0,0,7529.76,경상남도 밀양시 삼랑진읍 행곡로 26-34
2023-01-09,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0.9,129.6,453.06,826.92,598.68,1040.04,1015.56,783,384.12,125.46,1.8,0,0,0,0,0,0,5359.14,경상남도 밀양시 삼랑진읍 행곡로 26-35
2023-01-10,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0,153.72,555.3,1028.88,1260.36,1330.92,1283.04,1078.74,622.44,186.12,0.18,0,0,0,0,0,0,7499.7,경상남도 밀양시 삼랑진읍 행곡로 26-36
2023-01-11,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0,160.38,558.54,1026.9,1254.96,1318.86,1252.26,1024.74,588.24,178.56,0.36,0,0,0,0,0,0,7363.8,경상남도 밀양시 삼랑진읍 행곡로 26-37
2023-01-12,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0.18,162.54,581.94,1065.6,1299.6,1352.7,1260.9,1049.76,600.84,78.84,1.26,0,0,0,0,0,0,7454.16,경상남도 밀양시 삼랑진읍 행곡로 26-38
2023-01-13,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0,0,4.14,35.1,27.18,42.48,85.5,77.4,105.3,141.12,1.08,0,0,0,0,0,0,519.3,경상남도 밀양시 삼랑진읍 행곡로 26-39
2023-01-14,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0,0,13.68,51.3,36.54,40.5,55.62,96.84,31.32,1.8,0,0,0,0,0,0,0,327.6,경상남도 밀양시 삼랑진읍 행곡로 26-40
2023-01-15,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0,9.18,4.68,23.4,24.12,46.26,145.98,86.22,1.98,5.58,2.52,0,0,0,0,0,0,349.92,경상남도 밀양시 삼랑진읍 행곡로 26-41
2023-01-16,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0.54,211.5,634.68,1155.24,1388.88,1460.34,1416.42,1236.6,797.94,251.28,3.78,0,0,0,0,0,0,8557.2,경상남도 밀양시 삼랑진읍 행곡로 26-42
2023-01-17,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,1.8,201.24,663.48,1091.88,1335.78,1301.76,1241.64,1031.04,646.74,259.92,3.78,0,0,0,0,0,0,7779.06,경상남도 밀양시 삼랑진읍 행곡로 26-43
2023-01-18,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,2.88,146.34,538.56,977.58,1211.04,1292.94,983.88,337.32,465.3,135,2.7,0,0,0,0,0,0,6093.54,경상남도 밀양시 삼랑진읍 행곡로 26-44
2023-01-19,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,5.22,193.14,655.74,1119.42,1333.8,1423.8,1374.48,1193.22,755.46,242.28,4.86,0,0,0,0,0,0,8301.42,경상남도 밀양시 삼랑진읍 행곡로 26-45
2023-01-20,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,2.16,139.68,527.4,960.3,1192.5,1341.9,1373.4,1229.58,852.66,283.86,1.98,0,0,0,0,0,0,7905.42,경상남도 밀양시 삼랑진읍 행곡로 26-46
2023-01-21,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0,200.16,760.68,1252.08,1469.88,1535.04,1487.16,1313.1,904.5,295.38,0.36,0,0,0,0,0,0,9218.34,경상남도 밀양시 삼랑진읍 행곡로 26-47
2023-01-22,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0,55.62,308.52,309.96,310.68,246.78,298.98,358.02,135.9,26.64,0,0,0,0,0,0,0,2051.1,경상남도 밀양시 삼랑진읍 행곡로 26-48
2023-01-23,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,1.08,185.4,680.94,1103.22,1309.14,1400.58,1348.56,1167.84,507.96,130.14,4.68,0,0,0,0,0,0,7839.54,경상남도 밀양시 삼랑진읍 행곡로 26-49
2023-01-24,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,1.08,162.54,617.22,1129.14,1298.52,1386.72,1399.32,1244.16,893.52,300.78,1.44,0,0,0,0,0,0,8434.44,경상남도 밀양시 삼랑진읍 행곡로 26-50
2023-01-25,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0,158.4,621.18,1006.38,1248.66,1406.88,1351.26,1203.66,881.28,293.22,1.08,0,0,0,0,0,0,8172,경상남도 밀양시 삼랑진읍 행곡로 26-51
2023-01-26,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0,34.56,90.72,195.48,245.16,447.12,443.52,473.76,260.1,65.52,0.36,0,0,0,0,0,0,2256.3,경상남도 밀양시 삼랑진읍 행곡로 26-52
2023-01-27,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,2.34,190.44,555.48,1093.86,1310.04,1358.28,1343.34,1184.4,896.76,309.24,0.9,0,0,0,0,0,0,8245.08,경상남도 밀양시 삼랑진읍 행곡로 26-53
2023-01-28,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0.18,182.88,740.7,1141.56,1302.48,1309.32,1182.6,1105.74,839.88,305.82,5.94,0,0,0,0,0,0,8117.1,경상남도 밀양시 삼랑진읍 행곡로 26-54
2023-01-29,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0.36,188.46,707.4,1075.68,1252.44,1302.66,1265.94,1133.28,836.1,295.38,8.64,0,0,0,0,0,0,8066.34,경상남도 밀양시 삼랑진읍 행곡로 26-55
2023-01-30,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0.54,189.36,721.44,1094.04,1285.74,1346.04,1306.62,1179,893.88,338.94,3.6,0,0,0,0,0,0,8359.2,경상남도 밀양시 삼랑진읍 행곡로 26-56
2023-01-31,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,2.16,180.9,679.32,1025.1,1176.3,1254.78,1383.3,1245.24,952.74,380.52,8.46,0,0,0,0,0,0,8288.82,경상남도 밀양시 삼랑진읍 행곡로 26-57
2023-01-01,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0.864,88.32,316.224,487.392,577.728,528.096,570.528,456.576,257.28,67.392,0.672,0,0,0,0,0,0,3351.072,경상남도 밀양시 삼랑진읍 행곡로 26-58
2023-01-02,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,2.208,63.84,367.488,613.152,718.176,715.968,688.032,612.384,362.88,110.304,0.48,0,0,0,0,0,0,4254.912,경상남도 밀양시 삼랑진읍 행곡로 26-59
2023-01-03,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0,110.976,434.976,656.064,738.144,762.336,733.632,635.04,408.768,136.128,0.288,0,0,0,0,0,0,4616.352,경상남도 밀양시 삼랑진읍 행곡로 26-60
2023-01-04,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0.384,103.776,391.392,601.728,692.352,709.056,671.904,561.12,340.896,64.128,0.864,0,0,0,0,0,0,4137.6,경상남도 밀양시 삼랑진읍 행곡로 26-61
2023-01-05,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0.96,74.688,200.064,329.472,491.328,528.096,501.696,429.312,249.888,59.136,0.48,0,0,0,0,0,0,2865.12,경상남도 밀양시 삼랑진읍 행곡로 26-62
2023-01-06,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,1.92,56.064,211.488,397.152,617.856,679.296,659.04,560.064,334.176,113.568,1.152,0,0,0,0,0,0,3631.776,경상남도 밀양시 삼랑진읍 행곡로 26-63
2023-01-07,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0.864,61.728,185.28,302.688,403.104,467.328,539.328,511.008,305.952,93.504,1.632,0,0,0,0,0,0,2872.416,경상남도 밀양시 삼랑진읍 행곡로 26-64
2023-01-08,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0.096,96.768,371.04,586.656,676.608,704.448,668.352,565.44,355.392,106.848,2.016,0,0,0,0,0,0,4133.664,경상남도 밀양시 삼랑진읍 행곡로 26-65
2023-01-09,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0.96,77.472,285.408,454.272,317.088,537.984,529.536,417.984,231.84,82.848,2.016,0,0,0,0,0,0,2937.408,경상남도 밀양시 삼랑진읍 행곡로 26-66
2023-01-10,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0.288,92.736,366.72,566.304,655.296,688.32,662.784,575.712,386.976,128.928,0.672,0,0,0,0,0,0,4124.736,경상남도 밀양시 삼랑진읍 행곡로 26-67
2023-01-11,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0.576,94.08,372.384,562.848,651.648,680.256,646.848,548.256,362.784,129.888,2.016,0,0,0,0,0,0,4051.584,경상남도 밀양시 삼랑진읍 행곡로 26-68
2023-01-12,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0.48,97.536,390.912,581.376,671.904,694.464,649.44,556.032,372.384,51.84,1.44,0,0,0,0,0,0,4067.808,경상남도 밀양시 삼랑진읍 행곡로 26-69
2023-01-13,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0,0,4.416,21.408,19.104,28.8,48.96,42.432,56.544,91.104,1.248,0,0,0,0,0,0,314.016,경상남도 밀양시 삼랑진읍 행곡로 26-70
2023-01-14,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0,0,9.696,29.568,23.328,25.344,32.928,52.8,19.392,2.304,0,0,0,0,0,0,0,195.36,경상남도 밀양시 삼랑진읍 행곡로 26-71
2023-01-15,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0,6.72,4.416,15.168,14.88,28.128,80.736,47.424,2.784,6.432,1.824,0,0,0,0,0,0,208.512,경상남도 밀양시 삼랑진읍 행곡로 26-72
2023-01-16,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0.672,121.248,416.16,625.44,717.792,755.232,730.656,644.928,480.48,174.24,6.144,0,0,0,0,0,0,4672.992,경상남도 밀양시 삼랑진읍 행곡로 26-73
2023-01-17,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,1.92,114.24,435.456,585.504,691.296,669.888,644.928,535.488,383.328,177.696,6.912,0,0,0,0,0,0,4246.656,경상남도 밀양시 삼랑진읍 행곡로 26-74
2023-01-18,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,2.304,84.192,335.52,525.312,626.112,668.64,549.6,167.904,260.352,79.584,1.824,0,0,0,0,0,0,3301.344,경상남도 밀양시 삼랑진읍 행곡로 26-75
2023-01-19,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,4.032,113.088,421.824,598.848,689.856,732.096,707.808,617.568,436.704,164.256,6.24,0,0,0,0,0,0,4492.32,경상남도 밀양시 삼랑진읍 행곡로 26-76
2023-01-20,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,2.208,81.888,320.544,512.832,616.32,693.12,708.576,640.032,491.712,202.656,7.68,0,0,0,0,0,0,4277.568,경상남도 밀양시 삼랑진읍 행곡로 26-77
2023-01-21,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0.096,114.528,489.312,659.808,751.2,784.608,759.168,672.864,514.752,216.48,8.256,0,0,0,0,0,0,4971.072,경상남도 밀양시 삼랑진읍 행곡로 26-78
2023-01-22,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0.096,33.504,170.496,162.912,161.76,131.616,156.288,186.048,71.232,16.128,0,0,0,0,0,0,0,1090.08,경상남도 밀양시 삼랑진읍 행곡로 26-79
2023-01-23,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,1.344,110.208,419.328,578.688,674.688,720.768,692.544,601.44,267.264,72.48,3.36,0,0,0,0,0,0,4142.112,경상남도 밀양시 삼랑진읍 행곡로 26-80
2023-01-24,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,1.728,107.616,431.52,677.76,763.104,819.168,823.008,728.736,559.392,247.968,14.4,0,0,0,0,0,0,5174.4,경상남도 밀양시 삼랑진읍 행곡로 26-81
2023-01-25,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0.288,131.616,532.032,708.576,793.536,825.6,791.616,708.384,551.328,250.656,15.072,0,0,0,0,0,0,5308.704,경상남도 밀양시 삼랑진읍 행곡로 26-82
2023-01-26,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0.096,25.248,59.904,120.864,149.856,250.368,264.768,257.088,160.416,41.952,0.864,0,0,0,0,0,0,1331.424,경상남도 밀양시 삼랑진읍 행곡로 26-83
2023-01-27,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,2.592,127.008,378.624,662.784,776.928,803.136,791.904,699.264,550.56,262.08,17.76,0,0,0,0,0,0,5072.64,경상남도 밀양시 삼랑진읍 행곡로 26-84
2023-01-28,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,0.864,137.184,508.416,680.64,764.352,760.416,695.328,655.296,510.24,245.28,16.416,0,0,0,0,0,0,4974.432,경상남도 밀양시 삼랑진읍 행곡로 26-85
2023-01-29,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,1.248,141.888,482.88,639.936,735.072,764.064,741.888,663.072,501.312,228.96,17.856,0,0,0,0,0,0,4918.176,경상남도 밀양시 삼랑진읍 행곡로 26-86
2023-01-30,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,1.152,146.496,483.84,651.744,758.112,793.824,769.632,688.224,534.24,267.84,21.792,0,0,0,0,0,0,5116.896,경상남도 밀양시 삼랑진읍 행곡로 26-87
2023-01-31,(군산)삼랑진태양광,2,0,0,0,0,0,0,0,2.496,140.448,449.76,613.632,696.48,738.144,712.512,638.208,495.168,249.792,21.408,0,0,0,0,0,0,4758.048,경상남도 밀양시 삼랑진읍 행곡로 26-88
