날짜,시간,발전기명,설비용량(MW),해당 시간 발전량(kWh),해당날짜 총 발전량(kMh)
2023-09-23,12시,(군산)삼랑진태양광,3.0,1871.1,6454.08
2023-09-23,13시,(군산)삼랑진태양광,3.0,1189.824,6454.08
2023-09-23,14시,(군산)삼랑진태양광,3.0,1194.744,6454.08
2023-09-23,15시,(군산)삼랑진태양광,3.0,1025.244,6454.08
2023-09-23,16시,(군산)삼랑진태양광,3.0,961.44,6454.08
2023-09-23,17시,(군산)삼랑진태양광,3.0,182.004,6454.08
2023-09-23,18시,(군산)삼랑진태양광,3.0,100.99199999999999,6454.08
2023-09-23,19시,(군산)삼랑진태양광,3.0,0.0,6454.08
2023-09-23,20시,(군산)삼랑진태양광,3.0,0.0,6454.08
2023-09-23,21시,(군산)삼랑진태양광,3.0,0.0,6454.08
2023-09-23,22시,(군산)삼랑진태양광,3.0,0.0,6454.08
2023-09-23,23시,(군산)삼랑진태양광,3.0,0.0,6454.08
2023-09-23,24시,(군산)삼랑진태양광,3.0,0.0,6454.08
2023-09-24,01시,(군산)삼랑진태양광,3.0,0.0,9169.02
2023-09-24,02시,(군산)삼랑진태양광,3.0,0.0,9169.02
2023-09-24,03시,(군산)삼랑진태양광,3.0,0.0,9169.02
2023-09-24,04시,(군산)삼랑진태양광,3.0,0.0,9169.02
2023-09-24,05시,(군산)삼랑진태양광,3.0,0.0,9169.02
2023-09-24,06시,(군산)삼랑진태양광,3.0,0.0,9169.02
2023-09-24,07시,(군산)삼랑진태양광,3.0,4.116,9169.02
2023-09-24,08시,(군산)삼랑진태양광,3.0,297.37199999999996,9169.02
2023-09-24,09시,(군산)삼랑진태양광,3.0,1065.372,9169.02
2023-09-24,10시,(군산)삼랑진태양광,3.0,1589.112,9169.02
2023-09-24,11시,(군산)삼랑진태양광,3.0,1880.712,9169.02
2023-09-24,12시,(군산)삼랑진태양광,3.0,2079.096,9169.02
2023-09-24,13시,(군산)삼랑진태양광,3.0,2067.72,9169.02
2023-09-24,14시,(군산)삼랑진태양광,3.0,1932.48,9169.02
2023-09-24,15시,(군산)삼랑진태양광,3.0,1211.976,9169.02
2023-09-24,16시,(군산)삼랑진태양광,3.0,1036.512,9169.02
2023-09-24,17시,(군산)삼랑진태양광,3.0,674.436,9169.02
2023-09-24,18시,(군산)삼랑진태양광,3.0,95.844,9169.02
2023-09-24,19시,(군산)삼랑진태양광,3.0,0.0,9169.02
2023-09-24,20시,(군산)삼랑진태양광,3.0,0.0,9169.02
2023-09-24,21시,(군산)삼랑진태양광,3.0,0.0,9169.02
2023-09-24,22시,(군산)삼랑진태양광,3.0,0.0,9169.02
2023-09-24,23시,(군산)삼랑진태양광,3.0,0.0,9169.02
2023-09-24,24시,(군산)삼랑진태양광,3.0,0.0,9169.02
2023-09-25,01시,(군산)삼랑진태양광,3.0,0.0,5674.68
2023-09-25,02시,(군산)삼랑진태양광,3.0,0.0,5674.68
2023-09-25,03시,(군산)삼랑진태양광,3.0,0.0,5674.68
2023-09-25,04시,(군산)삼랑진태양광,3.0,0.0,5674.68
2023-09-25,05시,(군산)삼랑진태양광,3.0,0.0,5674.68
2023-09-25,06시,(군산)삼랑진태양광,3.0,0.0,5674.68
2023-09-25,07시,(군산)삼랑진태양광,3.0,1.7040000000000002,5674.68
2023-09-25,08시,(군산)삼랑진태양광,3.0,113.868,5674.68
2023-09-25,09시,(군산)삼랑진태양광,3.0,338.856,5674.68
2023-09-25,10시,(군산)삼랑진태양광,3.0,795.048,5674.68
2023-09-25,11시,(군산)삼랑진태양광,3.0,1270.404,5674.68
2023-09-25,12시,(군산)삼랑진태양광,3.0,1135.752,5674.68
2023-09-25,13시,(군산)삼랑진태양광,3.0,779.5920000000001,5674.68
2023-09-25,14시,(군산)삼랑진태양광,3.0,1557.228,5674.68
2023-09-25,15시,(군산)삼랑진태양광,3.0,1329.852,5674.68
2023-09-25,16시,(군산)삼랑진태양광,3.0,850.908,5674.68
2023-09-25,17시,(군산)삼랑진태양광,3.0,504.46799999999996,5674.68
2023-09-25,18시,(군산)삼랑진태양광,3.0,42.696,5674.68
2023-09-25,19시,(군산)삼랑진태양광,3.0,0.0,5674.68
2023-09-25,20시,(군산)삼랑진태양광,3.0,0.0,5674.68
2023-09-25,21시,(군산)삼랑진태양광,3.0,0.0,5674.68
2023-09-25,22시,(군산)삼랑진태양광,3.0,0.0,5674.68
2023-09-25,23시,(군산)삼랑진태양광,3.0,0.0,5674.68
2023-09-25,24시,(군산)삼랑진태양광,3.0,0.0,5674.68
2023-09-26,01시,(군산)삼랑진태양광,3.0,0.0,899.64
2023-09-26,02시,(군산)삼랑진태양광,3.0,0.0,899.64
2023-09-26,03시,(군산)삼랑진태양광,3.0,0.0,899.64
2023-09-26,04시,(군산)삼랑진태양광,3.0,0.0,899.64
2023-09-26,05시,(군산)삼랑진태양광,3.0,0.0,899.64
2023-09-26,06시,(군산)삼랑진태양광,3.0,0.0,899.64
2023-09-26,07시,(군산)삼랑진태양광,3.0,0.0,899.64
2023-09-26,08시,(군산)삼랑진태양광,3.0,7.128,899.64
2023-09-26,09시,(군산)삼랑진태양광,3.0,27.156,899.64
2023-09-26,10시,(군산)삼랑진태양광,3.0,52.044,899.64
2023-09-26,11시,(군산)삼랑진태양광,3.0,176.27999999999997,899.64
2023-09-26,12시,(군산)삼랑진태양광,3.0,169.86,899.64
2023-09-26,13시,(군산)삼랑진태양광,3.0,177.264,899.64
2023-09-26,14시,(군산)삼랑진태양광,3.0,261.624,899.64
2023-09-26,15시,(군산)삼랑진태양광,3.0,356.23199999999997,899.64
2023-09-26,16시,(군산)삼랑진태양광,3.0,109.296,899.64
2023-09-26,17시,(군산)삼랑진태양광,3.0,46.812,899.64
2023-09-26,18시,(군산)삼랑진태양광,3.0,9.288,899.64
2023-09-26,19시,(군산)삼랑진태양광,3.0,0.0,899.64
2023-09-26,20시,(군산)삼랑진태양광,3.0,0.0,899.64
2023-09-26,21시,(군산)삼랑진태양광,3.0,0.0,899.64
2023-09-26,22시,(군산)삼랑진태양광,3.0,0.0,899.64
2023-09-26,23시,(군산)삼랑진태양광,3.0,0.0,899.64
2023-09-26,24시,(군산)삼랑진태양광,3.0,0.0,899.64
2023-09-27,01시,(군산)삼랑진태양광,3.0,0.0,4521.6
2023-09-27,02시,(군산)삼랑진태양광,3.0,0.0,4521.6
2023-09-27,03시,(군산)삼랑진태양광,3.0,0.0,4521.6
2023-09-27,04시,(군산)삼랑진태양광,3.0,0.0,4521.6
2023-09-27,05시,(군산)삼랑진태양광,3.0,0.0,4521.6
2023-09-27,06시,(군산)삼랑진태양광,3.0,0.0,4521.6
2023-09-27,07시,(군산)삼랑진태양광,3.0,2.7119999999999997,4521.6
2023-09-27,08시,(군산)삼랑진태양광,3.0,88.248,4521.6
2023-09-27,09시,(군산)삼랑진태양광,3.0,763.512,4521.6
2023-09-27,10시,(군산)삼랑진태양광,3.0,760.236,4521.6
2023-09-27,11시,(군산)삼랑진태양광,3.0,1403.3760000000002,4521.6
2023-09-27,12시,(군산)삼랑진태양광,3.0,1206.936,4521.6
2023-09-27,13시,(군산)삼랑진태양광,3.0,984.048,4521.6
2023-09-27,14시,(군산)삼랑진태양광,3.0,449.304,4521.6
2023-09-27,15시,(군산)삼랑진태양광,3.0,804.384,4521.6
2023-09-27,16시,(군산)삼랑진태양광,3.0,521.22,4521.6
2023-09-27,17시,(군산)삼랑진태양광,3.0,19.992,4521.6
2023-09-27,18시,(군산)삼랑진태양광,3.0,0.0,4521.6
2023-09-27,19시,(군산)삼랑진태양광,3.0,0.0,4521.6
2023-09-27,20시,(군산)삼랑진태양광,3.0,0.0,4521.6
2023-09-27,21시,(군산)삼랑진태양광,3.0,0.0,4521.6
2023-09-27,22시,(군산)삼랑진태양광,3.0,0.0,4521.6
2023-09-27,23시,(군산)삼랑진태양광,3.0,0.0,4521.6
2023-09-27,24시,(군산)삼랑진태양광,3.0,0.0,4521.6
2023-09-28,01시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-28,02시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-28,03시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-28,04시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-28,05시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-28,06시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-28,07시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-28,08시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-28,09시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-28,10시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-28,11시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-28,12시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-28,13시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-28,14시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-28,15시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-28,16시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-28,17시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-28,18시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-28,19시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-28,20시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-28,21시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-28,22시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-28,23시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-28,24시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-29,01시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-29,02시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-29,03시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-29,04시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-29,05시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-29,06시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-29,07시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-29,08시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-29,09시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-29,10시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-29,11시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-29,12시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-29,13시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-29,14시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-29,15시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-29,16시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-29,17시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-29,18시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-29,19시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-29,20시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-29,21시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-29,22시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-29,23시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-29,24시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-30,01시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-30,02시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-30,03시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-30,04시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-30,05시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-30,06시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-30,07시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-30,08시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-30,09시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-30,10시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-30,11시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-30,12시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-30,13시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-30,14시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-30,15시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-30,16시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-30,17시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-30,18시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-30,19시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-30,20시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-30,21시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-30,22시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-30,23시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-09-30,24시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-01,01시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-01,02시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-01,03시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-01,04시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-01,05시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-01,06시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-01,07시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-01,08시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-01,09시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-01,10시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-01,11시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-01,12시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-01,13시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-01,14시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-01,15시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-01,16시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-01,17시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-01,18시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-01,19시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-01,20시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-01,21시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-01,22시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-01,23시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-01,24시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-02,01시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-02,02시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-02,03시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-02,04시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-02,05시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-02,06시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-02,07시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-02,08시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-02,09시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-02,10시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-02,11시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-02,12시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-02,13시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-02,14시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-02,15시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-02,16시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-02,17시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-02,18시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-02,19시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-02,20시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-02,21시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-02,22시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-02,23시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-02,24시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-03,01시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-03,02시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-03,03시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-03,04시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-03,05시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-03,06시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-03,07시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-03,08시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-03,09시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-03,10시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-03,11시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-03,12시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-03,13시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-03,14시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-03,15시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-03,16시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-03,17시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-03,18시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-03,19시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-03,20시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-03,21시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-03,22시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-03,23시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-03,24시,(군산)삼랑진태양광,3.0,0.0,0.0
2023-10-04,01시,(군산)삼랑진태양광,3.0,0.0,7822.08
2023-10-04,02시,(군산)삼랑진태양광,3.0,0.0,7822.08
2023-10-04,03시,(군산)삼랑진태양광,3.0,0.0,7822.08
2023-10-04,04시,(군산)삼랑진태양광,3.0,0.0,7822.08
2023-10-04,05시,(군산)삼랑진태양광,3.0,0.0,7822.08
2023-10-04,06시,(군산)삼랑진태양광,3.0,0.0,7822.08
2023-10-04,07시,(군산)삼랑진태양광,3.0,0.0,7822.08
2023-10-04,08시,(군산)삼랑진태양광,3.0,0.0,7822.08
2023-10-04,09시,(군산)삼랑진태양광,3.0,40.992000000000004,7822.08
2023-10-04,10시,(군산)삼랑진태양광,3.0,1210.9560000000001,7822.08
2023-10-04,11시,(군산)삼랑진태양광,3.0,1853.172,7822.08
2023-10-04,12시,(군산)삼랑진태양광,3.0,1907.472,7822.08
2023-10-04,13시,(군산)삼랑진태양광,3.0,1993.02,7822.08
2023-10-04,14시,(군산)삼랑진태양광,3.0,1895.5320000000002,7822.08
2023-10-04,15시,(군산)삼랑진태양광,3.0,1141.38,7822.08
2023-10-04,16시,(군산)삼랑진태양광,3.0,1208.592,7822.08
2023-10-04,17시,(군산)삼랑진태양광,3.0,719.328,7822.08
2023-10-04,18시,(군산)삼랑진태양광,3.0,39.635999999999996,7822.08
2023-10-04,19시,(군산)삼랑진태양광,3.0,0.0,7822.08
2023-10-04,20시,(군산)삼랑진태양광,3.0,0.0,7822.08
2023-10-04,21시,(군산)삼랑진태양광,3.0,0.0,7822.08
2023-10-04,22시,(군산)삼랑진태양광,3.0,0.0,7822.08
2023-10-04,23시,(군산)삼랑진태양광,3.0,0.0,7822.08
2023-10-04,24시,(군산)삼랑진태양광,3.0,0.0,7822.08
2023-10-05,01시,(군산)삼랑진태양광,3.0,0.0,8864.1
2023-10-05,02시,(군산)삼랑진태양광,3.0,0.0,8864.1
2023-10-05,03시,(군산)삼랑진태양광,3.0,0.0,8864.1
2023-10-05,04시,(군산)삼랑진태양광,3.0,0.0,8864.1
2023-10-05,05시,(군산)삼랑진태양광,3.0,0.0,8864.1
2023-10-05,06시,(군산)삼랑진태양광,3.0,0.0,8864.1
2023-10-05,07시,(군산)삼랑진태양광,3.0,3.372,8864.1
2023-10-05,08시,(군산)삼랑진태양광,3.0,118.872,8864.1
2023-10-05,09시,(군산)삼랑진태양광,3.0,341.13599999999997,8864.1
2023-10-05,10시,(군산)삼랑진태양광,3.0,781.392,8864.1
2023-10-05,11시,(군산)삼랑진태양광,3.0,1989.12,8864.1
2023-10-05,12시,(군산)삼랑진태양광,3.0,2149.2,8864.1
2023-10-05,13시,(군산)삼랑진태양광,3.0,2161.428,8864.1
2023-10-05,14시,(군산)삼랑진태양광,3.0,2042.8200000000002,8864.1
2023-10-05,15시,(군산)삼랑진태양광,3.0,1810.392,8864.1
2023-10-05,16시,(군산)삼랑진태양광,3.0,1404.432,8864.1
2023-10-05,17시,(군산)삼랑진태양광,3.0,746.232,8864.1
2023-10-05,18시,(군산)삼랑진태양광,3.0,36.888000000000005,8864.1
2023-10-05,19시,(군산)삼랑진태양광,3.0,0.0,8864.1
2023-10-05,20시,(군산)삼랑진태양광,3.0,0.0,8864.1
2023-10-05,21시,(군산)삼랑진태양광,3.0,0.0,8864.1
2023-10-05,22시,(군산)삼랑진태양광,3.0,0.0,8864.1
2023-10-05,23시,(군산)삼랑진태양광,3.0,0.0,8864.1
2023-10-05,24시,(군산)삼랑진태양광,3.0,0.0,8864.1
2023-10-06,01시,(군산)삼랑진태양광,3.0,0.0,7558.2
2023-10-06,02시,(군산)삼랑진태양광,3.0,0.0,7558.2
2023-10-06,03시,(군산)삼랑진태양광,3.0,0.0,7558.2
2023-10-06,04시,(군산)삼랑진태양광,3.0,0.0,7558.2
2023-10-06,05시,(군산)삼랑진태양광,3.0,0.0,7558.2
2023-10-06,06시,(군산)삼랑진태양광,3.0,0.0,7558.2
2023-10-06,07시,(군산)삼랑진태양광,3.0,2.148,7558.2
2023-10-06,08시,(군산)삼랑진태양광,3.0,225.12,7558.2
2023-10-06,09시,(군산)삼랑진태양광,3.0,737.1120000000001,7558.2
2023-10-06,10시,(군산)삼랑진태양광,3.0,1088.352,7558.2
2023-10-06,11시,(군산)삼랑진태양광,3.0,1217.292,7558.2
2023-10-06,12시,(군산)삼랑진태양광,3.0,1764.6000000000001,7558.2
2023-10-06,13시,(군산)삼랑진태양광,3.0,2059.152,7558.2
2023-10-06,14시,(군산)삼랑진태양광,3.0,1927.9679999999998,7558.2
2023-10-06,15시,(군산)삼랑진태양광,3.0,1402.8,7558.2
2023-10-06,16시,(군산)삼랑진태양광,3.0,900.084,7558.2
2023-10-06,17시,(군산)삼랑진태양광,3.0,229.62,7558.2
2023-10-06,18시,(군산)삼랑진태양광,3.0,27.6,7558.2
2023-10-06,19시,(군산)삼랑진태양광,3.0,0.0,7558.2
2023-10-06,20시,(군산)삼랑진태양광,3.0,0.0,7558.2
2023-10-06,21시,(군산)삼랑진태양광,3.0,0.0,7558.2
2023-10-06,22시,(군산)삼랑진태양광,3.0,0.0,7558.2
2023-10-06,23시,(군산)삼랑진태양광,3.0,0.0,7558.2
2023-10-06,24시,(군산)삼랑진태양광,3.0,0.0,7558.2
2023-10-07,01시,(군산)삼랑진태양광,3.0,0.0,4655.34
2023-10-07,02시,(군산)삼랑진태양광,3.0,0.0,4655.34
2023-10-07,03시,(군산)삼랑진태양광,3.0,0.0,4655.34
2023-10-07,04시,(군산)삼랑진태양광,3.0,0.0,4655.34
2023-10-07,05시,(군산)삼랑진태양광,3.0,0.0,4655.34
2023-10-07,06시,(군산)삼랑진태양광,3.0,0.0,4655.34
2023-10-07,07시,(군산)삼랑진태양광,3.0,0.096,4655.34
2023-10-07,08시,(군산)삼랑진태양광,3.0,90.52799999999999,4655.34
2023-10-07,09시,(군산)삼랑진태양광,3.0,519.96,4655.34
2023-10-07,10시,(군산)삼랑진태양광,3.0,702.5160000000001,4655.34
2023-10-07,11시,(군산)삼랑진태양광,3.0,1268.2559999999999,4655.34
2023-10-07,12시,(군산)삼랑진태양광,3.0,1206.612,4655.34
2023-10-07,13시,(군산)삼랑진태양광,3.0,1181.316,4655.34
2023-10-07,14시,(군산)삼랑진태양광,3.0,1001.244,4655.34
2023-10-07,15시,(군산)삼랑진태양광,3.0,676.2,4655.34
2023-10-07,16시,(군산)삼랑진태양광,3.0,366.024,4655.34
2023-10-07,17시,(군산)삼랑진태양광,3.0,106.452,4655.34
2023-10-07,18시,(군산)삼랑진태양광,3.0,5.064,4655.34
2023-10-07,19시,(군산)삼랑진태양광,3.0,0.0,4655.34
2023-10-07,20시,(군산)삼랑진태양광,3.0,0.0,4655.34
2023-10-07,21시,(군산)삼랑진태양광,3.0,0.0,4655.34
2023-10-07,22시,(군산)삼랑진태양광,3.0,0.0,4655.34
2023-10-07,23시,(군산)삼랑진태양광,3.0,0.0,4655.34
2023-10-07,24시,(군산)삼랑진태양광,3.0,0.0,4655.34
2023-10-08,01시,(군산)삼랑진태양광,3.0,0.0,2484.72
2023-10-08,02시,(군산)삼랑진태양광,3.0,0.0,2484.72
2023-10-08,03시,(군산)삼랑진태양광,3.0,0.0,2484.72
2023-10-08,04시,(군산)삼랑진태양광,3.0,0.0,2484.72
2023-10-08,05시,(군산)삼랑진태양광,3.0,0.0,2484.72
2023-10-08,06시,(군산)삼랑진태양광,3.0,0.0,2484.72
2023-10-08,07시,(군산)삼랑진태양광,3.0,0.0,2484.72
2023-10-08,08시,(군산)삼랑진태양광,3.0,61.391999999999996,2484.72
2023-10-08,09시,(군산)삼랑진태양광,3.0,160.10399999999998,2484.72
2023-10-08,10시,(군산)삼랑진태양광,3.0,221.42399999999998,2484.72
2023-10-08,11시,(군산)삼랑진태양광,3.0,126.156,2484.72
2023-10-08,12시,(군산)삼랑진태양광,3.0,433.896,2484.72
2023-10-08,13시,(군산)삼랑진태양광,3.0,324.27599999999995,2484.72
2023-10-08,14시,(군산)삼랑진태양광,3.0,731.892,2484.72
2023-10-08,15시,(군산)삼랑진태양광,3.0,993.1320000000001,2484.72
2023-10-08,16시,(군산)삼랑진태양광,3.0,643.188,2484.72
2023-10-08,17시,(군산)삼랑진태양광,3.0,118.18799999999999,2484.72
2023-10-08,18시,(군산)삼랑진태양광,3.0,5.856,2484.72
2023-10-08,19시,(군산)삼랑진태양광,3.0,0.0,2484.72
2023-10-08,20시,(군산)삼랑진태양광,3.0,0.0,2484.72
2023-10-08,21시,(군산)삼랑진태양광,3.0,0.0,2484.72
2023-10-08,22시,(군산)삼랑진태양광,3.0,0.0,2484.72
2023-10-08,23시,(군산)삼랑진태양광,3.0,0.0,2484.72
2023-10-08,24시,(군산)삼랑진태양광,3.0,0.0,2484.72
2023-10-09,01시,(군산)삼랑진태양광,3.0,0.0,2436.66
2023-10-09,02시,(군산)삼랑진태양광,3.0,0.0,2436.66
2023-10-09,03시,(군산)삼랑진태양광,3.0,0.0,2436.66
2023-10-09,04시,(군산)삼랑진태양광,3.0,0.0,2436.66
2023-10-09,05시,(군산)삼랑진태양광,3.0,0.0,2436.66
2023-10-09,06시,(군산)삼랑진태양광,3.0,0.0,2436.66
2023-10-09,07시,(군산)삼랑진태양광,3.0,2.2199999999999998,2436.66
2023-10-09,08시,(군산)삼랑진태양광,3.0,89.05199999999999,2436.66
2023-10-09,09시,(군산)삼랑진태양광,3.0,182.48399999999998,2436.66
2023-10-09,10시,(군산)삼랑진태양광,3.0,783.444,2436.66
2023-10-09,11시,(군산)삼랑진태양광,3.0,925.5,2436.66
2023-10-09,12시,(군산)삼랑진태양광,3.0,971.5920000000001,2436.66
2023-10-09,13시,(군산)삼랑진태양광,3.0,229.38,2436.66
2023-10-09,14시,(군산)삼랑진태양광,3.0,153.672,2436.66
