일자,발전구분,설비용량(MW),시간,발전량(kWh),연식(년),지점명,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),일사(MJ/m2),적설(cm),하늘상태,태양고도,방위각
2023-11-09,(군산)삼랑진태양광,2.0,6,0.0,15.6,양산시,10.1,0.0,0.5,110.0,95.0,0.0,0.0,3.0,0.0,
2023-11-09,(군산)삼랑진태양광,2.0,7,0.0,15.6,양산시,9.7,0.0,0.5,160.0,97.0,0.0,0.0,3.0,0.9069938906069616,111.01423833973564
2023-11-09,(군산)삼랑진태양광,2.0,7,0.0,15.6,양산시,9.7,0.0,0.5,160.0,97.0,0.0,0.0,3.0,0.9069938906069616,111.01423833973564
2023-11-09,(군산)삼랑진태양광,2.0,8,24.48,15.6,양산시,10.5,0.0,0.0,0.0,98.0,0.1,0.0,1.0,11.591911515357747,120.30172793337152
2023-11-09,(군산)삼랑진태양광,2.0,8,14.016,15.6,양산시,10.5,0.0,0.0,0.0,98.0,0.1,0.0,1.0,11.591911515357747,120.30172793337152
2023-11-09,(군산)삼랑진태양광,2.0,9,470.52,15.6,양산시,14.1,0.0,0.2,0.0,76.0,0.78,0.0,1.0,21.480069290607503,131.14771232901376
2023-11-09,(군산)삼랑진태양광,2.0,9,236.256,15.6,양산시,14.1,0.0,0.2,0.0,76.0,0.78,0.0,1.0,21.480069290607503,131.14771232901376
2023-11-09,(군산)삼랑진태양광,2.0,10,894.42,15.6,양산시,15.8,0.0,1.8,200.0,75.0,1.22,0.0,1.0,29.705781168411978,144.2119522497228
2023-11-09,(군산)삼랑진태양광,2.0,10,360.96,15.6,양산시,15.8,0.0,1.8,200.0,75.0,1.22,0.0,1.0,29.705781168411978,144.2119522497228
2023-11-09,(군산)삼랑진태양광,2.0,11,1135.08,15.6,양산시,19.6,0.0,1.0,270.0,62.0,1.65,0.0,1.0,35.44571618634946,159.8547765872829
2023-11-09,(군산)삼랑진태양광,2.0,11,443.808,15.6,양산시,19.6,0.0,1.0,270.0,62.0,1.65,0.0,1.0,35.44571618634946,159.8547765872829
2023-11-09,(군산)삼랑진태양광,2.0,12,1234.08,15.6,양산시,21.4,0.0,2.1,230.0,56.0,2.15,0.0,1.0,37.84407527453426,177.52390364033124
2023-11-09,(군산)삼랑진태양광,2.0,12,486.336,15.6,양산시,21.4,0.0,2.1,230.0,56.0,2.15,0.0,1.0,37.84407527453426,177.52390364033124
2023-11-09,(군산)삼랑진태양광,2.0,13,1256.4,15.6,양산시,21.7,0.0,3.2,230.0,53.0,2.12,0.0,3.0,36.440680632599005,195.47387266819112
2023-11-09,(군산)삼랑진태양광,2.0,13,489.888,15.6,양산시,21.7,0.0,3.2,230.0,53.0,2.12,0.0,3.0,36.440680632599005,195.47387266819112
2023-11-09,(군산)삼랑진태양광,2.0,14,1027.08,15.6,양산시,21.8,0.0,3.9,230.0,55.0,1.34,0.0,3.0,31.513278623375164,211.7592245341095
2023-11-09,(군산)삼랑진태양광,2.0,14,396.384,15.6,양산시,21.8,0.0,3.9,230.0,55.0,1.34,0.0,3.0,31.513278623375164,211.7592245341095
2023-11-09,(군산)삼랑진태양광,2.0,15,619.92,15.6,양산시,21.6,0.0,3.9,230.0,55.0,1.44,0.0,3.0,23.862050342057344,225.4934448719968
2023-11-09,(군산)삼랑진태양광,2.0,15,231.072,15.6,양산시,21.6,0.0,3.9,230.0,55.0,1.44,0.0,3.0,23.862050342057344,225.4934448719968
2023-11-09,(군산)삼랑진태양광,2.0,16,163.62,15.6,양산시,20.9,0.0,3.2,230.0,58.0,0.59,0.0,4.0,14.344203130613565,236.85980767933984
2023-11-09,(군산)삼랑진태양광,2.0,16,56.064,15.6,양산시,20.9,0.0,3.2,230.0,58.0,0.59,0.0,4.0,14.344203130613565,236.85980767933984
2023-11-09,(군산)삼랑진태양광,2.0,17,35.64,15.6,양산시,19.9,0.0,2.2,200.0,65.0,0.19,0.0,4.0,3.711352985493269,246.48086281250457
2023-11-09,(군산)삼랑진태양광,2.0,17,12.768,15.6,양산시,19.9,0.0,2.2,200.0,65.0,0.19,0.0,4.0,3.711352985493269,246.48086281250457
2023-11-09,(군산)삼랑진태양광,2.0,18,0.0,15.6,양산시,18.6,0.0,1.4,180.0,70.0,0.01,0.0,4.0,0.0,
2023-11-09,(군산)삼랑진태양광,2.0,18,0.0,15.6,양산시,18.6,0.0,1.4,180.0,70.0,0.01,0.0,4.0,0.0,
2023-11-09,(군산)삼랑진태양광,2.0,19,0.0,15.6,양산시,17.5,0.0,0.6,230.0,76.0,0.0,0.0,4.0,0.0,
2023-11-09,(군산)삼랑진태양광,2.0,19,0.0,15.6,양산시,17.5,0.0,0.6,230.0,76.0,0.0,0.0,4.0,0.0,
2023-11-09,(군산)삼랑진태양광,2.0,20,0.0,15.6,양산시,17.3,0.0,1.4,230.0,79.0,0.0,0.0,4.0,0.0,
2023-11-09,(군산)삼랑진태양광,2.0,20,0.0,15.6,양산시,17.3,0.0,1.4,230.0,79.0,0.0,0.0,4.0,0.0,
2023-11-09,(군산)삼랑진태양광,2.0,21,0.0,15.6,양산시,16.8,0.0,0.2,0.0,83.0,0.0,0.0,4.0,0.0,
2023-11-09,(군산)삼랑진태양광,2.0,21,0.0,15.6,양산시,16.8,0.0,0.2,0.0,83.0,0.0,0.0,4.0,0.0,
2023-11-09,(군산)삼랑진태양광,2.0,22,0.0,15.6,양산시,16.3,0.0,0.7,160.0,85.0,0.0,0.0,4.0,0.0,
2023-11-09,(군산)삼랑진태양광,2.0,22,0.0,15.6,양산시,16.3,0.0,0.7,160.0,85.0,0.0,0.0,4.0,0.0,
2023-11-09,(군산)삼랑진태양광,2.0,23,0.0,15.6,양산시,16.0,0.0,0.9,200.0,88.0,0.0,0.0,4.0,0.0,
2023-11-09,(군산)삼랑진태양광,2.0,23,0.0,15.6,양산시,16.0,0.0,0.9,200.0,88.0,0.0,0.0,4.0,0.0,
2023-11-09,(군산)삼랑진태양광,2.0,24,0.0,15.6,양산시,15.9,0.0,0.5,250.0,86.0,0.0,0.0,4.0,0.0,
2023-11-09,(군산)삼랑진태양광,2.0,24,0.0,15.6,양산시,15.9,0.0,0.5,250.0,86.0,0.0,0.0,4.0,0.0,
2023-11-10,(군산)삼랑진태양광,2.0,1,0.0,15.6,양산시,15.7,0.0,1.3,230.0,88.0,0.0,0.0,4.0,0.0,
2023-11-10,(군산)삼랑진태양광,2.0,1,0.0,15.6,양산시,15.7,0.0,1.3,230.0,88.0,0.0,0.0,4.0,0.0,
2023-11-10,(군산)삼랑진태양광,2.0,2,0.0,15.6,양산시,16.4,0.0,1.5,200.0,85.0,0.0,0.0,4.0,0.0,
2023-11-10,(군산)삼랑진태양광,2.0,2,0.0,15.6,양산시,16.4,0.0,1.5,200.0,85.0,0.0,0.0,4.0,0.0,
2023-11-10,(군산)삼랑진태양광,2.0,3,0.0,15.6,양산시,16.5,0.0,0.4,0.0,86.0,0.0,0.0,4.0,0.0,
2023-11-10,(군산)삼랑진태양광,2.0,3,0.0,15.6,양산시,16.5,0.0,0.4,0.0,86.0,0.0,0.0,4.0,0.0,
2023-11-10,(군산)삼랑진태양광,2.0,4,0.0,15.6,양산시,15.7,0.0,0.2,0.0,94.0,0.0,0.0,4.0,0.0,
2023-11-10,(군산)삼랑진태양광,2.0,4,0.0,15.6,양산시,15.7,0.0,0.2,0.0,94.0,0.0,0.0,4.0,0.0,
2023-11-10,(군산)삼랑진태양광,2.0,5,0.0,15.6,양산시,15.4,0.0,0.9,180.0,99.0,0.0,0.0,4.0,0.0,
2023-11-10,(군산)삼랑진태양광,2.0,5,0.0,15.6,양산시,15.4,0.0,0.9,180.0,99.0,0.0,0.0,4.0,0.0,
2023-11-10,(군산)삼랑진태양광,2.0,6,0.0,15.6,양산시,15.5,0.9,0.8,250.0,98.0,0.0,0.0,4.0,0.0,
2023-11-10,(군산)삼랑진태양광,2.0,6,0.0,15.6,양산시,15.5,0.9,0.8,250.0,98.0,0.0,0.0,4.0,0.0,
2023-11-10,(군산)삼랑진태양광,2.0,7,0.0,15.6,양산시,15.9,0.0,1.7,290.0,97.0,0.0,0.0,4.0,0.7406291732668779,111.22975787474196
2023-11-10,(군산)삼랑진태양광,2.0,7,0.0,15.6,양산시,15.9,0.0,1.7,290.0,97.0,0.0,0.0,4.0,0.7406291732668779,111.22975787474196
2023-11-10,(군산)삼랑진태양광,2.0,8,2.52,15.6,양산시,15.8,0.0,0.2,0.0,99.0,0.02,0.0,4.0,11.384813842821712,120.50245528052584
2023-11-10,(군산)삼랑진태양광,2.0,8,1.728,15.6,양산시,15.8,0.0,0.2,0.0,99.0,0.02,0.0,4.0,11.384813842821712,120.50245528052584
2023-11-10,(군산)삼랑진태양광,2.0,9,73.98,15.6,양산시,16.7,0.1,1.4,290.0,82.0,0.19,0.0,4.0,21.248445712316364,131.32790661247446
2023-11-10,(군산)삼랑진태양광,2.0,9,36.192,15.6,양산시,16.7,0.1,1.4,290.0,82.0,0.19,0.0,4.0,21.248445712316364,131.32790661247446
2023-11-10,(군산)삼랑진태양광,2.0,10,283.86,15.6,양산시,16.4,0.0,2.9,320.0,48.0,0.76,0.0,4.0,29.44842433242921,144.35532814179186
2023-11-10,(군산)삼랑진태양광,2.0,10,116.448,15.6,양산시,16.4,0.0,2.9,320.0,48.0,0.76,0.0,4.0,29.44842433242921,144.35532814179186
2023-11-10,(군산)삼랑진태양광,2.0,11,463.32,15.6,양산시,17.2,0.0,1.0,290.0,44.0,1.07,0.0,4.0,35.16722226566285,159.93364846358622
2023-11-10,(군산)삼랑진태양광,2.0,11,189.888,15.6,양산시,17.2,0.0,1.0,290.0,44.0,1.07,0.0,4.0,35.16722226566285,159.93364846358622
2023-11-10,(군산)삼랑진태양광,2.0,12,642.96,15.6,양산시,17.4,0.0,2.6,320.0,37.0,1.8,0.0,4.0,37.55857413248723,177.5116765714845
2023-11-10,(군산)삼랑진태양광,2.0,12,271.488,15.6,양산시,17.4,0.0,2.6,320.0,37.0,1.8,0.0,4.0,37.55857413248723,177.5116765714845
2023-11-10,(군산)삼랑진태양광,2.0,13,1144.44,15.6,양산시,18.2,0.0,3.4,290.0,24.0,2.23,0.0,3.0,36.16795787388399,195.36917858944935
2023-11-10,(군산)삼랑진태양광,2.0,13,469.344,15.6,양산시,18.2,0.0,3.4,290.0,24.0,2.23,0.0,3.0,36.16795787388399,195.36917858944935
2023-11-10,(군산)삼랑진태양광,2.0,14,1231.92,15.6,양산시,18.4,0.0,2.8,320.0,22.0,2.05,0.0,3.0,31.26803409914035,211.5885347160616
2023-11-10,(군산)삼랑진태양광,2.0,14,483.36,15.6,양산시,18.4,0.0,2.8,320.0,22.0,2.05,0.0,3.0,31.26803409914035,211.5885347160616
2023-11-10,(군산)삼랑진태양광,2.0,15,817.02,15.6,양산시,18.0,0.0,3.0,320.0,20.0,1.7,0.0,3.0,23.64872191834442,225.2869552436324
2023-11-10,(군산)삼랑진태양광,2.0,15,303.552,15.6,양산시,18.0,0.0,3.0,320.0,20.0,1.7,0.0,3.0,23.64872191834442,225.2869552436324
2023-11-10,(군산)삼랑진태양광,2.0,16,288.0,15.6,양산시,15.1,0.0,4.6,320.0,26.0,0.77,0.0,3.0,14.16034171711354,236.63572589156735
2023-11-10,(군산)삼랑진태양광,2.0,16,117.216,15.6,양산시,15.1,0.0,4.6,320.0,26.0,0.77,0.0,3.0,14.16034171711354,236.63572589156735
2023-11-10,(군산)삼랑진태양광,2.0,17,112.5,15.6,양산시,13.5,0.0,3.7,320.0,32.0,0.33,0.0,3.0,3.5562487518434547,246.24549530528748
2023-11-10,(군산)삼랑진태양광,2.0,17,50.592,15.6,양산시,13.5,0.0,3.7,320.0,32.0,0.33,0.0,3.0,3.5562487518434547,246.24549530528748
2023-11-10,(군산)삼랑진태양광,2.0,18,1.26,15.6,양산시,12.0,0.0,2.8,320.0,34.0,0.02,0.0,3.0,0.0,
2023-11-10,(군산)삼랑진태양광,2.0,18,0.192,15.6,양산시,12.0,0.0,2.8,320.0,34.0,0.02,0.0,3.0,0.0,
2023-11-10,(군산)삼랑진태양광,2.0,19,0.0,15.6,양산시,11.1,0.0,2.3,320.0,33.0,0.0,0.0,3.0,0.0,
2023-11-10,(군산)삼랑진태양광,2.0,19,0.0,15.6,양산시,11.1,0.0,2.3,320.0,33.0,0.0,0.0,3.0,0.0,
2023-11-10,(군산)삼랑진태양광,2.0,20,0.0,15.6,양산시,8.8,0.0,0.8,160.0,46.0,0.0,0.0,3.0,0.0,
2023-11-10,(군산)삼랑진태양광,2.0,20,0.0,15.6,양산시,8.8,0.0,0.8,160.0,46.0,0.0,0.0,3.0,0.0,
2023-11-10,(군산)삼랑진태양광,2.0,21,0.0,15.6,양산시,8.2,0.0,1.1,160.0,44.0,0.0,0.0,1.0,0.0,
2023-11-10,(군산)삼랑진태양광,2.0,21,0.0,15.6,양산시,8.2,0.0,1.1,160.0,44.0,0.0,0.0,1.0,0.0,
2023-11-10,(군산)삼랑진태양광,2.0,22,0.0,15.6,양산시,7.0,0.0,1.2,160.0,52.0,0.0,0.0,1.0,0.0,
2023-11-10,(군산)삼랑진태양광,2.0,22,0.0,15.6,양산시,7.0,0.0,1.2,160.0,52.0,0.0,0.0,1.0,0.0,
2023-11-10,(군산)삼랑진태양광,2.0,23,0.0,15.6,양산시,6.4,0.0,1.6,140.0,53.0,0.0,0.0,1.0,0.0,
2023-11-10,(군산)삼랑진태양광,2.0,23,0.0,15.6,양산시,6.4,0.0,1.6,140.0,53.0,0.0,0.0,1.0,0.0,
2023-11-10,(군산)삼랑진태양광,2.0,24,0.0,15.6,양산시,5.6,0.0,0.9,140.0,57.0,0.0,0.0,3.0,0.0,
2023-11-10,(군산)삼랑진태양광,2.0,24,0.0,15.6,양산시,5.6,0.0,0.9,140.0,57.0,0.0,0.0,3.0,0.0,
2023-11-11,(군산)삼랑진태양광,2.0,1,0.0,15.6,양산시,6.0,0.0,1.7,140.0,53.0,0.0,0.0,3.0,0.0,
2023-11-11,(군산)삼랑진태양광,2.0,1,0.0,15.6,양산시,6.0,0.0,1.7,140.0,53.0,0.0,0.0,3.0,0.0,
2023-11-11,(군산)삼랑진태양광,2.0,2,0.0,15.6,양산시,4.9,0.0,1.0,140.0,61.0,0.0,0.0,3.0,0.0,
2023-11-11,(군산)삼랑진태양광,2.0,2,0.0,15.6,양산시,4.9,0.0,1.0,140.0,61.0,0.0,0.0,3.0,0.0,
2023-11-11,(군산)삼랑진태양광,2.0,3,0.0,15.6,양산시,5.6,0.0,1.5,70.0,58.0,0.0,0.0,3.0,0.0,
2023-11-11,(군산)삼랑진태양광,2.0,3,0.0,15.6,양산시,5.6,0.0,1.5,70.0,58.0,0.0,0.0,3.0,0.0,
2023-11-11,(군산)삼랑진태양광,2.0,4,0.0,15.6,양산시,4.8,0.0,0.6,180.0,61.0,0.0,0.0,3.0,0.0,
2023-11-11,(군산)삼랑진태양광,2.0,4,0.0,15.6,양산시,4.8,0.0,0.6,180.0,61.0,0.0,0.0,3.0,0.0,
2023-11-11,(군산)삼랑진태양광,2.0,5,0.0,15.6,양산시,4.3,0.0,0.8,180.0,66.0,0.0,0.0,3.0,0.0,
2023-11-11,(군산)삼랑진태양광,2.0,5,0.0,15.6,양산시,4.3,0.0,0.8,180.0,66.0,0.0,0.0,3.0,0.0,
2023-11-11,(군산)삼랑진태양광,2.0,6,0.0,15.6,양산시,4.6,0.0,2.4,200.0,62.0,0.0,0.0,3.0,0.0,
2023-11-11,(군산)삼랑진태양광,2.0,6,0.0,15.6,양산시,4.6,0.0,2.4,200.0,62.0,0.0,0.0,3.0,0.0,
2023-11-11,(군산)삼랑진태양광,2.0,7,0.0,15.6,양산시,4.5,0.0,2.1,180.0,59.0,0.0,0.0,1.0,0.5762119278077699,111.43941460134285
2023-11-11,(군산)삼랑진태양광,2.0,7,0.0,15.6,양산시,4.5,0.0,2.1,180.0,59.0,0.0,0.0,1.0,0.5762119278077699,111.43941460134285
2023-11-11,(군산)삼랑진태양광,2.0,8,10.26,15.6,양산시,4.8,0.0,0.2,0.0,65.0,0.09,0.0,1.0,11.178414538861873,120.69697049192268
2023-11-11,(군산)삼랑진태양광,2.0,8,7.392,15.6,양산시,4.8,0.0,0.2,0.0,65.0,0.09,0.0,1.0,11.178414538861873,120.69697049192268
2023-11-11,(군산)삼랑진태양광,2.0,9,446.58,15.6,양산시,7.2,0.0,2.0,180.0,54.0,0.8,0.0,1.0,21.018186764465906,131.5014742664838
2023-11-11,(군산)삼랑진태양광,2.0,9,235.104,15.6,양산시,7.2,0.0,2.0,180.0,54.0,0.8,0.0,1.0,21.018186764465906,131.5014742664838
2023-11-11,(군산)삼랑진태양광,2.0,10,948.96,15.6,양산시,9.5,0.0,1.2,230.0,47.0,1.46,0.0,1.0,29.193430480322256,144.49190301765145
2023-11-11,(군산)삼랑진태양광,2.0,10,388.896,15.6,양산시,9.5,0.0,1.2,230.0,47.0,1.46,0.0,1.0,29.193430480322256,144.49190301765145
2023-11-11,(군산)삼랑진태양광,2.0,11,1201.14,15.6,양산시,12.3,0.0,1.6,250.0,44.0,1.92,0.0,1.0,34.8923057174368,160.00635096277188
2023-11-11,(군산)삼랑진태양광,2.0,11,475.008,15.6,양산시,12.3,0.0,1.6,250.0,44.0,1.92,0.0,1.0,34.8923057174368,160.00635096277188
2023-11-11,(군산)삼랑진태양광,2.0,12,1269.18,15.6,양산시,14.1,0.0,1.8,250.0,43.0,2.17,0.0,1.0,37.27776577515203,177.4950997014032
2023-11-11,(군산)삼랑진태양광,2.0,12,503.424,15.6,양산시,14.1,0.0,1.8,250.0,43.0,2.17,0.0,1.0,37.27776577515203,177.4950997014032
2023-11-11,(군산)삼랑진태양광,2.0,13,750.24,15.6,양산시,15.1,0.0,2.1,320.0,39.0,2.1,0.0,4.0,35.9006027703749,195.2625119460585
2023-11-11,(군산)삼랑진태양광,2.0,13,305.088,15.6,양산시,15.1,0.0,2.1,320.0,39.0,2.1,0.0,4.0,35.9006027703749,195.2625119460585
2023-11-11,(군산)삼랑진태양광,2.0,14,452.16,15.6,양산시,13.7,0.0,2.7,320.0,38.0,1.36,0.0,4.0,31.028385337158543,211.4177331584844
2023-11-11,(군산)삼랑진태양광,2.0,14,170.88,15.6,양산시,13.7,0.0,2.7,320.0,38.0,1.36,0.0,4.0,31.028385337158543,211.4177331584844
2023-11-11,(군산)삼랑진태양광,2.0,15,494.28,15.6,양산시,13.8,0.0,2.7,290.0,38.0,0.66,0.0,4.0,23.441000419771417,225.08141360370013
2023-11-11,(군산)삼랑진태양광,2.0,15,210.624,15.6,양산시,13.8,0.0,2.7,290.0,38.0,0.66,0.0,4.0,23.441000419771417,225.08141360370013
2023-11-11,(군산)삼랑진태양광,2.0,16,664.02,15.6,양산시,13.9,0.0,2.2,290.0,36.0,0.93,0.0,3.0,13.982058089395425,236.4131274167001
2023-11-11,(군산)삼랑진태양광,2.0,16,264.672,15.6,양산시,13.9,0.0,2.2,290.0,36.0,0.93,0.0,3.0,13.982058089395425,236.4131274167001
2023-11-11,(군산)삼랑진태양광,2.0,17,128.34,15.6,양산시,12.3,0.0,1.4,250.0,45.0,0.33,0.0,3.0,3.406845965856569,246.0118932063744
2023-11-11,(군산)삼랑진태양광,2.0,17,66.336,15.6,양산시,12.3,0.0,1.4,250.0,45.0,0.33,0.0,3.0,3.406845965856569,246.0118932063744
2023-11-11,(군산)삼랑진태양광,2.0,18,0.18,15.6,양산시,10.7,0.0,1.5,180.0,52.0,0.01,0.0,3.0,0.0,
2023-11-11,(군산)삼랑진태양광,2.0,18,0.096,15.6,양산시,10.7,0.0,1.5,180.0,52.0,0.01,0.0,3.0,0.0,
2023-11-11,(군산)삼랑진태양광,2.0,19,0.0,15.6,양산시,9.4,0.0,1.3,140.0,59.0,0.0,0.0,3.0,0.0,
2023-11-11,(군산)삼랑진태양광,2.0,19,0.0,15.6,양산시,9.4,0.0,1.3,140.0,59.0,0.0,0.0,3.0,0.0,
2023-11-11,(군산)삼랑진태양광,2.0,20,0.0,15.6,양산시,9.0,0.0,0.8,110.0,63.0,0.0,0.0,3.0,0.0,
2023-11-11,(군산)삼랑진태양광,2.0,20,0.0,15.6,양산시,9.0,0.0,0.8,110.0,63.0,0.0,0.0,3.0,0.0,
2023-11-11,(군산)삼랑진태양광,2.0,21,0.0,15.6,양산시,8.5,0.0,0.6,140.0,63.0,0.0,0.0,3.0,0.0,
2023-11-11,(군산)삼랑진태양광,2.0,21,0.0,15.6,양산시,8.5,0.0,0.6,140.0,63.0,0.0,0.0,3.0,0.0,
2023-11-11,(군산)삼랑진태양광,2.0,22,0.0,15.6,양산시,7.7,0.0,1.2,140.0,61.0,0.0,0.0,3.0,0.0,
2023-11-11,(군산)삼랑진태양광,2.0,22,0.0,15.6,양산시,7.7,0.0,1.2,140.0,61.0,0.0,0.0,3.0,0.0,
2023-11-11,(군산)삼랑진태양광,2.0,23,0.0,15.6,양산시,7.4,0.0,0.9,160.0,55.0,0.0,0.0,4.0,0.0,
2023-11-11,(군산)삼랑진태양광,2.0,23,0.0,15.6,양산시,7.4,0.0,0.9,160.0,55.0,0.0,0.0,4.0,0.0,
2023-11-11,(군산)삼랑진태양광,2.0,24,0.0,15.6,양산시,7.0,0.0,0.5,70.0,35.0,0.0,0.0,3.0,0.0,
2023-11-11,(군산)삼랑진태양광,2.0,24,0.0,15.6,양산시,7.0,0.0,0.5,70.0,35.0,0.0,0.0,3.0,0.0,
2023-11-12,(군산)삼랑진태양광,2.0,1,0.0,15.6,양산시,6.7,0.0,1.6,320.0,31.0,0.0,0.0,3.0,0.0,
2023-11-12,(군산)삼랑진태양광,2.0,1,0.0,15.6,양산시,6.7,0.0,1.6,320.0,31.0,0.0,0.0,3.0,0.0,
2023-11-12,(군산)삼랑진태양광,2.0,2,0.0,15.6,양산시,7.0,0.0,2.3,320.0,31.0,0.0,0.0,3.0,0.0,
2023-11-12,(군산)삼랑진태양광,2.0,2,0.0,15.6,양산시,7.0,0.0,2.3,320.0,31.0,0.0,0.0,3.0,0.0,
2023-11-12,(군산)삼랑진태양광,2.0,3,0.0,15.6,양산시,6.6,0.0,2.4,290.0,29.0,0.0,0.0,3.0,0.0,
2023-11-12,(군산)삼랑진태양광,2.0,3,0.0,15.6,양산시,6.6,0.0,2.4,290.0,29.0,0.0,0.0,3.0,0.0,
2023-11-12,(군산)삼랑진태양광,2.0,4,0.0,15.6,양산시,5.9,0.0,1.7,250.0,32.0,0.0,0.0,3.0,0.0,
2023-11-12,(군산)삼랑진태양광,2.0,4,0.0,15.6,양산시,5.9,0.0,1.7,250.0,32.0,0.0,0.0,3.0,0.0,
2023-11-12,(군산)삼랑진태양광,2.0,5,0.0,15.6,양산시,6.0,0.0,2.4,290.0,38.0,0.0,0.0,4.0,0.0,
2023-11-12,(군산)삼랑진태양광,2.0,5,0.0,15.6,양산시,6.0,0.0,2.4,290.0,38.0,0.0,0.0,4.0,0.0,
2023-11-12,(군산)삼랑진태양광,2.0,6,0.0,15.6,양산시,6.0,0.0,1.3,20.0,33.0,0.0,0.0,3.0,0.0,
2023-11-12,(군산)삼랑진태양광,2.0,6,0.0,15.6,양산시,6.0,0.0,1.3,20.0,33.0,0.0,0.0,3.0,0.0,
2023-11-12,(군산)삼랑진태양광,2.0,7,0.0,15.6,양산시,5.8,0.0,1.6,50.0,33.0,0.0,0.0,4.0,0.41382850992704,111.64313322692448
2023-11-12,(군산)삼랑진태양광,2.0,7,0.0,15.6,양산시,5.8,0.0,1.6,50.0,33.0,0.0,0.0,4.0,0.41382850992704,111.64313322692448
2023-11-12,(군산)삼랑진태양광,2.0,8,12.96,15.6,양산시,6.4,0.0,1.7,360.0,32.0,0.14,0.0,4.0,10.972818605945823,120.88522042805442
2023-11-12,(군산)삼랑진태양광,2.0,8,7.872,15.6,양산시,6.4,0.0,1.7,360.0,32.0,0.14,0.0,4.0,10.972818605945823,120.88522042805442
2023-11-12,(군산)삼랑진태양광,2.0,9,150.3,15.6,양산시,7.3,0.0,2.7,320.0,36.0,0.52,0.0,4.0,20.789412186191143,131.66839345213953
2023-11-12,(군산)삼랑진태양광,2.0,9,63.36,15.6,양산시,7.3,0.0,2.7,320.0,36.0,0.52,0.0,4.0,20.789412186191143,131.66839345213953
2023-11-12,(군산)삼랑진태양광,2.0,10,559.44,15.6,양산시,8.4,0.0,1.1,250.0,36.0,0.83,0.0,3.0,28.94092773989989,144.62169609760036
2023-11-12,(군산)삼랑진태양광,2.0,10,251.712,15.6,양산시,8.4,0.0,1.1,250.0,36.0,0.83,0.0,3.0,28.94092773989989,144.62169609760036
2023-11-12,(군산)삼랑진태양광,2.0,11,1277.28,15.6,양산시,9.1,0.0,1.8,290.0,35.0,2.0,0.0,1.0,34.621091187208854,160.07293961287542
2023-11-12,(군산)삼랑진태양광,2.0,11,507.744,15.6,양산시,9.1,0.0,1.8,290.0,35.0,2.0,0.0,1.0,34.621091187208854,160.07293961287542
2023-11-12,(군산)삼랑진태양광,2.0,12,1421.28,15.6,양산시,10.5,0.0,4.0,320.0,35.0,2.25,0.0,1.0,37.00176244767096,177.4742353037566
2023-11-12,(군산)삼랑진태양광,2.0,12,557.952,15.6,양산시,10.5,0.0,4.0,320.0,35.0,2.25,0.0,1.0,37.00176244767096,177.4742353037566
2023-11-12,(군산)삼랑진태양광,2.0,13,1424.52,15.6,양산시,10.7,0.0,2.5,320.0,33.0,2.3,0.0,1.0,35.638716100631044,195.153919746984
2023-11-12,(군산)삼랑진태양광,2.0,13,563.424,15.6,양산시,10.7,0.0,2.5,320.0,33.0,2.3,0.0,1.0,35.638716100631044,195.153919746984
2023-11-12,(군산)삼랑진태양광,2.0,14,1352.7,15.6,양산시,10.8,0.0,3.3,290.0,34.0,2.07,0.0,1.0,30.79442485023196,211.246862443779
2023-11-12,(군산)삼랑진태양광,2.0,14,523.296,15.6,양산시,10.8,0.0,3.3,290.0,34.0,2.07,0.0,1.0,30.79442485023196,211.246862443779
2023-11-12,(군산)삼랑진태양광,2.0,15,1138.5,15.6,양산시,11.2,0.0,3.8,290.0,33.0,1.68,0.0,1.0,23.2389690354456,224.8768744773353
2023-11-12,(군산)삼랑진태양광,2.0,15,435.84,15.6,양산시,11.2,0.0,3.8,290.0,33.0,1.68,0.0,1.0,23.2389690354456,224.8768744773353
2023-11-12,(군산)삼랑진태양광,2.0,16,723.96,15.6,양산시,11.0,0.0,2.5,320.0,32.0,1.09,0.0,1.0,13.809423057119828,236.1920850286885
2023-11-12,(군산)삼랑진태양광,2.0,16,292.128,15.6,양산시,11.0,0.0,2.5,320.0,32.0,1.09,0.0,1.0,13.809423057119828,236.1920850286885
2023-11-12,(군산)삼랑진태양광,2.0,17,134.28,15.6,양산시,8.9,0.0,2.3,20.0,40.0,0.36,0.0,1.0,3.263189564423316,245.78014920020567
2023-11-12,(군산)삼랑진태양광,2.0,17,75.936,15.6,양산시,8.9,0.0,2.3,20.0,40.0,0.36,0.0,1.0,3.263189564423316,245.78014920020567
2023-11-12,(군산)삼랑진태양광,2.0,18,0.0,15.6,양산시,7.6,0.0,1.1,20.0,45.0,0.01,0.0,1.0,0.0,
2023-11-12,(군산)삼랑진태양광,2.0,18,0.0,15.6,양산시,7.6,0.0,1.1,20.0,45.0,0.01,0.0,1.0,0.0,
2023-11-12,(군산)삼랑진태양광,2.0,19,0.0,15.6,양산시,7.6,0.0,1.7,320.0,41.0,0.0,0.0,1.0,0.0,
2023-11-12,(군산)삼랑진태양광,2.0,19,0.0,15.6,양산시,7.6,0.0,1.7,320.0,41.0,0.0,0.0,1.0,0.0,
2023-11-12,(군산)삼랑진태양광,2.0,20,0.0,15.6,양산시,6.7,0.0,2.5,320.0,44.0,0.0,0.0,1.0,0.0,
