년월일,단계,총량,평균,최대,최소,최대(시간별),최소(시간별),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2013-06-09,1,27816,1159,2934,0,2934,9,1578,2020,2262,9,0,54,53,0,297,225,157,704,2468,2302,1607,2916,2687,2839,2934,1855,781,68,0,0
2013-06-10,1,7171,299,1560,0,1560,54,0,80,0,0,0,227,86,109,328,615,54,761,897,911,606,258,1560,679,0,0,0,0,0,0
2013-06-11,1,6152,256,1327,0,1327,22,0,0,0,0,0,150,27,0,99,80,0,22,91,0,0,0,518,953,846,571,745,407,1327,316
2013-06-12,1,3008,125,865,0,865,5,42,0,5,0,0,0,41,154,134,0,87,721,865,271,114,40,69,0,314,151,0,0,0,0
2013-06-13,1,343,14,149,0,149,3,0,0,0,0,0,0,0,0,0,3,35,14,90,149,0,0,22,30,0,0,0,0,0,0
2013-06-14,1,1203,50,484,0,484,5,0,0,0,0,0,0,0,0,63,484,79,0,0,26,52,17,5,10,0,70,196,76,125,0
2013-06-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-16,1,524,22,214,0,214,4,0,0,0,0,62,0,0,0,0,0,0,0,0,0,73,214,4,0,0,0,166,5,0,0
2013-06-17,1,5874,245,963,0,963,50,0,0,0,0,0,0,87,227,305,50,0,0,77,257,360,496,627,671,324,313,291,330,496,963
2013-06-18,1,33972,1416,2136,597,2136,597,843,598,597,1119,1226,1065,1010,1097,1643,1657,1346,1232,1351,1079,1497,2136,1949,2080,2077,1435,1144,1915,1832,2044
2013-06-19,1,30642,1277,3841,0,3841,3,2116,2310,2765,3298,2791,433,203,963,2105,3841,2036,3551,2660,1283,79,0,143,19,0,0,0,0,3,43
2013-06-20,1,26,1,15,0,15,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0
2013-06-21,1,40605,1692,4549,0,4549,2,2,130,714,561,2467,2463,2965,2210,3882,4549,4066,4045,4108,4142,1776,1255,712,375,0,0,0,0,0,183
2013-06-22,1,997,42,315,0,315,7,11,30,0,0,0,0,0,0,0,0,0,0,7,306,257,315,71,0,0,0,0,0,0,0
2013-06-23,1,1480,62,697,0,697,1,0,0,0,0,0,0,592,697,38,139,0,0,0,0,0,13,0,0,0,0,0,0,1,0
2013-06-24,1,28,1,28,0,28,28,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-25,1,1516,63,452,0,452,4,0,0,0,4,65,61,149,0,0,0,354,294,0,0,0,44,0,0,0,93,452,0,0,0
2013-06-26,1,41434,1726,5382,0,5382,9,938,5382,4049,4542,4019,4441,3971,2246,3547,2219,2168,1318,812,524,467,209,0,450,123,9,0,0,0,0
2013-06-27,1,38,2,32,0,32,1,0,32,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0
2013-06-28,1,2560,107,1007,0,1007,8,0,34,112,301,217,10,27,234,189,14,0,244,1007,134,8,13,0,0,16,0,0,0,0,0
2013-06-29,1,2053,86,853,0,853,1,160,222,0,0,0,0,54,53,230,2,0,0,1,219,853,145,23,58,24,0,0,0,9,0
2013-06-30,1,753,31,612,0,612,1,1,65,0,0,0,0,0,0,0,73,612,2,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-01,1,11216,467,2200,0,2200,39,0,0,0,0,0,0,0,0,117,436,493,1104,813,39,0,156,216,437,272,395,1370,1852,1316,2200
2013-07-02,1,64816,2701,3373,2179,3373,2179,2437,3083,3373,3052,2347,2362,2580,3022,2728,2705,2835,2698,2743,3033,3050,2589,2331,2743,2586,2256,2557,2905,2179,2622
2013-07-03,1,42893,1787,4709,262,4709,262,3887,4709,3400,2312,3169,2977,2157,1372,1200,1222,1415,1490,911,906,884,262,1080,742,1138,1953,939,830,2321,1617
2013-07-04,1,46247,1927,3626,350,3626,350,2060,2283,3033,3626,2326,1964,1867,1221,1533,899,400,350,756,575,937,713,1805,3110,2890,2148,3104,3050,2629,2968
2013-07-05,1,78135,3256,5741,626,5741,626,2721,3366,4998,5741,5336,3950,4314,4211,2980,5067,4229,2930,4087,5407,4157,3095,2393,2454,2007,1138,626,1195,885,848
2013-07-06,1,14367,599,1851,0,1851,1,797,1424,935,68,0,1,0,197,166,123,9,108,176,26,21,338,1267,1002,739,892,1592,1411,1224,1851
2013-07-07,1,74088,3087,4200,1882,4200,1882,2452,2234,2962,4172,4200,2602,1882,2827,2521,2614,3310,3761,3798,3076,2274,3141,3374,3887,4016,3508,3436,2995,2770,2276
2013-07-08,1,71526,2980,4320,1475,4320,1475,2018,2992,2874,1475,2752,2885,2175,2292,4320,4033,2954,2868,2466,3109,3632,3425,2030,3138,3370,3732,3518,3315,3186,2967
2013-07-09,1,47709,1988,2884,1277,2884,1277,2884,2303,2640,2405,2428,2074,2313,2030,2257,2193,1277,1416,1398,1522,1711,1593,1677,1566,1602,1575,1908,2222,2497,2218
2013-07-10,1,41051,1710,2452,752,2452,752,2114,2128,2452,2068,1167,984,752,827,1641,1205,1625,2044,2311,2023,2241,2182,2033,1864,1819,1690,1509,1952,1295,1125
2013-07-11,1,24888,1037,1826,419,1826,419,606,583,746,663,579,677,583,419,608,1421,1826,1409,1249,1486,1483,1155,1223,827,1380,1670,1362,1340,876,717
2013-07-12,1,30043,1252,2027,625,2027,625,625,741,749,1298,1236,1400,1236,1340,1139,1714,1967,2027,1708,1529,1200,1220,1289,1060,940,1098,1043,1440,1086,958
2013-07-13,1,59310,2471,4462,1093,4462,1093,1147,1093,1564,1109,1264,1602,1656,1697,2050,2552,4287,4203,3660,2867,2100,2164,2155,2525,2045,1682,3309,3797,4462,4320
2013-07-14,1,77174,3216,4270,2049,4270,2049,3401,3904,4270,3603,3401,3312,3585,3410,3702,3703,3924,3730,3241,3259,3174,3073,3088,2489,2483,2735,2839,2049,2180,2619
2013-07-15,1,67383,2808,3730,1501,3730,1501,2668,3110,3020,2642,2153,2550,2251,2441,3064,3580,3730,3490,1975,2956,3474,3072,1501,1635,2984,2813,2813,3053,3235,3173
2013-07-16,1,65630,2735,3782,0,3782,1404,3222,3177,3151,3270,2129,2022,2848,3386,3041,3037,3537,2482,2597,2523,3782,3599,3023,2225,2721,2619,2949,2886,1404,0
2013-07-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-18,1,915,38,316,0,316,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,144,227,316
2013-07-19,1,25714,1071,2065,484,2065,484,631,811,759,988,484,1061,695,626,583,773,839,1189,1463,1615,2065,1315,527,1505,821,720,759,1539,1993,1953
2013-07-20,1,53116,2213,3798,620,3798,620,1644,1013,669,773,896,620,982,1707,2494,3264,3361,3798,3430,3719,3023,3270,3014,2827,2418,2308,2011,1714,1860,2301
2013-07-21,1,55551,2315,3292,1209,3292,1209,1980,2228,2409,1864,2609,2712,2147,2255,2573,2876,3008,3178,3280,3292,2789,2369,2118,2457,1902,1568,1209,1500,1545,1683
2013-07-22,1,41692,1737,2506,989,2506,989,1410,1503,1007,1262,992,1027,1074,1854,1873,1885,1428,1716,1567,2189,2460,2380,2506,2433,1633,989,1510,2294,2238,2462
2013-07-23,1,55900,2329,3144,1466,3144,1466,1782,1807,2222,2348,2236,1924,1856,2508,3144,2866,2844,2940,2913,2846,3018,2174,2526,2021,1466,1856,1582,2189,2188,2644
2013-07-24,1,31467,1311,4042,0,4042,11,4042,3312,3467,2817,2341,2847,2886,2561,1699,1228,1219,1397,624,424,347,71,25,11,149,0,0,0,0,0
2013-07-25,1,204,9,98,0,98,5,0,11,0,0,0,0,0,5,98,0,0,10,0,0,10,70,0,0,0,0,0,0,0,0
2013-07-26,1,93,4,93,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0
2013-07-27,1,3310,138,558,0,558,18,0,0,0,0,0,0,24,70,19,128,156,125,129,161,18,54,100,219,337,31,309,413,459,558
2013-07-28,1,19655,819,1671,211,1671,211,632,432,447,764,913,966,983,1092,1315,1671,1324,1047,875,600,757,1108,921,834,769,573,211,432,238,751
2013-07-29,1,7238,302,771,0,771,2,691,771,415,213,515,556,221,429,539,267,454,382,294,29,25,0,2,31,153,119,150,250,220,512
2013-07-30,1,24779,1032,2257,0,2257,117,667,1037,235,332,0,0,117,346,561,641,936,991,1477,1210,1284,1256,1531,1696,1770,1490,1984,2257,1483,1478
2013-07-31,1,27286,1137,2146,282,2146,282,1137,986,742,839,1178,918,968,1044,927,1175,884,559,282,810,1381,2146,1919,1621,934,920,1348,1547,1702,1319
2013-08-01,1,24247,1010,1626,87,1626,87,1246,1452,1417,1414,1013,87,107,387,807,961,1118,1426,1626,1521,1337,967,1299,1540,921,966,840,473,657,665
2013-08-02,1,30566,1274,1953,711,1953,711,976,1160,1191,1563,1183,857,748,711,1042,1512,1430,1429,1241,1355,1693,1616,1953,1747,1476,1019,1331,1128,1211,994
2013-08-03,1,22823,951,2093,19,2093,19,786,397,297,26,27,19,64,181,467,889,1609,2093,1858,1305,1314,1531,963,1391,1282,1201,1649,1288,844,1342
2013-08-04,1,5876,245,869,0,869,2,869,377,453,165,90,207,237,379,2,0,0,42,353,359,284,246,612,682,467,0,0,0,0,52
2013-08-05,1,10041,418,1326,0,1326,1,330,221,1,0,156,21,0,0,0,255,285,875,537,1,53,246,905,1326,990,593,967,1020,654,605
2013-08-06,1,24801,1033,2131,372,2131,372,941,733,622,801,1018,868,636,372,673,921,851,1411,1592,2131,1361,935,606,1185,1318,1055,1141,1448,1417,765
2013-08-07,1,18862,786,1727,63,1727,63,503,297,63,75,252,420,250,186,196,626,1434,1419,1468,1727,1591,842,1071,1137,797,966,1026,1232,829,455
2013-08-08,1,12057,502,1091,0,1091,2,667,759,509,410,209,133,2,0,12,69,378,848,1091,1044,965,941,680,642,516,470,341,486,431,454
2013-08-09,1,10470,436,1050,27,1050,27,457,620,455,456,388,261,161,98,351,779,751,603,588,676,1050,668,561,541,550,120,54,132,27,123
2013-08-10,1,7025,293,1044,0,1044,3,261,564,550,677,497,535,225,37,3,0,0,16,9,413,403,852,1044,843,96,0,0,0,0,0
2013-08-11,1,175,7,66,0,66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,66,36,23,25,12,7,6,0,0,0,0
2013-08-12,1,2029,85,741,0,741,2,0,0,0,0,0,0,0,0,0,0,0,0,0,153,585,741,534,0,0,0,0,0,2,14
2013-08-13,1,873,36,213,0,213,5,7,36,53,19,81,5,0,0,0,0,0,0,29,213,149,42,198,25,7,9,0,0,0,0
2013-08-14,1,4969,207,1062,0,1062,14,0,0,0,0,16,0,142,21,87,250,513,1026,1062,640,404,358,270,115,51,0,0,0,0,14
2013-08-15,1,6565,274,1273,0,1273,5,5,49,0,0,0,14,48,0,6,101,511,1273,1228,1013,535,730,365,114,0,0,0,77,195,301
2013-08-16,1,6475,270,1048,0,1048,7,165,7,0,0,0,52,0,0,14,0,152,749,705,944,1048,795,742,584,163,36,0,0,37,282
2013-08-17,1,6613,276,1322,0,1322,1,105,27,14,88,26,326,144,260,406,714,1322,822,980,63,5,92,785,356,62,11,4,1,0,0
2013-08-18,1,9832,410,2051,0,2051,2,108,249,191,0,51,0,0,38,420,944,369,14,0,0,0,485,2051,1624,1515,1089,317,250,115,2
2013-08-19,1,2845,119,734,0,734,3,0,0,536,175,38,10,0,0,3,16,0,196,95,81,328,466,734,167,0,0,0,0,0,0
2013-08-20,1,7929,330,1156,0,1156,7,0,7,122,203,366,425,59,0,9,481,1141,1156,578,485,422,406,496,512,422,245,236,78,48,32
2013-08-21,1,16191,675,3364,0,3364,2,82,163,73,107,242,25,0,0,0,0,113,40,31,2,0,50,1661,2804,3364,1589,1762,1158,1716,1209
2013-08-22,1,20829,868,1709,52,1709,52,865,620,553,443,76,52,333,421,737,1081,902,1370,1090,1574,1653,1709,1575,1672,1249,422,947,396,467,622
2013-08-23,1,26089,1087,2360,16,2360,16,1228,903,1495,1605,1097,1204,1290,1413,1841,2360,2084,1353,1614,1929,1271,943,632,531,346,66,33,16,168,667
2013-08-24,1,68890,2870,5399,278,5399,278,2294,278,1772,2388,3990,4386,3573,2762,2036,2242,3422,3068,3480,4880,4170,2473,1559,1933,2022,2011,2924,2785,3043,5399
2013-08-25,1,31144,1298,5144,0,5144,6,5144,4169,2768,1384,1168,922,418,25,6,225,241,1321,2000,2028,2101,1437,2080,1102,1074,1023,278,17,0,213
2013-08-26,1,13805,575,1612,0,1612,35,1321,331,1431,1612,831,1197,667,500,1274,1067,583,611,565,590,647,232,220,91,35,0,0,0,0,0
2013-08-27,1,271,11,228,0,228,3,0,0,0,0,0,0,3,23,9,0,228,8,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-28,1,13310,555,1621,0,1621,188,0,0,0,0,0,0,0,0,0,188,660,879,947,1163,948,1014,1041,1106,915,970,625,247,986,1621
2013-08-29,1,69485,2895,3911,1931,3911,1931,1931,2814,3143,2794,2896,3595,3911,2610,3558,3605,2772,3310,2743,3505,3411,2371,2866,2796,2694,2839,2801,2401,1931,2188
2013-08-30,1,27802,1158,3455,0,3455,9,2044,1715,1491,2417,1459,1167,724,9,23,96,0,0,144,410,343,464,858,1016,1230,1560,1707,2386,3084,3455
2013-08-31,1,56128,2339,3968,0,3968,730,3512,3426,3725,3708,3968,3842,3714,3901,3421,3159,2864,2239,1954,2035,1408,1240,1017,1341,1252,911,1565,1196,730,0
2013-09-01,1,54190,2258,4856,1,4856,1,1,48,30,3,22,139,2279,1585,2505,3729,3951,4221,4660,4856,4076,2920,3719,3481,2697,1970,1921,696,2480,2201
2013-09-02,1,66869,2786,4595,502,4595,502,2486,1381,502,526,602,1060,1394,3242,3026,2933,2982,4072,4050,3782,4020,4111,4595,3813,3644,2960,3523,3693,1841,2631
2013-09-03,1,102952,4290,6073,2513,6073,2513,3087,2513,4799,5282,4147,4048,4505,4863,4687,3082,4800,4016,4120,4006,3813,4772,4842,4210,3335,4883,5849,6073,4180,3040
2013-09-04,1,58441,2435,5913,11,5913,11,3039,3039,3040,3039,3037,3039,5483,5913,5810,5148,3745,3268,1771,1297,1154,1112,1096,1466,1677,1085,122,16,11,34
2013-09-05,1,1317,55,310,0,310,1,97,0,0,0,0,0,0,0,0,0,0,1,0,120,159,264,0,101,0,0,0,310,247,18
2013-09-06,1,17460,728,3271,0,3271,6,0,0,0,0,0,6,728,1445,624,1131,1419,1023,1973,3271,2081,1801,0,69,973,838,36,42,0,0
2013-09-07,1,8268,345,1323,0,1323,7,7,0,0,0,0,0,0,151,659,356,965,306,112,637,382,380,540,778,1323,697,277,254,335,109
2013-09-08,1,12057,502,1660,14,1660,14,190,74,179,226,64,87,85,35,14,522,946,1652,1390,1660,1233,1386,966,619,132,75,71,154,172,125
2013-09-09,1,1001,42,171,0,171,24,114,0,24,134,132,29,0,156,0,30,171,150,61,0,0,0,0,0,0,0,0,0,0,0
2013-09-10,1,1525,64,303,0,303,6,0,0,0,0,0,0,0,0,0,0,0,6,0,68,101,0,0,9,207,143,177,273,303,238
2013-09-11,1,2616,109,558,0,558,12,558,514,450,73,12,12,0,0,0,50,39,94,110,204,243,243,14,0,0,0,0,0,0,0
2013-09-12,1,782,33,433,0,433,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,112,11,220,433
2013-09-13,1,12550,523,1290,204,1290,204,976,679,481,583,335,204,657,429,551,1095,1290,1076,776,544,365,325,419,208,233,334,247,238,226,279
2013-09-14,1,15924,664,2868,0,2868,1,438,825,861,920,1780,1837,1694,2868,1407,699,694,213,56,1,0,0,0,0,0,86,260,374,576,335
2013-09-15,1,58042,2418,4530,222,4530,222,222,769,1105,2273,2408,2522,2676,2925,2625,2435,2039,2834,2901,2425,2502,3060,4311,4530,3652,3624,1601,1105,1885,1613
2013-09-16,1,50993,2125,4137,0,4137,34,2038,2410,3155,2832,2649,2385,2936,3107,4137,3828,3400,2339,2323,2338,2801,2149,1406,2076,1216,849,252,333,34,0
2013-09-17,1,33187,1383,3327,0,3327,15,0,0,15,0,0,18,268,86,74,879,2068,2277,2794,3327,3101,2749,2904,2170,1377,1861,1780,1548,1448,2443
2013-09-18,1,5278,220,1797,0,1797,12,352,0,0,0,0,0,0,0,26,69,954,1797,743,681,463,91,0,0,0,0,0,75,15,12
2013-09-19,1,4112,171,1340,0,1340,2,28,0,7,31,40,0,0,0,98,170,642,0,1223,1340,2,75,0,0,17,0,0,339,0,100
2013-09-20,1,967,40,256,0,256,9,85,0,0,0,0,0,0,0,0,0,99,136,42,181,256,99,0,60,9,0,0,0,0,0
2013-09-21,1,10028,418,1640,0,1640,1,0,0,0,1,99,196,210,38,0,242,611,1435,1417,1415,1640,1401,549,423,345,2,0,0,0,4
2013-09-22,1,6242,260,1382,0,1382,1,101,207,1382,463,129,42,0,1,2,0,0,285,826,1222,481,552,506,37,6,0,0,0,0,0
2013-09-23,1,383,16,90,0,90,2,90,2,0,0,0,0,0,0,0,0,52,18,83,23,0,0,55,0,0,0,0,0,0,60
2013-09-24,1,15,1,15,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-25,1,100914,4205,6028,0,6028,101,0,0,101,740,2411,3377,5091,5028,5887,5925,5914,5923,4999,4434,4884,4306,4281,5887,5953,6028,5465,5308,4475,4497
2013-09-26,1,90589,3775,6069,943,6069,943,4542,4548,3521,3042,3033,3040,5442,6044,6065,6069,4516,4499,3151,3958,3297,2656,2763,2596,3892,3942,3706,3672,1652,943
2013-09-27,1,15895,662,2414,0,2414,7,477,518,378,349,413,587,558,475,405,925,1186,2094,2414,1560,1093,377,7,0,129,443,0,1063,237,207
2013-09-28,1,15385,641,2213,0,2213,19,78,1326,2024,413,92,50,19,0,0,465,1654,2213,1618,1873,1578,863,468,209,66,0,0,0,68,308
2013-09-29,1,4159,173,1024,0,1024,3,99,322,272,501,822,351,1024,470,146,0,0,7,22,101,0,0,0,19,3,0,0,0,0,0
2013-09-30,1,31990,1333,3729,0,3729,5,0,0,0,0,0,17,137,1400,3541,2047,3187,2843,2898,3552,3343,3729,2808,1235,162,182,806,91,7,5
2013-10-01,1,2635,110,934,0,934,1,1,0,90,290,78,0,0,0,0,0,2,449,934,183,271,313,19,0,0,0,5,0,0,0
2013-10-02,1,72822,3034,5892,0,5892,9,0,232,9,0,0,150,1416,1367,2714,3012,2778,4407,5084,4253,3970,3452,1062,4978,5892,5824,5775,5522,5881,5044
2013-10-03,1,88635,3693,5814,229,5814,229,4149,4173,4231,4502,4493,4471,4222,4208,4413,5814,5355,5125,4459,4002,4178,3610,3959,1119,458,229,1470,3971,2809,3215
2013-10-04,1,56952,2373,4612,123,4612,123,3725,1968,448,732,468,123,908,946,2278,2546,2655,4123,4612,4326,4507,4123,3295,1830,2319,3436,2770,2034,1082,1698
2013-10-05,1,46830,1951,3896,16,3896,16,980,1806,1261,1510,1817,3210,2526,1899,2611,2929,3251,3329,3624,3896,3063,1964,243,1426,2220,901,1304,566,478,16
2013-10-06,1,54915,2288,4347,436,4347,436,436,991,701,1127,3772,3245,2029,2317,1334,2439,2310,2068,2673,3261,2538,3173,4347,4318,3873,2208,1793,1640,1836,486
2013-10-07,1,42667,1778,4249,21,4249,21,582,31,236,195,214,200,21,313,621,1235,1648,1712,2621,2846,2993,2410,2016,2152,3208,1939,3730,3553,3942,4249
2013-10-08,1,62191,2591,5924,0,5924,644,3328,2052,2607,1026,2741,2544,3356,2477,2926,4643,4561,4553,4232,0,0,0,0,1683,5924,5197,3833,1909,644,1955
2013-10-09,1,37355,1556,5015,2,5015,2,4805,5015,4423,4182,3388,2050,1105,629,681,399,324,304,591,707,1414,1713,1835,1446,1034,402,566,191,149,2
2013-10-10,1,473,20,124,0,124,26,0,0,0,0,0,0,0,0,0,0,72,32,76,90,53,0,0,0,124,26,0,0,0,0
2013-10-11,1,53006,2209,4052,30,4052,30,34,30,143,288,125,120,61,849,1845,1687,1955,2889,3490,3344,3407,3519,3812,3896,4052,3828,3944,3566,3266,2856
2013-10-12,1,57535,2397,4524,0,4524,216,3292,3793,3909,4264,4524,4520,4459,3958,3979,3129,2938,2356,2000,2439,2220,1474,842,443,512,574,762,932,216,0
2013-10-13,1,19974,832,3062,0,3062,2,2,86,149,233,364,807,564,247,403,2251,2133,2656,2597,3062,1980,1606,792,42,0,0,0,0,0,0
2013-10-14,1,9736,406,1596,0,1596,6,0,0,54,0,6,765,877,1077,209,0,0,0,533,1442,1596,1337,632,0,0,0,0,0,140,1068
2013-10-15,1,116013,4834,6055,936,6055,936,3505,1266,936,1021,4451,5729,6008,6055,6018,4545,5335,5986,6032,5994,5974,4703,5152,5922,4716,5366,5888,5284,5605,4522
2013-10-16,1,83245,3469,6003,413,6003,413,4528,4545,4543,3030,2984,2986,4376,5904,5847,5969,6003,5860,4844,4682,4244,3475,1562,1209,1700,1774,1531,413,587,649
2013-10-17,1,6062,253,1188,0,1188,3,683,554,290,170,38,103,16,3,0,0,31,52,33,29,844,1188,365,11,0,136,363,377,695,81
2013-10-18,1,31533,1314,2419,109,2419,109,389,462,109,527,548,1112,1817,867,2099,1774,914,1501,1888,1860,2362,2021,1912,2006,2419,1409,1096,1426,729,286
2013-10-19,1,42174,1757,4189,596,4189,596,1033,1400,1747,1841,1704,1532,1984,1285,596,2457,2537,3650,4189,3794,2641,1882,1478,809,695,710,825,929,1480,976
2013-10-20,1,55869,2328,5010,739,5010,739,1145,1017,739,1062,2381,2096,1936,1395,1038,1109,1334,1801,1691,1577,1837,1897,2237,3572,4358,5010,4316,4049,4116,4156
2013-10-21,1,45517,1897,2930,507,2930,507,2830,2529,2876,2875,2680,1513,654,507,608,1612,1939,2223,2701,2907,2930,2412,2406,2251,2183,1170,887,623,1545,656
2013-10-22,1,45764,1907,4044,258,4044,258,533,824,1120,848,258,1184,1516,1522,1552,2441,2864,2576,3195,4044,3302,2957,2374,2218,3232,1702,1882,868,1560,1192
2013-10-23,1,96382,4016,5807,1058,5807,1058,3251,3720,3488,4614,4860,3606,1986,2903,4003,5058,5556,4763,5629,4997,5291,4831,5807,3908,2045,1058,4097,3547,3758,3606
2013-10-24,1,114139,4756,6069,1515,6069,1515,2891,3440,4608,4565,5161,5829,6052,5989,6069,5378,4942,2917,1515,2674,5962,4949,5416,5275,4961,5179,5630,4552,5662,4523
2013-10-25,1,128217,5342,6058,2843,6058,2843,4524,4079,4205,2843,3011,3014,5455,5970,5947,5204,6017,5980,6055,6048,6018,5941,6012,6014,5916,6018,6058,5863,6057,5968
2013-10-26,1,113391,4725,5984,2979,5984,2979,5984,4310,3013,3018,3018,3018,3023,3025,2979,5102,5818,5729,5752,5820,5813,5025,5895,5901,5875,5830,5499,5242,4547,4155
2013-10-27,1,21603,900,3379,0,3379,44,2962,3379,2722,846,444,345,385,572,278,788,1175,1318,1461,1224,1056,729,677,496,424,162,116,44,0,0
2013-10-28,1,396,17,140,0,140,1,0,38,88,140,30,15,34,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-10-29,1,7050,294,1685,0,1685,2,0,0,0,0,0,0,0,0,0,0,0,2,61,175,444,489,589,588,411,580,600,459,967,1685
2013-10-30,1,44142,1839,4527,394,4527,394,1396,590,427,408,394,575,659,1617,2332,1401,1639,1971,1997,2064,2810,3035,3933,4527,3580,2994,2591,1840,893,469
2013-10-31,1,9964,415,1711,0,1711,6,242,483,1256,1279,1461,1711,749,270,240,140,154,238,543,363,343,179,146,161,0,6,0,0,0,0
2013-11-01,1,2849,119,777,0,777,2,0,0,0,0,0,0,0,0,0,0,0,0,0,48,41,0,307,255,548,737,2,6,128,777
2013-11-02,1,5653,236,1506,0,1506,4,1506,723,96,0,0,1171,235,0,0,0,0,35,0,0,0,0,62,4,0,28,427,237,304,825
2013-11-03,1,26660,1111,2124,81,2124,81,744,288,81,589,479,1241,1874,2124,740,419,388,1420,1247,1128,1244,1522,1142,1034,1278,1687,1907,1369,1340,1375
2013-11-04,1,84098,3504,5255,90,5255,90,1160,3790,3816,3474,4297,5255,4806,5009,4399,3859,3553,3687,4461,4171,4716,4035,4728,4197,3721,3462,1383,1473,556,90
2013-11-05,1,5359,223,835,0,835,5,94,7,5,41,74,167,498,835,303,273,311,150,0,35,623,484,209,28,0,0,28,26,596,572
2013-11-06,1,15018,626,2116,0,2116,143,1087,937,904,1305,456,143,0,0,0,0,0,0,546,1724,2116,1144,211,1072,773,585,213,145,532,1125
2013-11-07,1,26449,1102,3454,0,3454,20,1353,2081,2357,3454,3445,2521,1936,1828,1582,1612,1198,632,199,137,159,109,519,542,353,252,160,20,0,0
2013-11-08,1,11807,492,1641,18,1641,18,18,127,400,722,792,753,1342,1641,1099,707,424,736,429,514,203,174,78,335,414,308,135,100,208,148
2013-11-09,1,74103,3088,5258,352,5258,352,359,352,417,443,901,1644,2808,2925,2800,4129,4512,4356,3457,4309,3697,3759,3700,3730,3777,4864,5258,4134,3263,4509
2013-11-10,1,123532,5147,6080,1434,6080,1434,2032,1434,3586,3827,3976,4523,4540,4533,4562,6058,6049,6069,6079,6080,6074,5538,6079,6079,6077,6079,6075,6065,6063,6055
2013-11-11,1,141906,5913,6080,5307,6080,5307,5734,6080,6058,6068,6076,6079,6051,6031,5992,5545,5742,5835,5905,5965,6050,5980,6012,6050,5750,5995,6043,5702,5856,5307
2013-11-12,1,120710,5030,6037,2153,6037,2153,5905,5905,5956,4385,4317,4340,5167,5321,5763,5616,5514,6037,5735,5877,5794,5838,5858,5787,4710,4365,3986,3461,2920,2153
2013-11-13,1,53945,2248,4560,28,4560,28,2357,3777,4076,4560,4528,4159,3619,3149,2429,1932,2071,2370,3144,3078,2436,1720,2059,1378,450,323,182,69,51,28
2013-11-14,1,209,9,124,0,124,5,0,0,0,0,0,5,26,124,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-15,1,10160,423,1403,0,1403,96,0,0,0,96,392,603,1059,963,699,0,0,0,0,0,0,0,0,792,1403,1083,1116,772,564,618
2013-11-16,1,19849,827,3576,0,3576,3,749,918,1146,1253,951,699,213,3,29,0,0,0,0,0,0,0,31,160,877,1478,1915,2859,3576,2992
2013-11-17,1,119702,4988,5944,3656,5944,3656,3656,4495,4557,4560,4513,4366,4538,4527,4465,5473,5464,5159,4938,4214,4148,5129,5733,5754,5944,5385,5277,5586,5913,5908
2013-11-18,1,140246,5844,6087,4664,6087,4664,6075,5868,6030,6041,6067,6062,5998,5796,5365,4664,5324,5335,5459,5941,5944,6087,6036,6075,6074,5841,6077,6030,6086,5971
2013-11-19,1,134912,5621,6074,4540,6074,4540,6074,5945,5645,5959,4540,4546,5135,5880,5698,5562,5381,5510,4965,5511,5954,5971,5810,6036,5955,5791,5745,5817,5618,5864
2013-11-20,1,88446,3685,5896,1109,5896,1109,5896,5788,5407,4918,5133,5652,5631,4490,4295,4825,4337,3927,4091,4151,3768,3355,2267,1954,1537,1443,1613,1211,1648,1109
2013-11-21,1,35548,1481,2294,450,2294,450,803,450,549,644,1221,1216,1482,1739,1969,1861,984,1524,1561,1701,1268,1213,1453,1892,2294,2070,2107,1832,1938,1777
2013-11-22,1,66564,2774,4569,333,4569,333,2212,2396,1688,1905,1491,1697,3639,4569,4412,4378,3917,4271,3914,3745,3327,3693,3673,3229,3149,1851,1325,874,876,333
2013-11-23,1,5883,245,765,14,765,14,106,429,384,306,365,765,149,65,141,250,597,311,347,111,25,119,54,33,14,15,76,267,403,551
