발전기명,년월일,설비용량(MW),01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
화순 풍력 발전소,2018-04-28,16,1709.556,1051.08,36.036,1985.076,2691.18,6723.996,7242.816,5744.496,6178.368,4863.84,2569.392,1560.924,35.412,69.924,29.688,75.048,68.352,63.408,10.788,0.144,36.564,0,43.584,514.488
화순 풍력 발전소,2018-04-29,16,489.924,528.696,483.024,445.404,1010.388,1637.004,1465.2,272.472,6.192,1107.096,1164.468,30.084,0,2.904,81.396,100.152,0,27.096,3.636,0,0,0,0,288.708
화순 풍력 발전소,2018-04-30,16,970.092,808.836,151.14,2082,5274.612,982.92,1397.16,2772.3,2811.96,1990.896,1157.916,47.1,1718.592,1583.028,4790.04,6548.664,9256.116,8879.976,12085.884,10196.988,12917.82,12568.656,12610.392,11766.528
화순 풍력 발전소,2018-05-01,16,11036.844,10985.076,12350.22,14041.344,14725.764,14328.996,13161.552,12832.62,10095.78,10463.916,8203.98,8026.056,9042.312,9403.392,10265.904,10703.952,11588.4,9527.376,8496.516,7145.304,5084.58,5543.952,9058.308,8692.188
화순 풍력 발전소,2018-05-02,16,7878.72,7433.82,7919.484,8213.772,9507.708,9211.32,7753.416,6119.148,7401.18,10593.636,5705.784,5271.24,4233.684,4792.38,5819.076,7980.6,5278.068,8972.64,5695.548,2891.52,3906.768,4792.62,5876.436,4163.796
화순 풍력 발전소,2018-05-03,16,4271.244,2936.412,3563.58,1599.132,329.22,890.988,1958.592,4089.936,2943.108,2139.756,2683.668,2915.604,1509.684,481.536,474.804,2378.16,3091.812,2879.04,3097.224,2777.22,3290.064,4359.948,8789.424,6580.344
화순 풍력 발전소,2018-05-04,16,3996.372,4553.412,5807.664,5710.596,4512.66,4777.812,2066.604,771.456,76.992,1106.352,1241.604,286.764,639.384,331.92,399.9,1086.78,557.112,1900.86,3225.684,2298.372,4063.452,3522.06,1797.792,1304.532
화순 풍력 발전소,2018-05-05,16,2094.516,1134.084,3110.736,4702.056,4167.012,6102.204,5912.172,2817.072,3494.268,3726.552,1460.364,202.908,1.284,0,961.332,966.948,1088.64,1107.396,2431.068,3298.164,8289.876,11547.072,7697.004,6306.612
화순 풍력 발전소,2018-05-06,16,9910.656,6935.256,7145.772,7959.072,5587.08,4078.86,2615.136,2484.984,3548.916,3999.708,6207.984,5358.612,3025.332,2816.124,2269.032,1816.068,2205.732,853.14,567.228,472.38,1552.86,482.568,51.984,371.616
화순 풍력 발전소,2018-05-07,16,3498.408,5558.304,6226.2,7532.856,4897.62,6384.096,4086.348,1071.744,0,1104.288,1181.76,1859.772,2845.68,1671.444,1649.88,1850.016,3050.904,3344.184,2529.66,3250.128,2699.916,3695.652,4436.484,8247.984
화순 풍력 발전소,2018-05-08,16,7042.848,5315.592,7069.44,5665.644,6798.096,4900.008,1704.852,102.228,0,1105.812,1177.5,136.776,0,19.2,55.896,113.688,516.12,749.22,301.704,0,22.776,0,0,56.976
화순 풍력 발전소,2018-05-09,16,1021.524,5430.312,4744.356,6956.328,6022.728,7205.7,6447.972,6582.9,5004.468,3854.472,4532.88,1756.212,2230.104,495.468,574.836,953.988,457.236,1436.484,1315.896,2936.34,2990.4,4762.056,2261.952,466.056
화순 풍력 발전소,2018-05-10,16,676.992,777,2173.656,5088.204,6626.844,4941.156,1640.316,1452.948,840.912,2188.692,2895.432,3553.092,6467.844,2831.58,1719.996,12084.384,14317.044,14610.12,13600.536,14578.2,8922.288,13574.628,14087.292,15025.248
화순 풍력 발전소,2018-05-11,16,14883.216,11386.944,4794.828,4748.82,4439.04,2914.272,1777.116,1197.948,114.48,1108.788,1220.028,175.908,0,241.032,493.596,499.104,1705.056,2420.076,3077.94,3268.32,3619.716,3891.804,4044.084,2587.08
화순 풍력 발전소,2018-05-12,16,2117.904,5300.184,4043.172,2982.42,3384.912,3703.968,1804.836,1144.944,2038.752,2041.176,1171.884,135.504,0,0,1.992,24.18,1.176,69.948,321.072,9.924,0,23.436,431.376,350.82
화순 풍력 발전소,2018-05-13,16,566.496,639.012,845.88,1848.564,2354.244,3434.676,2577.792,2475.756,3312.204,2669.568,2789.892,3039.516,2662.74,3552.576,1403.628,1530.792,1651.188,1771.416,5037.744,5279.952,4888.2,1675.248,1987.092,2980.164
화순 풍력 발전소,2018-05-14,16,2790.888,1492.272,1104.864,1.872,0,17.064,607.14,1086.264,918.444,1379.94,1207.872,355.38,1395.3,526.536,270.66,676.092,472.752,1066.092,1618.164,2467.092,3411.552,2162.844,2029.884,1592.256
화순 풍력 발전소,2018-05-15,16,1628.16,1959.852,3092.424,3918.54,3742.776,2496.672,476.028,1553.112,4076.184,4337.016,5901.792,9783.216,8867.82,7749.756,5125.176,2366.664,3246.912,3614.544,3762.504,4247.808,6516.3,8854.728,10483.836,9163.608
화순 풍력 발전소,2018-05-16,16,8629.44,8841.12,10615.008,8533.728,7309.356,7353.54,7715.544,5620.008,3989.832,5031.792,3392.028,907.236,1898.244,1139.304,1519.212,1501.596,1847.064,1226.796,2441.892,3318.852,3569.316,3505.164,3831.624,2736.96
화순 풍력 발전소,2018-05-17,16,1166.988,1456.56,1751.88,757.716,612.468,207.636,131.28,6.756,0,1109.472,1172.448,752.988,0.732,542.316,1441.788,923.928,905.328,1227.792,1445.964,2322.744,3871.56,3964.968,1070.796,0.492
화순 풍력 발전소,2018-05-18,16,0,0,4647.9,4960.704,4375.212,3292.236,1802.928,1018.932,3108.564,3240.384,3034.56,1178.544,1472.46,72.528,91.308,141.072,336.852,271.44,1176.048,694.164,214.284,9.276,59.064,435.684
화순 풍력 발전소,2018-05-19,16,488.184,738.36,681.456,1289.964,2105.28,2947.38,3922.62,1828.692,1953.36,3140.82,4366.644,2211.996,1943.208,821.28,1071.9,1633.728,1937.868,1750.5,1912.452,984.396,1432.764,2333.004,1969.536,1107.936
화순 풍력 발전소,2018-05-20,16,721.524,1229.124,917.808,891.852,582.984,815.46,423.912,26.136,0,1103.076,1247.088,483.168,1890.492,693.936,312.936,472.572,477.036,720.936,959.928,2001.432,1859.772,1458.816,758.736,279.972
화순 풍력 발전소,2018-05-21,16,0,0,0,0,0,20.544,15.54,97.368,57.924,1113.66,1185.78,914.484,0,0,0,0,0.888,452.412,381.768,366.984,943.524,446.532,1896.84,1226.436
화순 풍력 발전소,2018-05-22,16,1230.024,2947.884,4153.224,4222.368,3168.372,6144.396,4172.256,2811.42,1056.408,1439.136,1257.228,67.776,51.108,353.436,182.388,1.572,81.468,114.024,7.488,23.532,37.044,280.476,565.236,757.692
화순 풍력 발전소,2018-05-23,16,2335.38,4150.872,2792.304,2300.952,1634.304,739.092,578.916,298.74,118.788,1117.848,1182.564,452.172,665.508,522.804,1013.712,1066.116,2037.108,2755.584,1850.532,3969.948,5592.48,3021.3,3270.132,1749.816
화순 풍력 발전소,2018-05-24,16,2285.796,2483.088,1502.7,3174.744,5272.176,3801.132,3583.344,3628.308,2047.128,2029.932,4956.756,4886.496,6971.412,6291.84,4668,10234.296,11310.276,6317.004,2643.564,3949.476,7682.688,7160.16,9788.184,8045.484
화순 풍력 발전소,2018-05-25,16,6160.896,6265.812,6179.892,3696.804,1604.46,948.36,323.964,0.888,0,1101.228,1174.86,124.608,46.752,72.468,303.732,291.372,4.728,36.756,8.22,3.024,0,0,259.2,421.428
화순 풍력 발전소,2018-05-26,16,446.412,468.276,440.976,18.168,0,62.292,416.34,2739.576,2796.96,2616.456,5111.34,2490.216,1126.008,175.452,390.732,452.436,713.52,1545.3,1262.028,2133.444,932.16,1584.756,4118.904,2556.576
화순 풍력 발전소,2018-05-27,16,2730.912,1178.628,492.624,1869.048,2644.62,1086.564,1589.58,3371.46,6087.072,7738.8,5140.92,260.712,422.328,97.548,9.3,202.152,725.82,564.78,108.588,10.536,575.016,1335.948,1883.544,1937.424
화순 풍력 발전소,2018-05-28,16,1484.58,1164.804,1516.968,2046.108,1774.56,1833.864,2096.364,429.912,0.108,1112.952,1251.948,602.364,684.972,24.588,9.588,0,74.052,1403.544,3661.2,3158.292,3150.144,979.068,1279.008,1216.692
화순 풍력 발전소,2018-05-29,16,966.984,308.544,116.028,237.852,321.108,1038.36,2388.048,908.232,14.892,46.932,919.908,1886.856,1123.884,124.548,17.496,307.128,26.196,6.396,687.804,1379.4,1577.04,1227.804,1034.976,1704.096
화순 풍력 발전소,2018-05-30,16,1124.448,337.716,490.176,536.352,1139.04,693.912,2392.56,3783.6,3454.452,6687.588,6778.932,3544.908,2883.3,2991.468,4467.192,3271.008,4300.86,7849.74,2688.048,1835.112,2207.292,1385.4,272.136,61.524
화순 풍력 발전소,2018-05-31,16,14.82,0,0,0,0.012,26.1,252.708,20.364,0,1103.592,1168.824,115.728,0,0,0,0,0,0.024,73.632,1.164,0,0,0,0
화순 풍력 발전소,2018-06-01,16,1.056,365.28,1130.856,3528.552,5438.964,4661.124,6104.448,6084.192,6367.584,5691.864,2695.944,671.376,1096.788,1396.044,1831.716,3689.04,3632.148,5435.928,5672.376,7197.492,5674.332,4395.552,8673.552,11772.384
화순 풍력 발전소,2018-06-02,16,12632.952,11895.216,10793.436,12288.54,10706.04,9048.348,6174.648,2644.5,1112.784,2506.428,2408.22,2264.616,871.356,462.756,1960.488,1399.212,2471.784,3584.028,5500.656,7830.708,5413.236,3997.788,1068.12,933.492
화순 풍력 발전소,2018-06-03,16,884.868,902.328,2609.94,1195.968,1844.076,4199.82,5506.14,4712.508,4634.484,4811.232,3173.856,1603.932,2481.996,1004.904,862.668,856.692,1561.224,3883.776,4544.904,5903.472,1872.348,1.704,2104.764,3700.524
화순 풍력 발전소,2018-06-04,16,3880.572,6863.16,8037.624,11226.48,9747.3,9833.508,11267.688,7905.528,7059.804,6154.368,1971.384,1273.692,953.556,245.844,23.856,4.008,248.676,387.816,536.172,149.748,249.636,298.74,213.852,2.124
화순 풍력 발전소,2018-06-05,16,0,0,0,0,12.468,262.608,541.788,463.596,719.4,1782.24,719.304,29.676,311.736,533.292,736.62,1078.716,3778.98,4166.412,4438.728,5531.172,4072.332,4006.332,4464.048,1037.148
화순 풍력 발전소,2018-06-06,16,217.968,823.008,603.3,2885.76,6551.664,3416.148,4329.096,6611.232,4327.032,5263.044,5169.204,3074.88,2988.9,1276.644,2109.504,3350.748,4968.84,5375.316,7072.296,10277.88,12251.784,8921.52,9782.328,8300.172
화순 풍력 발전소,2018-06-07,16,8850.372,8792.856,5037.384,3084.648,2149.704,1159.98,394.476,233.364,527.4,1467.84,2144.4,1054.272,1216.728,461.844,879.612,1162.248,1731.324,1825.584,3634.728,2820,3387.972,823.752,595.368,1208.556
화순 풍력 발전소,2018-06-08,16,2047.656,1477.212,1744.152,2203.656,3438.108,3465.744,2030.7,154.368,0,1102.836,1178.364,90.792,1.788,99.648,197.496,118.824,333.936,428.04,351.732,371.64,423.576,44.34,1033.656,1104.168
화순 풍력 발전소,2018-06-09,16,1336.86,874.596,1898.484,2947.716,4071.048,4691.916,8330.52,7791.072,5713.176,2122.044,1384.368,311.472,325.044,176.376,39.732,39.576,3.72,875.196,3628.488,3114.456,3532.272,2637.264,2819.952,1826.1
화순 풍력 발전소,2018-06-10,16,4233.804,5191.668,7022.496,7564.956,7216.056,12748.44,11588.772,8658.48,3848.412,1322.856,1220.016,356.772,0,0,7.824,360.948,493.74,454.008,510.564,517.38,99.252,0,0,25.212
화순 풍력 발전소,2018-06-11,16,283.848,1215.084,2737.848,2670.036,1698.66,2399.016,2931.72,946.284,10.308,1113.048,1124.232,42.3,291.984,361.668,370.416,373.32,372.384,356.16,4.752,0,0,0,0.012,0
화순 풍력 발전소,2018-06-12,16,0,141.036,369.48,359.532,30.9,5.568,207.696,261.348,21.084,232.32,160.368,359.928,365.568,360.72,365.988,440.58,835.884,1105.344,991.08,858.948,1233.636,3002.064,3011.724,1598.88
화순 풍력 발전소,2018-06-13,16,1726.404,2537.376,2063.712,2720.808,2533.62,3881.208,4385.28,2030.82,1255.728,1539.228,1244.136,367.872,557.364,324.552,498.408,496.02,462.396,472.032,55.656,4.296,1.86,29.832,589.008,2174.076
화순 풍력 발전소,2018-06-14,16,3949.728,4629.108,927.168,1926.888,2487.024,2022.072,1259.1,240.984,21,1109.508,1176.66,664.944,0,0,0,0,248.424,438.552,1014.816,1695.276,3733.848,2225.196,1024.476,542.76
화순 풍력 발전소,2018-06-15,16,6.84,0,437.196,887.364,1090.032,2402.772,3357.384,2002.116,929.724,1104.204,1175.772,119.544,2.94,280.272,400.536,1238.256,2329.236,1697.508,616.272,831.024,364.932,204.588,179.916,133.704
화순 풍력 발전소,2018-06-16,16,238.356,598.08,426.492,11.46,107.34,49.896,255.816,508.212,31.188,1108.464,1314.084,314.184,189.168,383.736,420.528,1957.62,2360.4,1581.504,785.196,1425.936,1425.552,1061.76,562.716,52.668
화순 풍력 발전소,2018-06-17,16,0.012,0,0,0,0,0,0,112.308,238.74,179.964,319.992,2410.596,1906.452,1195.2,2290.74,1253.316,1004.736,1524.18,1323.24,6148.896,3127.74,4916.412,8522.508,11144.724
화순 풍력 발전소,2018-06-18,16,11062.308,7965.096,4512.576,7786.536,11960.112,12655.128,9891.36,12358.476,13067.208,11843.196,10724.388,11773.104,11224.272,8775.072,9233.016,10971,10827.084,10475.292,9504.312,5783.244,4349.952,3938.16,6438.36,6114.972
화순 풍력 발전소,2018-06-19,16,8777.856,9974.1,9676.932,7432.968,8320.428,7564.332,5924.268,2288.172,2603.04,5670.492,3897.972,4010.796,2207.316,748.02,1305.84,3357.744,5535.852,9057.828,8533.536,6972.084,8233.464,8287.2,5566.884,5585.844
화순 풍력 발전소,2018-06-20,16,3001.62,2355.984,2786.052,5713.2,6230.592,988.8,1608.648,10666.536,5537.532,4551.732,5223.948,3684.36,2028.048,1529.388,3418.344,8651.82,7290.396,8722.296,7560.936,8308.572,8747.484,5465.76,5310.036,5695.548
화순 풍력 발전소,2018-06-21,16,4013.316,2218.128,674.64,79.38,537.288,337.812,866.112,1220.448,967.38,2202.312,3188.172,2591.124,3801.252,2651.664,2748.312,6497.328,7604.196,6141.168,4623.744,3797.52,6447.516,10281.732,11338.824,12868.02
화순 풍력 발전소,2018-06-22,16,12841.404,14522.568,11167.68,2420.688,558.036,7.032,1171.008,2808.552,1066.56,1829.58,2672.748,2533.884,1788.468,668.544,894.168,1261.536,1308.588,1735.98,2351.748,1865.652,2360.124,2412.72,3561.684,4417.584
화순 풍력 발전소,2018-06-23,16,4127.652,7295.4,7721.364,9676.98,12287.904,14132.724,13204.152,13274.256,10792.668,3724.56,1767.924,1381.512,2325.084,784.44,591.732,1104.48,440.712,347.988,167.088,648.192,867.804,2632.836,4677.948,6933.552
화순 풍력 발전소,2018-06-24,16,7460.376,6099.948,9274.272,11295.072,9833.196,9304.524,10429.428,9925.74,7505.484,5389.008,7285.536,5495.976,5091.048,6258.9,4275.948,2641.872,2328.78,4386.252,4158.132,4446.408,3614.712,3750.54,5432.484,4163.28
화순 풍력 발전소,2018-06-25,16,3586.476,2660.736,3208.08,4708.968,4675.98,4748.82,2692.188,3457.2,0,0,0,131.568,31.44,252.912,160.236,119.232,9.276,19.512,109.488,67.02,95.232,44.328,434.124,1325.472
화순 풍력 발전소,2018-06-26,16,2398.872,2824.356,2705.784,2745.972,1676.892,2438.376,3074.34,2997.672,3282.492,3396.144,3431.184,4323.096,4111.608,6052.368,6359.676,5933.88,3868.224,7589.22,8199.228,7101.3,9459.552,8530.512,11951.556,11795.316
화순 풍력 발전소,2018-06-27,16,11051.112,12252.276,12473.34,13114.656,11734.692,13727.592,13939.74,12245.64,11409.204,11069.676,12663.84,12247.632,10992.24,12261.792,11105.724,5814.84,4075.116,4531.332,3218.412,2052.3,288.36,3768.84,3879.54,1545.72
화순 풍력 발전소,2018-06-28,16,2071.38,5945.328,6813.204,5737.128,5797.644,5901.408,5654.82,8744.976,6985.596,5155.416,5220.876,7893.612,11183.508,8247.168,5906.676,2951.412,1919.844,577.74,1887.3,3392.58,3874.86,4873.02,3678.876,4319.796
화순 풍력 발전소,2018-06-29,16,4146.144,5748.996,3615.444,3329.772,3251.532,1976.832,1300.32,2351.628,2403.996,3682.992,6361.932,5397.072,5093.736,3314.736,2220.552,1171.248,1056.084,1066.308,1245.36,1291.224,4623.06,4059.456,2161.464,1546.62
화순 풍력 발전소,2018-06-30,16,2542.416,1518.528,1559.136,2003.412,3192.78,3435.912,2330.592,1077.084,167.376,1119.168,1220.532,972.468,388.212,98.484,415.92,196.752,493.176,1411.032,2002.068,498.42,1109.268,61.08,2683.428,3803.712
화순 풍력 발전소,2018-07-01,16,2806.2,5566.788,5309.424,1853.544,1508.04,123.924,209.472,24.768,0,1112.184,1180.452,105.024,0,0,0,0,0,316.824,484.416,299.112,0,0,0,0.012
화순 풍력 발전소,2018-07-02,16,103.272,166.692,677.292,1039.128,1678.932,1882.548,2252.076,644.172,3.816,1113.804,1187.208,47.052,0,0.864,0,0,40.416,13.296,0,0,149.772,65.46,0,0
화순 풍력 발전소,2018-07-03,16,0,0,0,20.928,453.648,454.524,439.788,410.784,923.856,1432.464,1203.96,92.952,0,21.096,34.056,0,0,0,1.752,301.488,513.564,423.948,181.74,3.168
화순 풍력 발전소,2018-07-04,16,0,0,0,0,0,0,0,0,1.032,302.832,0,0,0,0,0.012,1.752,0,0.264,1387.224,4958.58,2974.44,1627.836,732.984,1407.732
화순 풍력 발전소,2018-07-05,16,1758.684,2113.968,1880.388,1247.964,282.708,9.18,0,0,0,1109.136,1177.32,206.88,4.608,0,0,0.036,845.592,931.62,506.724,32.904,0,0,5.532,0
화순 풍력 발전소,2018-07-06,16,2341.212,2351.004,2943.492,1193.112,2163.372,2014.152,1740.876,1412.556,637.248,1213.212,1179.756,100.656,0,0,0,12.192,304.248,51.288,0,0,0,50.7,376.104,489.984
화순 풍력 발전소,2018-07-07,16,465.168,531.324,459.168,482.352,489.168,453.36,1381.392,2392.164,3151.644,2140.5,3612.924,1383.18,1409.22,2694.516,2445.024,6991.644,3114.54,7788.888,8356.776,5923.368,7394.472,8734.128,10828.416,3357.672
화순 풍력 발전소,2018-07-08,16,2470.044,6453.12,5023.896,6052.428,7090.068,7670.988,5793.132,1558.188,1270.752,1073.532,426.156,1779.672,2183.952,3415.392,5012.268,739.056,411.54,831.936,381.672,88.824,500.856,1749.432,1635.072,1603.8
화순 풍력 발전소,2018-07-09,16,314.472,277.992,0,0,0,7.164,0.012,2.436,0,0.396,0,70.02,403.536,1245.552,1251.24,245.112,335.712,176.58,362.304,465.516,378.72,115.992,0.156,0
화순 풍력 발전소,2018-07-10,16,0,0.036,189.756,427.632,479.88,411.78,328.644,0,0,0,0,0,0,866.16,0,65.916,792.96,1174.548,588.024,305.448,256.296,82.068,0,0
화순 풍력 발전소,2018-07-11,16,0.42,0,0,0,0,0,82.608,0,0,0,0,30.264,15.288,903.516,0,0,81.192,243.6,153.852,0.012,280.152,491.112,456.204,692.808
화순 풍력 발전소,2018-07-12,16,3022.92,2718.408,1913.952,657.804,153.54,29.184,85.656,40.428,0,0,0,0,0.852,1099.68,1167.612,232.26,4.74,43.02,0,178.044,463.08,285.984,152.568,43.932
화순 풍력 발전소,2018-07-13,16,0,0,0,99.072,135.252,0,0,0,0,0,55.8,2.124,0,336.852,0,0,0,0,20.676,981.432,581.436,637.296,884.532,482.4
화순 풍력 발전소,2018-07-14,16,30.96,0,0,0.708,176.328,189.96,203.112,0.108,27.936,0,0,8.94,1.356,1124.328,1345.716,173.844,134.868,601.644,395.856,501.648,470.736,154.956,158.352,230.652
화순 풍력 발전소,2018-07-15,16,43.236,3.228,17.16,434.412,536.34,441.144,481.524,42.744,0,0,0,0,3.276,151.428,1220.928,1645.644,1410.972,4043.568,5640.756,4532.028,1788.6,401.808,1362.312,1447.968
화순 풍력 발전소,2018-07-16,16,1838.892,4319.568,3495.264,7178.076,6386.712,7242.84,5561.592,2784.516,3937.488,3931.464,4455.612,3906.744,4855.296,3588.432,4108.164,4053.288,3619.248,1431.936,1658.208,1302.684,4911.696,4335.768,1665.984,2742.192
화순 풍력 발전소,2018-07-17,16,2388.096,1340.292,2147.448,2623.68,1626.156,615.612,467.544,468.06,218.388,5.604,1.56,2.868,40.86,1241.184,2031.888,1228.284,752.808,168.192,153.432,217.428,44.436,350.172,271.08,175.2
화순 풍력 발전소,2018-07-18,16,884.484,883.86,665.424,402.54,6.456,0,158.772,371.82,324.336,143.316,8.868,7.536,0,0,0.576,1.704,106.008,178.608,435.516,596.904,441.78,0.876,0,135.744
화순 풍력 발전소,2018-07-19,16,142.836,828.624,1736.976,2452.92,1757.16,1328.88,1421.808,1892.388,3280.284,1680.744,497.88,443.688,101.292,1088.964,22.224,0,0,0,0,0,64.416,389.004,77.568,0
화순 풍력 발전소,2018-07-20,16,0,0,0,0.156,0,144.864,487.932,492.636,1127.808,1320.108,703.464,222.396,47.352,1102.704,1169.412,58.392,0,0,102.756,451.86,416.328,462.504,473.208,453.204
화순 풍력 발전소,2018-07-21,16,186.9,1095.048,835.8,816.216,909.384,910.032,227.232,3.024,401.952,0,0,0,9.288,79.02,270.9,660.636,525.708,508.764,482.352,1093.488,1799.076,1395.516,1179.072,557.544
화순 풍력 발전소,2018-07-22,16,212.748,1.464,1.236,91.572,43.26,91.62,465.576,0.372,13.572,0,0,0,0,6.972,227.064,384.648,510.276,1133.976,1399.632,157.308,2.652,115.404,159.912,553.14
화순 풍력 발전소,2018-07-23,16,525.336,1192.536,572.676,62.94,113.208,128.88,426.84,186.492,20.508,64.656,1.296,0,0,1305.648,1685.412,954.432,3610.236,2309.568,495.456,256.236,12.888,0.012,0,116.136
화순 풍력 발전소,2018-07-24,16,142.164,61.02,158.796,0.084,0,0,0,0,0,0,0,0,0,403.848,12.984,8.964,1042.776,2744.652,1291.86,466.824,517.68,501.624,99.828,0
화순 풍력 발전소,2018-07-25,16,10.896,80.604,0,0,32.892,0,0,0,0,0,0,0,61.752,1152.264,891.072,0.42,21.516,698.82,778.296,846.564,947.556,2239.788,1885.092,623.892
화순 풍력 발전소,2018-07-26,16,222.216,33.144,0,0,87.36,490.572,825.864,838.992,945.84,345.312,20.424,15.624,800.316,2420.184,2617.224,2690.892,1279.464,579.816,288.072,237.828,470.064,457.872,741.768,3744.612
화순 풍력 발전소,2018-07-27,16,2408.772,1437.756,2987.22,3956.46,3640.896,1821.78,1469.208,3726.624,4732.224,5451.312,10358.916,9817.692,5832,3298.692,3704.604,3301.656,2347.056,2714.976,1032.156,3518.268,3548.208,3154.632,2929.32,2604
화순 풍력 발전소,2018-07-28,16,1460.712,3857.508,4183.116,505.2,854.352,141.72,25.932,0,0,0,0,189.972,41.436,1141.92,1254.348,190.728,174.96,375.84,511.752,478.188,394.512,412.98,123.912,134.94
화순 풍력 발전소,2018-07-29,16,3.792,0,0,0,0,0,0,0,0,0,0,10.644,206.124,1182.72,260.472,319.848,422.412,325.956,517.644,535.932,533.88,471.816,406.824,96.324
