년월일,단계,총량,평균,최대,최소,최대(시간별),최소(시간별),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2022-07-19,2,22259,927,2601,0,2601,2,353,36,7,7,883,1132,684,1369,2461,2406,2264,1806,2601,2217,1515,1120,940,251,3,0,0,2,100,104
2022-07-20,2,9541,398,2706,0,2706,1,56,0,0,0,0,132,180,87,0,0,1,5,5,3,0,148,232,220,245,607,911,1999,2004,2706
2022-07-21,2,82999,3458,5662,517,5662,517,1919,555,1615,1417,1756,2820,2190,517,1813,2920,4284,5531,4642,3001,5267,5662,5506,5231,5130,5084,4847,4947,4119,2227
2022-07-22,2,25369,1057,2333,119,2333,119,916,441,984,1603,2333,539,479,424,693,1188,1231,1334,1299,1245,1447,1785,1587,1658,1345,1527,776,177,119,240
2022-07-23,2,27828,1159,3704,0,3704,15,287,15,0,0,0,0,0,0,0,82,310,636,829,972,966,1166,1464,1793,2309,3212,3381,3092,3704,3610
2022-07-24,2,45169,1882,3298,559,3298,559,2613,2585,1221,2760,1794,559,1498,2419,2903,2050,2515,2148,1656,2687,3298,2088,1886,1075,1020,1122,1320,1380,1408,1163
2022-07-25,2,10904,454,1003,3,1003,3,1003,745,827,866,665,719,567,302,13,108,208,532,657,616,27,3,261,652,281,55,381,824,446,144
2022-07-26,2,2198,92,535,0,535,1,51,0,1,45,0,0,0,0,0,0,41,68,100,320,535,372,170,164,124,7,0,0,10,192
2022-07-27,2,6576,274,756,0,756,12,408,257,172,221,177,12,0,29,167,234,397,165,756,613,394,340,370,328,381,209,127,319,345,156
2022-07-28,2,12160,507,2073,0,2073,59,0,59,66,257,201,147,96,68,222,288,383,476,528,614,1330,2073,1475,953,644,311,192,208,798,772
2022-07-29,2,13788,574,2172,47,2172,47,495,656,181,47,199,118,865,762,493,276,640,577,582,1456,2172,847,634,499,308,333,171,345,523,608
2022-07-30,2,53922,2247,4838,670,4838,670,670,682,777,764,756,754,1025,1916,3170,3515,3466,2577,2755,2964,4838,3225,1273,914,2684,4229,4529,3721,1547,1172
2022-07-31,2,99889,4162,7140,1539,7140,1539,3042,3189,3955,3872,3462,3246,3473,3950,3414,3862,4885,5272,5316,6172,7140,6192,3789,3766,3671,4772,5711,4353,1539,1845
2022-08-01,2,77650,3235,5769,828,5769,828,3620,3637,3195,2591,2360,2069,2558,3617,3446,3561,5048,5769,3888,4984,5622,3302,1338,828,1764,3434,4800,3219,1382,1616
2022-08-02,2,53308,2221,5165,792,5165,792,2057,1611,2310,2773,3265,2209,1641,3054,2461,1872,1238,2476,2829,3402,5165,3033,1406,879,1291,2608,2909,1113,913,792
2022-08-03,2,20418,851,2548,371,2548,371,737,752,713,670,724,703,594,371,608,424,632,756,1080,2129,2548,1389,617,432,426,601,469,1574,770,698
2022-08-04,2,7973,332,1845,0,1845,30,692,578,477,613,604,655,545,41,0,0,0,154,347,630,30,0,0,0,0,0,0,0,762,1845
2022-08-05,2,14525,605,2080,0,2080,21,497,757,2080,1545,1900,362,1582,410,0,100,159,21,56,47,0,497,153,423,151,1694,1425,99,141,425
2022-08-06,2,3276,136,900,0,900,15,440,24,0,0,0,0,0,0,0,0,0,15,95,140,0,0,0,0,0,0,91,900,776,794
2022-08-07,2,36768,1532,5001,0,5001,224,691,714,719,516,0,0,0,224,660,787,975,1826,3810,4820,5001,3236,1203,1000,725,2509,3584,2078,1011,678
2022-08-08,2,69586,2899,4791,739,4791,739,739,1062,3322,2932,2433,2626,2964,2929,3029,3249,3543,3646,3440,4791,4595,4070,1725,874,1659,3684,4344,2887,3064,1980
2022-08-09,2,46747,1948,4460,701,4460,701,2430,3270,2415,1758,1901,1185,1613,1214,1515,1863,1759,2015,1471,3802,4460,2920,1284,701,826,1805,2221,1526,1319,1476
2022-08-10,2,48393,2016,4270,660,4270,660,1717,3500,2217,2314,2240,1980,1500,1626,1239,1581,1964,991,853,2574,4270,3402,1411,660,2073,2817,3530,2083,1106,744
2022-08-11,2,53787,2241,5282,50,5282,50,703,1716,2898,1583,2375,2100,2964,2891,2998,3647,2550,2690,3303,4076,5282,4501,1738,50,188,1956,1854,895,204,626
2022-08-12,2,16348,681,2804,0,2804,3,671,732,672,740,2060,1496,357,109,3,0,2404,2804,499,0,0,0,0,0,0,914,1905,982,0,0
2022-08-13,2,20423,851,3989,0,3989,13,0,0,0,0,13,499,192,0,0,329,627,0,183,1391,1746,1391,695,698,932,1923,3137,3989,2237,440
2022-08-14,2,60609,2525,4822,925,4822,925,2467,2530,4165,4428,4518,4822,4384,1739,2518,1072,1101,2311,1189,2435,2580,2142,925,1021,1420,1562,1921,2144,3420,3793
2022-08-15,2,96792,4033,5292,2754,5292,2754,3663,3789,3495,3063,3179,3787,3465,3044,3718,4228,4285,4787,4421,4635,4930,4039,3253,2754,3424,4606,4773,5172,5292,4989
2022-08-16,2,91596,3816,5488,638,5488,638,4969,5443,4519,5284,5475,4929,4788,5292,3898,730,2024,2199,3327,3542,5488,5333,3988,3257,3540,3278,4379,3088,638,2187
2022-08-17,2,23081,962,5125,0,5125,6,3337,1999,5125,852,903,2304,1186,74,147,232,122,282,644,771,281,0,0,0,0,0,6,807,1729,2280
2022-08-18,2,20672,861,2996,0,2996,18,2141,2656,2996,2241,2462,2030,2182,1752,440,515,64,0,0,516,206,156,141,154,18,0,0,0,0,0
2022-08-19,2,48348,2015,5853,0,5853,38,0,276,253,46,38,437,745,510,679,802,987,1113,2896,4591,5460,4670,1972,1855,1344,4169,5853,4694,3304,1654
2022-08-20,2,21333,889,2832,0,2832,37,1264,2715,2076,2395,1689,137,132,739,169,523,58,68,0,1933,2832,1257,220,42,37,1088,311,199,737,711
2022-08-21,2,11171,465,1872,0,1872,20,854,631,420,551,611,734,774,530,404,317,226,204,375,1422,1872,695,331,200,20,0,0,0,0,0
2022-08-22,2,1965,82,687,0,687,2,4,60,0,85,32,0,0,0,0,0,0,19,46,119,203,22,2,46,0,0,0,249,392,687
2022-08-23,2,12510,521,2427,0,2427,11,617,649,583,276,636,637,861,1793,802,0,0,0,11,1068,2427,1611,145,13,0,381,0,0,0,0
2022-08-24,2,35150,1465,4717,4,4717,4,119,701,183,199,649,789,559,683,1543,3355,4209,3669,2489,2148,4717,3996,1254,743,1095,1522,360,4,123,42
2022-08-25,2,16446,685,1990,111,1990,111,431,626,551,431,631,744,759,358,111,581,625,544,810,1307,525,118,266,618,909,816,842,1990,1165,686
2022-08-26,2,17655,736,1695,104,1695,104,750,679,760,599,300,620,651,583,623,407,546,590,395,1623,1695,104,288,370,531,944,1338,1252,1184,824
2022-08-27,2,35609,1484,3541,273,3541,273,750,1068,1914,962,668,273,1610,1277,715,1507,1672,1450,1056,1820,2877,2419,1231,729,802,2033,3541,3105,1510,621
2022-08-28,2,30569,1274,2999,555,2999,555,1377,2042,2275,1576,1226,1149,655,750,1043,1292,1444,1399,1517,2122,2999,1842,855,685,628,1263,627,688,555,561
2022-08-29,2,5667,236,664,0,664,3,306,251,59,0,0,69,80,201,596,605,426,474,501,664,612,385,185,167,37,3,0,0,0,45
2022-08-30,2,5806,242,704,0,704,11,134,28,15,228,394,412,674,560,310,168,384,704,637,623,42,0,0,295,0,87,100,11,0,0
2022-08-31,2,57908,2413,6142,0,6142,262,0,0,0,0,262,702,1514,1413,3255,2896,3494,4964,3737,4406,6142,5988,3063,1415,2233,2876,3795,3429,1687,635
2022-09-01,2,28831,1201,3076,541,3076,541,650,705,601,699,683,541,701,698,799,776,874,1338,1359,2494,3076,2172,969,784,1051,2267,1891,1746,1273,684
2022-09-02,2,49788,2074,3375,679,3375,679,686,679,1972,2421,2020,2637,2581,2818,3019,2652,2200,3130,2890,2011,2203,2299,1283,1331,1247,2014,3375,2329,1252,739
2022-09-03,2,50586,2108,4054,753,4054,753,773,780,1161,1488,1716,1728,2228,2833,2496,3013,2632,2431,2794,4054,3955,3180,1986,753,1592,2726,3095,1335,997,839
2022-09-04,2,28494,1187,3903,144,3903,144,660,712,783,783,980,1500,681,761,704,1213,2144,1794,2066,2701,3903,1019,144,549,878,1100,505,1008,1153,751
2022-09-05,2,89389,3725,5708,0,5708,714,714,891,3091,4524,4545,4548,4818,5041,5086,5708,5647,4747,4766,5539,4916,3404,4803,3996,2888,5685,3289,743,0,0
2022-09-06,2,45892,1912,5897,0,5897,221,0,0,0,0,0,0,0,0,0,0,4363,4633,0,0,0,221,5896,5897,5894,5472,3207,4090,4092,2125
2022-09-07,2,40925,1705,4519,0,4519,2,1933,1714,2056,3214,2603,1662,2055,1662,930,839,961,0,0,2,1004,1522,1160,746,1804,4519,3664,2609,2508,1758
2022-09-08,2,18058,752,1892,134,1892,134,682,1362,1507,1134,689,499,234,134,300,520,481,635,684,1125,1892,1665,634,533,475,662,451,681,539,539
2022-09-09,2,20661,861,1292,435,1292,435,451,573,675,617,586,778,899,804,945,1292,1138,435,827,873,715,868,1073,1126,1082,1272,847,831,890,1066
2022-09-10,2,38866,1619,2495,0,2495,754,803,1092,1461,1654,1876,1977,1846,1653,2495,1961,2168,1933,2020,754,0,905,1406,1675,1812,2394,2191,1549,1597,1643
2022-09-11,2,11598,483,1606,21,1606,21,1606,1189,603,225,196,209,439,517,787,787,1022,802,719,537,367,263,296,249,337,226,110,21,24,67
2022-09-12,2,15927,664,1449,16,1449,16,56,16,114,57,428,560,993,1408,946,656,488,551,466,552,1214,1449,1274,612,598,460,562,751,870,849
2022-09-13,2,59526,2480,6176,697,6176,697,697,735,1364,1868,1920,1722,2353,2945,2818,1959,707,697,1352,3779,4620,2829,2685,1753,2650,4208,6176,5022,2920,1748
2022-09-14,2,95816,3992,6327,1465,6327,1465,1951,3829,3652,4036,3924,3948,3945,4090,3819,3972,3986,4003,4342,5400,6327,5029,2816,1465,2947,5120,6149,4936,3547,2582
2022-09-15,2,84095,3504,5453,906,5453,906,2069,4235,3928,4157,4055,3836,4079,4087,4163,3644,3188,2992,3036,3928,4680,3973,2964,906,2680,3775,5453,4080,2412,1775
2022-09-16,2,21503,896,3026,0,3026,1,1907,3003,1735,965,795,500,305,416,648,624,638,1236,1290,1795,3026,1816,321,84,0,396,2,0,0,1
2022-09-17,2,21516,896,2259,0,2259,1,0,1,95,265,321,552,684,594,548,684,782,787,1057,2087,1863,1343,973,800,1076,2259,1584,1370,1163,626
2022-09-18,2,78201,3258,6211,0,6211,703,703,1756,2684,2520,3044,3517,3006,3574,3691,3600,2511,0,0,876,6132,6026,3715,2765,3691,4713,6211,5504,4276,3685
2022-09-19,2,129726,5405,7834,3135,7834,3135,3135,3772,5798,5374,3778,5339,5466,5673,5832,5806,5790,5805,3981,6129,7834,6881,4912,3923,4731,6410,7682,6697,4985,3994
2022-09-20,2,54113,2255,5393,170,5393,170,4000,5393,4652,3007,1090,248,910,2925,3077,3084,2748,2406,2427,3234,4774,3605,1554,743,860,1636,848,419,304,170
2022-09-21,2,36125,1505,3905,241,3905,241,241,369,424,550,530,733,801,1453,1629,2366,2021,1394,708,722,738,921,2037,2235,2971,3905,3468,2206,1751,1952
2022-09-22,2,16190,675,1845,137,1845,137,1284,673,599,582,1058,1845,903,669,577,830,1057,908,703,692,618,623,445,361,726,271,268,201,137,160
2022-09-23,2,53265,2219,5583,0,5583,32,32,37,0,0,284,253,316,615,213,493,1204,1351,1086,1848,3498,4792,4236,4473,5583,4354,4963,4988,4184,4460
2022-09-24,2,53119,2213,7840,0,7840,42,4476,1707,2083,4469,5421,6314,7840,7162,4458,42,0,0,0,0,164,721,580,718,1098,1027,1415,1592,980,852
2022-09-25,2,10487,437,749,174,749,174,749,500,705,463,294,490,246,244,174,439,657,506,515,596,599,506,520,332,441,372,296,200,252,394
2022-09-26,2,4453,186,357,0,357,14,235,14,42,212,222,227,258,245,223,215,0,0,0,93,93,211,101,288,295,357,283,219,348,273
2022-09-27,2,9711,405,1355,0,1355,5,702,126,616,654,660,946,830,1355,750,592,396,562,354,316,269,168,180,177,21,0,0,0,35,5
2022-09-28,2,3142,131,453,0,453,1,0,242,346,289,328,325,453,99,277,196,165,230,152,31,5,1,3,0,0,0,0,0,0,0
2022-09-29,2,6940,289,625,0,625,11,0,79,275,34,135,325,317,364,415,546,426,289,324,538,564,566,384,235,625,462,26,0,11,0
2022-09-30,2,1080,45,251,0,251,1,10,93,251,76,154,91,173,179,0,0,0,1,0,2,3,0,0,0,0,0,0,0,49,0
2022-10-01,2,539,22,151,0,151,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,2,0,0,46,72,151,133,124
2022-10-02,2,18530,772,2683,12,2683,12,12,31,159,108,98,77,82,137,171,318,382,630,648,726,719,689,726,820,2683,2012,1523,1560,1722,2498
2022-10-03,2,59727,2489,5108,753,5108,753,2310,993,753,1033,1456,2427,4492,3446,2577,3023,2601,1956,842,778,1780,3035,2036,1980,3536,5108,4098,3191,2962,3317
2022-10-04,2,92777,3866,7893,206,7893,206,2689,1713,1225,1057,1850,2665,4770,4508,1697,1765,206,738,2805,4005,5571,5727,5912,5910,6828,7893,7337,5915,5470,4520
2022-10-05,2,83357,3473,7469,0,7469,320,4404,3125,3122,3529,4740,6294,7469,6638,5112,3630,0,0,0,320,2077,2009,1279,3035,4410,5571,4665,3373,4213,4342
2022-10-06,2,54305,2263,5708,0,5708,95,3983,3143,2146,4053,3868,5048,5708,5196,2921,2221,1543,965,680,657,737,327,0,95,1570,1334,1249,1614,2665,2582
2022-10-07,2,65408,2725,5918,0,5918,488,2503,2144,3129,3022,0,5626,4712,2818,2559,3135,2523,1858,488,0,0,1583,1894,3285,4548,5918,5134,2975,3614,1940
2022-10-08,2,46845,1952,3811,554,3811,554,1143,718,774,789,554,1572,2828,2425,2817,3003,2524,2285,1241,1074,1726,2328,2171,2567,3307,3811,3345,1441,1323,1079
2022-10-09,2,35169,1465,5684,0,5684,2,895,794,773,744,722,1450,982,808,1033,343,111,324,0,0,0,2,6,219,1234,4082,5684,4934,4502,5527
2022-10-10,2,61341,2556,5892,0,5892,577,4140,1917,1214,5235,5892,4358,3491,3801,2367,1244,0,0,0,0,860,829,577,1050,2137,4914,5745,5686,2912,2970
2022-10-11,2,91221,3801,8384,0,8384,1263,3671,2438,3054,5187,5444,6534,7420,5792,3367,3558,2161,0,0,0,0,2973,4395,6417,7719,8384,6137,3454,1854,1263
2022-10-12,2,31459,1311,3083,0,3083,311,759,635,596,615,984,1980,2869,1400,681,1548,1647,311,0,0,0,726,717,831,2327,3083,2759,2816,2013,2162
2022-10-13,2,56346,2348,5173,0,5173,687,2032,687,862,2024,2376,3580,4720,4720,3295,3066,2287,0,0,0,0,2422,2023,2477,4340,5173,3356,2349,2162,2394
2022-10-14,2,26207,1092,3452,585,3452,585,1617,650,711,700,1076,2658,3452,2052,904,1116,1035,1106,781,753,712,612,603,585,1264,1060,729,592,655,784
2022-10-15,2,13455,561,1584,0,1584,237,721,690,244,248,549,1452,1253,1129,1400,1584,0,0,0,0,0,324,429,364,431,598,671,653,479,237
2022-10-16,2,23882,995,3295,30,3295,30,105,661,550,645,750,1211,1012,924,637,542,329,300,172,30,116,92,338,1003,2436,2466,3295,2095,2358,1813
2022-10-17,2,104813,4367,9317,0,9317,211,1408,1286,4003,6731,7612,7607,9317,9064,7234,7421,6578,0,0,0,0,0,211,3467,6814,4791,3808,5807,5827,5826
2022-10-18,2,77872,3245,8723,0,8723,869,4828,3615,3594,1392,0,869,6300,5600,3559,0,0,0,0,0,0,0,3403,4790,7228,8723,7033,5476,5664,5798
2022-10-19,2,61679,2570,7915,0,7915,1,4332,2726,4236,7676,7915,6856,5748,4900,3481,429,0,0,0,0,0,1,1413,1306,3027,3238,1298,1187,1039,872
2022-10-20,2,10667,444,1812,0,1812,1,974,811,829,746,826,1812,1540,1297,559,432,544,20,0,0,1,23,51,0,36,130,23,12,0,0
2022-10-21,2,1105,46,394,0,394,12,0,0,0,0,0,0,160,119,105,17,12,67,34,25,0,0,0,0,0,0,0,0,172,394
2022-10-22,2,23557,982,3534,22,3534,22,475,543,22,349,245,312,276,762,415,374,201,176,388,287,307,465,775,1258,2916,2052,1498,2592,3337,3534
2022-10-23,2,103791,4325,9429,0,9429,963,2656,1252,2993,6013,7164,8130,9383,9429,7765,963,0,0,0,0,0,0,1900,5748,8291,8155,7027,5792,5841,5290
2022-10-24,2,86867,3619,8778,0,8778,53,3487,2263,3042,5060,5467,3654,4035,3608,2278,3080,0,0,0,0,0,53,5446,6279,6407,8778,6658,6162,5868,5242
2022-10-25,2,30709,1280,3897,0,3897,245,3897,749,692,708,873,2279,3471,1963,1856,2617,2698,310,0,245,681,729,738,686,1526,860,433,483,923,1294
2022-10-26,2,28212,1175,4091,16,4091,16,1238,797,649,681,504,3023,4091,1454,2208,2027,2295,1466,722,699,755,686,625,472,1416,1836,172,16,187,192
2022-10-27,2,14739,614,3352,0,3352,7,97,7,0,86,235,622,482,479,487,526,359,230,176,178,77,63,246,69,90,655,1275,2009,3352,2939
2022-10-28,2,25387,1058,3691,0,3691,45,1817,609,701,1042,1996,3253,3691,3222,1376,741,336,45,0,0,55,311,363,300,552,661,414,564,1089,2250
2022-10-29,2,45144,1881,4833,349,4833,349,1395,605,651,720,1580,4178,4833,3242,2880,2274,2613,1522,349,985,1191,2377,2038,1357,2117,3070,2654,1118,1002,392
2022-10-30,2,36512,1521,4558,0,4558,361,678,361,605,712,1205,2696,2434,2341,2786,1428,0,0,0,0,0,442,1502,2377,4104,4558,2702,1964,1618,2000
2022-10-31,2,51604,2150,5007,0,5007,551,2443,1111,1641,3003,3032,3665,5007,4417,2933,3493,2881,1664,0,0,551,686,714,1145,2816,3820,2605,1972,954,1050
2022-11-01,2,47637,1985,6270,0,6270,1,791,614,616,642,1111,2672,3630,1476,1308,1153,1020,0,0,0,1,634,925,2388,3686,6270,5399,2824,5096,5382
2022-11-02,2,39014,1626,4498,11,4498,11,3655,4488,4239,4498,3629,3972,4407,3031,1413,453,277,147,12,193,116,92,11,106,564,932,743,204,797,1036
2022-11-03,2,48735,2031,6446,10,6446,10,574,208,810,1499,3321,3043,2976,2252,85,10,36,30,77,49,303,727,915,2287,5885,6446,3941,3587,4071,5604
2022-11-04,2,110431,4601,8455,0,8455,1780,5970,4637,5511,7295,7586,6471,6111,4234,3224,1780,0,0,0,0,0,2121,5606,5118,6941,8455,7751,6691,7216,7713
2022-11-05,2,84820,3534,6542,0,6542,437,6306,3707,3651,5282,4953,5121,6542,5823,3572,4240,437,0,0,0,0,1000,2791,4501,6161,6294,3751,3661,3062,3964
2022-11-06,2,22721,947,3673,0,3673,10,2004,800,874,2190,1983,2552,3673,2999,996,1316,33,0,0,556,720,550,321,225,557,167,94,105,10,0
2022-11-07,2,6795,283,1442,0,1442,1,109,462,486,475,466,833,371,300,171,4,156,112,105,1,0,0,0,0,0,0,110,603,589,1442
2022-11-08,2,13095,546,2787,0,2787,21,1612,664,717,628,1131,2112,2787,1520,735,447,228,205,124,84,81,21,0,0,0,0,0,0,0,0
2022-11-09,2,654,27,157,0,157,11,0,0,0,0,65,111,60,11,0,0,0,0,13,38,46,116,157,36,0,0,0,0,0,0
2022-11-10,2,1929,80,253,0,253,1,0,0,0,0,0,30,60,2,85,216,193,92,1,27,141,253,23,178,233,37,36,79,229,12
2022-11-11,2,13369,557,1103,33,1103,33,33,188,419,70,200,304,660,766,686,750,948,1011,743,730,738,592,470,237,1103,683,317,664,611,446
2022-11-12,2,60336,2514,6364,622,6364,622,745,752,714,682,622,1314,1043,1257,1201,1640,2933,3248,1604,1590,3156,4055,4939,3630,3025,6364,3422,3435,4261,4706
2022-11-13,2,112068,4670,9399,0,9399,1187,3446,1840,2021,1187,1308,6754,4774,3524,2411,1957,3422,0,3933,5715,5247,6852,5914,5510,8362,9399,6489,7699,7476,6828
2022-11-14,2,118282,4928,8990,1743,8990,1743,4715,3567,2883,4314,4482,5520,6472,6121,4067,4122,4636,4523,4183,4936,7350,7626,4140,3203,4848,7651,8990,6248,1942,1743
2022-11-15,2,48385,2016,4404,0,4404,237,1545,910,1446,766,698,2104,2926,2020,1585,2345,2316,1395,237,0,2631,1893,3168,1005,2460,4243,4404,2648,2454,3185
2022-11-16,2,46378,1932,4377,99,4377,99,3232,2213,1954,3293,2709,3256,4025,3039,99,277,372,856,715,660,732,656,654,1495,3463,4377,3272,1764,1825,1441
2022-11-17,2,7524,314,965,0,965,9,857,550,548,564,555,318,89,0,0,0,111,39,98,343,9,161,95,43,149,320,370,625,716,965
2022-11-18,2,24392,1016,2464,0,2464,395,944,745,577,611,692,1410,1030,755,1124,1792,2358,1352,395,0,479,690,748,854,1830,2464,1280,945,851,468
2022-11-19,2,38552,1606,4199,263,4199,263,717,747,432,523,1459,3372,4071,4199,3215,3110,2437,2270,769,687,680,969,991,765,1458,2362,1991,491,573,263
2022-11-20,2,24116,1005,2804,92,2804,92,92,562,677,734,780,1962,1263,1192,1452,1452,1235,614,519,369,590,653,681,1062,2344,2804,1284,825,636,334
2022-11-21,2,4572,191,700,0,700,3,363,204,609,700,533,408,103,78,192,39,40,21,167,338,314,281,70,14,3,0,0,0,0,96
2022-11-22,2,14362,598,3064,0,3064,27,65,0,0,148,209,75,213,660,393,368,245,185,277,201,27,70,90,927,3064,2775,1214,1078,1236,840
2022-11-23,2,75360,3140,7447,0,7447,533,587,533,731,700,1071,2574,3133,4464,4117,4636,5965,5023,0,0,0,2826,1286,2314,4022,5133,5522,6681,6595,7447
2022-11-24,2,78516,3272,8556,0,8556,4,5848,5822,6026,7633,7862,8556,8543,7164,4182,3736,1926,123,0,0,4,287,650,889,1968,2782,1613,1176,1178,548
2022-11-25,2,6963,290,885,0,885,22,350,250,69,22,47,0,0,0,39,203,164,885,646,505,669,609,423,138,632,341,59,345,135,432
2022-11-26,2,34127,1422,4717,340,4717,340,464,471,656,724,1218,2357,2043,1171,872,866,1598,1421,876,340,384,689,693,2661,3828,4717,2907,1050,975,1144
2022-11-27,2,14796,616,2076,0,2076,1,1012,744,746,727,1010,1798,2076,190,0,0,1,4,176,367,323,336,191,441,498,573,614,450,959,1560
2022-11-28,2,86172,3590,8484,648,8484,648,1286,669,762,656,735,3092,7349,6467,4033,3164,2105,1483,1003,3959,4533,3982,5418,4923,5304,8484,7170,5119,3827,648
2022-11-29,2,136552,5690,9860,388,9860,388,1697,684,388,696,913,1610,4213,4488,6447,7378,7555,6497,5963,6013,7676,7835,7875,7910,8773,9860,9401,7889,7912,6876
2022-11-30,2,140786,5866,9571,2649,9571,2649,7087,6030,5910,7542,7812,8615,9571,7516,5620,5639,5458,3712,2649,3591,5365,5705,5814,5176,6082,6503,6125,4395,4031,4838
2022-12-01,2,26547,1106,3989,0,3989,25,3989,2549,2828,3240,2289,2162,3272,2366,200,385,341,213,164,369,406,244,446,454,516,89,0,25,0,0
2022-12-02,2,6157,257,852,0,852,1,1,0,0,0,36,191,84,451,645,748,852,728,577,461,576,410,139,0,161,0,28,0,0,69
2022-12-03,2,9525,397,2568,0,2568,16,0,0,0,0,0,329,540,372,444,454,224,186,527,701,197,34,53,16,404,49,235,647,1547,2568
2022-12-04,2,110166,4590,8798,991,8798,991,2761,991,2269,5713,6773,7261,8798,7506,4399,3810,5124,3976,3225,3147,4781,4774,4246,5438,6171,5442,4126,1929,3372,4133
2022-12-05,2,158021,6584,9472,3202,9472,3202,3658,3857,4896,6027,6088,8419,9472,9390,7485,7437,7776,6924,5869,5944,7470,6162,6900,6852,8095,8909,8138,5353,3698,3202
2022-12-06,2,61561,2565,5220,0,5220,372,1848,1636,2337,2618,3371,4896,5211,3499,596,372,3088,3303,1731,3205,0,3623,5220,3058,3586,3442,2267,538,967,1151
2022-12-07,2,44425,1851,3471,615,3471,615,800,735,774,646,622,1337,879,615,698,618,2268,3388,2560,2862,2412,2907,3056,2119,2345,3471,2917,1832,2510,2052
2022-12-08,2,21475,895,4224,0,4224,68,972,777,676,746,930,2296,4224,3869,2088,1438,1072,647,391,174,132,68,0,95,427,369,84,0,0,0
2022-12-09,2,7648,319,1388,0,1388,6,0,0,0,0,21,44,339,471,675,251,27,9,0,0,183,210,267,379,6,361,828,1061,1129,1388
2022-12-10,2,32242,1343,4613,321,4613,321,1072,708,1038,732,321,1217,1124,792,492,427,484,778,732,513,940,782,2058,3054,4395,4613,1719,741,1437,2072
2022-12-11,2,91380,3808,7210,572,7210,572,3629,5603,4967,6045,7210,6179,2465,2473,2058,5757,6423,5961,1666,4936,5986,5268,3481,2200,2046,2667,2225,985,572,579
2022-12-12,2,77530,3230,7710,300,7710,300,1002,1458,2791,5354,5745,2813,2099,1732,1081,918,870,2730,4306,6420,7369,7710,7116,6143,4386,1541,1183,1476,300,989
2022-12-13,2,117310,4888,7594,978,7594,978,978,1745,3539,4296,4050,4643,4031,5360,4729,5301,4626,4742,5957,6222,7389,7594,5816,1824,4338,5706,4867,6408,6394,6756
2022-12-14,2,94578,3941,7677,0,7677,74,7266,7588,7182,7315,7548,7677,7476,6820,7007,7028,6669,4383,3178,2655,2455,940,753,565,74,0,0,0,0,0
2022-12-15,2,3897,162,1040,0,1040,8,0,68,0,196,25,947,1040,239,112,8,169,9,0,0,13,0,0,0,0,0,0,84,313,674
2022-12-16,2,103141,4298,7647,526,7647,526,771,526,1043,843,814,1531,3203,3075,2981,4099,6393,6865,5052,5691,6764,7285,7154,7194,7197,7647,5277,5515,3611,2610
2022-12-17,2,95517,3980,7388,953,7388,953,2770,3507,4529,3799,4854,3170,987,953,1344,1037,2838,3339,2940,4000,4700,4524,4204,3093,5040,6093,6726,7062,6621,7388
2022-12-18,2,127517,5313,6941,1891,6941,1891,6941,6654,6309,5792,6154,5587,5258,5537,5847,5448,5550,5935,6469,6380,5826,5999,5839,4773,4612,4341,3640,3263,3471,1891
2022-12-19,2,11564,482,2507,0,2507,20,2507,1574,1745,938,1210,668,1901,464,20,115,368,55,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-20,2,6121,255,2556,0,2556,3,0,0,0,0,0,396,290,15,0,0,0,0,3,21,33,189,39,121,11,63,883,2556,1310,189
2022-12-21,2,35682,1487,4550,29,4550,29,410,246,2164,3217,670,266,29,1155,1361,1706,1092,1766,558,836,518,850,760,2370,4550,2358,1546,2381,2567,2307
2022-12-22,2,103551,4315,6906,1388,6906,1388,2578,1388,4440,3618,3699,2836,2752,1972,1862,2154,3313,4280,5271,6080,6906,6724,6252,5426,5946,6113,5844,4489,4754,4854
2022-12-23,2,163895,6829,7836,5209,7836,5209,5652,6049,6306,7086,7284,7662,7828,5849,5209,6751,6658,6846,6480,6397,6651,6903,7505,7684,7079,7682,7836,6313,6964,7222
2022-12-24,2,138224,5759,7831,3087,7831,3087,7063,5997,6493,7037,6397,6736,7683,7831,6180,5568,6197,3993,3087,3238,4938,5610,5616,5173,5626,6076,5860,5536,4817,5470
2022-12-25,2,113111,4713,6297,2479,6297,2479,5397,4964,4962,4671,3747,3714,5080,5845,4825,5330,5382,4827,3905,2479,3798,4539,4722,4041,4441,5960,6297,5377,4858,3950
2022-12-26,2,45250,1885,2844,925,2844,925,2545,1692,1717,1690,1635,2092,2043,2070,1324,925,1030,1422,1702,2844,1794,1687,2008,1194,1549,2451,2670,2090,2292,2782
2022-12-27,2,103750,4323,7362,2414,7362,2414,2865,3143,3514,3878,2916,2834,5085,5159,4011,3802,4389,4130,3418,4649,3985,4080,3300,2414,4766,7362,7356,5625,6830,4239
2022-12-28,2,84510,3521,6856,712,6856,712,4515,3831,5103,4812,4759,6012,6856,6384,3780,1284,1158,712,812,762,1759,2580,2429,3857,2688,3692,3557,3188,3805,6173
2022-12-29,2,42914,1788,4783,38,4783,38,4783,3260,1727,2428,2501,2985,3934,2893,1656,1916,1469,1203,963,1503,729,882,705,612,1693,2227,1583,1105,119,38
