일자,발전기명,설비용량(MW),위치,방식,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2022-08-24,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,0,13920,107040,193440,256320,199680,251040,183840,144000,160320,74880,13440,0,0,0,0,0
2022-08-25,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,20160,125760,258240,303360,395040,439680,395520,299520,335520,377280,212160,55200,14880,0,0,0,0,0
2022-08-26,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,14880,116160,253920,217440,286560,479520,481920,468960,420480,344160,239520,112320,15840,0,0,0,0,0
2022-08-27,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,6720,39360,98880,257280,336000,403200,346080,368160,400800,267360,257760,118560,20160,0,0,0,0,0
2022-08-28,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,3840,46080,158880,302400,451680,452640,409920,407040,317760,329760,219840,93600,15840,0,0,0,0,0
2022-08-29,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,17760,87840,212640,309120,297600,307680,210240,183840,197760,160800,80160,52320,12480,0,0,0,0,0
2022-08-30,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,23040,71520,27840,29760,32640,36000,40320,49920,59040,74400,65760,33600,960,0,0,0,0,0
2022-08-31,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,960,19200,74880,120960,197760,271200,218400,215520,190560,116640,100320,36960,1440,0,0,0,0,0
2022-09-01,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,21600,48000,79680,76800,134400,138720,219360,169920,176160,101760,54240,9600,0,0,0,0,0,0
2022-09-02,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,1440,9120,15840,18240,20640,45600,47040,27840,19680,6240,19200,35040,18720,0,0,0,0,0
2022-09-03,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,960,69120,159360,325920,177600,240960,161760,133440,189600,112800,75360,17280,2880,0,0,0,0,0
2022-09-04,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,11520,72960,199680,289920,282720,483360,515040,309120,280800,187200,92640,29760,4800,0,0,0,0,0
2022-09-05,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,480,11520,31680,48480,41280,46080,23040,0,0,0,0,0,0,0,0,0,0,0
2022-09-06,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,0,0,0,0,65760,429600,469440,367680,310080,228960,86400,9120,0,0,0,0,0
2022-09-07,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,21120,150240,253920,351840,425760,465120,473760,451680,403200,320640,192000,86400,16320,0,0,0,0,0
2022-09-08,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,25440,111360,242880,325440,419040,474240,408960,268320,300000,318240,183840,63360,9120,0,0,0,0,0
2022-09-09,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,8160,42720,100800,296160,449760,483840,489600,468000,428640,307680,151680,52320,13920,0,0,0,0,0
2022-09-10,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,1920,37440,110880,212640,272640,191520,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-11,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-12,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-13,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,0,158880,309120,237120,213120,204000,145920,141120,103200,55680,18720,480,0,0,0,0,0
2022-09-14,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,4800,47040,152640,250080,219840,366720,336960,318720,260160,330720,192000,60960,3360,0,0,0,0,0
2022-09-15,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,4320,50880,197760,349920,415200,351360,458400,436320,380640,302880,137760,37440,0,0,0,0,0,0
2022-09-16,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,8640,91200,133920,238560,224160,239040,248640,133440,150720,96000,54240,26880,1440,0,0,0,0,0
2022-09-17,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,10560,103200,237600,343200,404640,452640,485280,419520,125760,30240,34080,7200,0,0,0,0,0,0
2022-09-18,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,4800,99360,283680,431520,386400,432960,430080,306720,260160,156000,108000,49920,3840,0,0,0,0,0
2022-09-19,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,6240,110880,162240,222720,315360,466560,483840,449760,365760,313920,185760,54240,2400,0,0,0,0,0
2022-09-20,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,1440,66720,235680,362400,440640,484320,321120,286080,303360,121920,90240,19200,480,0,0,0,0,0
2022-09-21,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,10080,109920,251040,368160,440640,468000,468480,350400,354240,259200,130080,67680,3360,0,0,0,0,0
2022-09-22,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,15360,89760,152160,323040,457920,472320,450720,445440,347040,262560,133920,18720,480,0,0,0,0,0
2022-09-23,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,17280,104640,225120,340320,413760,458880,476160,406560,282720,157920,109440,50880,1440,0,0,0,0,0
2022-09-24,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,8640,98400,185760,300480,443040,472800,463200,455520,374880,196800,94080,34080,0,0,0,0,0,0
2022-09-25,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,1920,21600,66240,93600,123840,121920,132480,112800,122880,100800,69600,28320,0,0,0,0,0,0
2022-09-26,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,1440,26880,48480,64320,100320,106560,186240,203040,130560,57600,39360,9600,0,0,0,0,0,0
2022-09-27,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,49920,230400,342240,417120,453120,458400,430080,371520,276960,151200,38880,480,0,0,0,0,0
2022-09-28,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,3840,55200,170400,243840,358080,349440,241920,170400,150720,116160,63360,12480,0,0,0,0,0,0
2022-09-29,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,5760,87840,217920,326400,401280,437760,443040,430560,372000,272640,152160,38880,480,0,0,0,0,0
2022-09-30,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,6240,89760,222240,330240,397920,434880,444480,408960,352800,264000,144480,35040,0,0,0,0,0,0
2022-10-01,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,4800,81120,206400,317280,389280,420000,348000,337440,320160,266880,140640,32160,0,0,0,0,0,0
2022-10-02,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,4800,77760,210720,295200,378240,422400,432000,384480,337920,207360,96000,46080,480,0,0,0,0,0
2022-10-03,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,480,30240,123360,213120,236160,357600,294240,257280,206400,211200,72960,15840,0,0,0,0,0,0
2022-10-04,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,16800,2880,9120,32160,96960,427680,276480,177600,157440,161280,19200,0,0,0,0,0,0
2022-10-05,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,1920,13920,48480,121920,245280,287040,372000,382560,230880,151200,40800,0,0,0,0,0,0
2022-10-06,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,9120,35040,94560,113760,302880,386400,327360,218880,176160,70080,7680,0,0,0,0,0,0
2022-10-07,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,480,8640,28320,112320,375840,464640,471840,444000,378720,296160,162240,29280,0,0,0,0,0,0
2022-10-08,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,1440,78240,218400,360480,342720,360480,252960,273600,160800,73920,22080,3360,0,0,0,0,0,0
2022-10-09,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,11520,34560,68160,95520,82080,84960,122880,72000,43680,11040,480,0,0,0,0,0,0
2022-10-10,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,480,81120,157920,348000,411360,341280,316800,373440,414240,220320,55200,25440,0,0,0,0,0,0
2022-10-11,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,6240,102720,239520,355200,434400,477120,478560,445920,374400,271200,137760,24000,0,0,0,0,0,0
2022-10-12,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,2880,83040,221280,341760,415680,451680,451680,419040,358080,252480,126240,23040,0,0,0,0,0,0
2022-10-13,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,2880,74400,206880,347520,412320,457440,456000,420480,359040,260160,128160,20160,0,0,0,0,0,0
2022-10-14,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,3840,75360,212160,340800,402720,438720,443520,415200,350400,251520,89760,19200,0,0,0,0,0,0
2022-10-15,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,1440,89760,211680,261600,392160,435840,442560,410880,348960,247200,119040,16800,0,0,0,0,0,0
2022-10-16,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,960,63840,199200,312480,385920,420000,425280,394080,329280,230400,108000,15360,0,0,0,0,0,0
2022-10-17,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,1920,59520,163680,273120,367680,431520,457440,434400,364800,260640,126240,17760,0,0,0,0,0,0
2022-10-18,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,1440,76800,222240,338400,415680,465120,470880,438720,365760,259200,124320,16800,0,0,0,0,0,0
2022-10-19,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,1920,72960,213120,333600,406560,447360,448800,415680,346560,248160,115680,14880,0,0,0,0,0,0
2022-10-20,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,1440,71520,216960,335040,411360,447360,446400,416640,344640,243360,110400,13920,0,0,0,0,0,0
2022-10-21,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,480,62880,128160,217920,285600,377760,298560,204960,239040,84480,35520,960,0,0,0,0,0,0
2022-10-22,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,14400,148800,278880,290880,297120,242400,226080,217920,140160,102720,10560,0,0,0,0,0,0
2022-10-23,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,960,42720,154080,284640,369600,416160,418080,386880,318720,215520,99360,13440,0,0,0,0,0,0
2022-10-24,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,480,45600,194880,211200,372000,440640,449760,407040,332640,226080,102240,10560,0,0,0,0,0,0
2022-10-25,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,57600,194880,312000,390240,433920,436320,396960,324960,218400,94560,10080,0,0,0,0,0,0
2022-10-26,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,480,53760,191520,295680,372000,421920,411840,380640,242400,117600,52800,6240,0,0,0,0,0,0
2022-10-27,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,40320,153600,289920,361440,401280,407520,378720,309120,206880,85440,8160,0,0,0,0,0,0
2022-10-28,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,37920,148320,262080,343200,385440,384960,354720,290880,188160,77280,8160,0,0,0,0,0,0
2022-10-29,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,41280,157920,263040,348960,405120,373440,327840,306240,186240,54720,5280,0,0,0,0,0,0
2022-10-30,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,42240,168000,287040,367680,406560,419040,386400,305760,168960,36000,960,0,0,0,0,0,0
2022-10-31,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,44160,163200,279360,360480,398880,403680,364320,298080,199200,78240,5760,0,0,0,0,0,0
2022-11-01,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,35040,149760,268320,344160,373920,382560,354720,284640,187200,74400,4800,0,0,0,0,0,0
2022-11-02,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,32640,145920,264960,345120,383040,393600,371040,299040,193920,76320,5280,0,0,0,0,0,0
2022-11-03,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,36000,149760,277920,354240,388320,389760,357120,275520,178080,66720,3360,0,0,0,0,0,0
2022-11-04,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,39360,169440,293280,373920,417120,424800,390240,327360,209760,80160,2400,0,0,0,0,0,0
2022-11-05,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,38880,168960,296640,374400,413280,420000,387360,312480,207360,82080,4800,0,0,0,0,0,0
2022-11-06,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,36960,166080,285600,358080,390240,402720,368160,291840,180480,55680,2880,0,0,0,0,0,0
2022-11-07,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,31200,135360,251520,328320,363360,366720,327840,243360,162240,59520,2880,0,0,0,0,0,0
2022-11-08,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,26880,130560,239040,317280,359520,367200,337440,265920,167520,60960,3360,0,0,0,0,0,0
2022-11-09,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,27840,131520,248640,325920,360960,368640,318720,235680,157440,48960,1440,0,0,0,0,0,0
2022-11-10,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,11040,46560,225600,302400,344160,347520,315840,246240,146400,39360,480,0,0,0,0,0,0
2022-11-11,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,9600,109440,134880,285120,325440,332160,245280,110400,102240,46560,1440,0,0,0,0,0,0
2022-11-12,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,10080,84960,191040,270240,288000,232320,132960,48000,34560,6720,1440,0,0,0,0,0,0
2022-11-13,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,5280,61440,216000,340320,364800,407520,361920,301440,205440,71520,2880,0,0,0,0,0,0
2022-11-14,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,3360,33600,75360,148320,99360,80160,111360,275520,167040,58080,4320,0,0,0,0,0,0
2022-11-15,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,27360,134880,263520,340320,375840,398400,370080,290400,180000,61920,1920,0,0,0,0,0,0
2022-11-16,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,10080,103680,230400,312480,377760,393600,351360,271680,170400,57600,1440,0,0,0,0,0,0
2022-11-17,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,8640,83520,181440,252000,373440,373920,351840,264480,157440,63360,3360,0,0,0,0,0,0
2022-11-18,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,19200,122400,258720,339840,379680,387360,358560,287520,179040,58560,1440,0,0,0,0,0,0
2022-11-19,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,15360,71520,170880,184320,306720,366240,343680,268320,164160,53760,960,0,0,0,0,0,0
2022-11-20,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,3840,34080,53760,97920,78720,40800,61440,49920,43200,7680,0,0,0,0,0,0,0
2022-11-21,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,12480,63360,169920,191520,213600,200640,166080,172800,95520,51840,960,0,0,0,0,0,0
2022-11-22,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,1920,44640,90240,71040,66240,68160,60960,41760,18240,2400,0,0,0,0,0,0,0
2022-11-23,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,5280,58560,173760,307680,361920,372000,318240,273600,163680,48000,480,0,0,0,0,0,0
2022-11-24,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,9600,68160,151680,264480,303360,302400,341280,263040,170400,54240,960,0,0,0,0,0,0
2022-11-25,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,14400,40800,175200,290880,280320,364800,324480,266880,143040,39360,1440,0,0,0,0,0,0
2022-11-26,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,11040,87840,211680,307200,358080,364320,332160,256800,152640,46080,480,0,0,0,0,0,0
2022-11-27,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,13440,97920,231840,318240,360480,359520,279840,158880,87360,25920,0,0,0,0,0,0,0
2022-11-28,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,960,7680,48960,62400,66720,33120,14400,25440,21120,480,0,0,0,0,0,0,0
2022-11-29,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,3360,2400,11520,83040,60960,120960,44640,44640,26880,9600,0,0,0,0,0,0,0
2022-11-30,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,4320,69120,226560,308160,308640,314880,242400,107520,68160,27840,480,0,0,0,0,0,0
2022-12-01,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,3840,46080,153120,170400,384000,349440,282720,170400,83040,35040,480,0,0,0,0,0,0
2022-12-02,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,6720,98400,243360,339840,382560,387840,358560,276000,169440,56160,960,0,0,0,0,0,0
