년월일,호기,총량(kw),평균(kw),최대(kw),최소(kw),최대(시간별_kw),최소(시간별_kw),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2013-03-20,1,928.8,39,235.872,0,235.872,0.792,0,0,0,0,0,0,0,2.124,19.944,89.028,186.768,235.872,131.58,152.1,30.888,18.288,43.884,17.532,0.792,0,0,0,0,0
2013-03-21,1,1792.692,75,305.82,0,305.82,0.468,0,0,0,0,0,0,0.468,18.972,79.74,146.988,218.52,278.748,305.82,294.12,221.076,140.328,69.48,17.64,0.792,0,0,0,0,0
2013-03-22,1,733.5,31,175.284,0,175.284,0.828,0,0,0,0,0,0,0.828,18.648,67.788,121.212,175.284,89.928,63.072,50.004,23.364,51.264,52.812,18.144,1.152,0,0,0,0,0
2013-03-23,1,1601.064,67,284.184,0,284.184,0.396,0,0,0,0,0,0,0.396,19.728,66.024,129.708,195.84,268.632,284.184,250.92,177.552,112.644,70.308,24.444,0.684,0,0,0,0,0
2013-03-24,1,1193.256,50,238.896,0,238.896,0.648,0,0,0,0,0,0,0.648,19.188,67.572,126.252,191.952,238.896,174.708,138.024,101.7,76.14,42.408,14.328,1.44,0,0,0,0,0
2013-03-25,1,1663.884,69,309.672,0,309.672,0.036,0,0,0,0,0,0,0.036,17.676,55.404,73.44,181.332,293.796,309.672,288.684,212.976,139.176,69.624,21.78,0.288,0,0,0,0,0
2013-03-26,1,1536.768,64,255.744,0,255.744,1.08,0,0,0,0,0,0,1.08,20.124,74.412,122.652,180.324,255.744,236.484,245.232,194.616,120.6,63.9,19.728,1.872,0,0,0,0,0
2013-03-27,1,1623.024,68,285.408,0,285.408,0.324,0,0,0,0,0,0,0.324,13.14,57.744,128.088,196.38,263.196,285.408,271.512,200.988,126.432,60.732,17.82,1.26,0,0,0,0,0
2013-03-28,1,1626.12,68,282.132,0,282.132,1.224,0,0,0,0,0,0,1.224,20.052,73.548,138.636,204.696,264.456,282.132,265.572,190.8,111.672,51.12,20.484,1.728,0,0,0,0,0
2013-03-29,1,1612.512,67,282.024,0,282.024,1.44,0,0,0,0,0,0,1.44,22.752,53.352,110.556,199.656,272.52,282.024,261.612,197.28,130.716,56.34,21.96,2.304,0,0,0,0,0
2013-03-30,1,1367.568,57,234.216,0,234.216,0.684,0,0,0,0,0,0,1.8,21.96,68.004,127.296,187.524,234.216,214.92,206.568,144.468,92.592,49.392,18.144,0.684,0,0,0,0,0
2013-03-31,1,1052.856,44,197.352,0,197.352,0.432,0,0,0,0,0,0,0.432,10.404,73.08,119.16,166.536,197.352,98.64,73.368,111.348,113.688,62.82,23.796,2.232,0,0,0,0,0
2013-04-01,1,1441.872,60,260.568,0,260.568,2.052,0,0,0,0,0,0,2.052,22.716,70.56,130.752,162.432,214.236,260.568,240.912,137.736,109.296,60.912,26.1,3.6,0,0,0,0,0
2013-04-02,1,1209.06,50,237.096,0,237.096,1.44,0,0,0,0,0,0,1.44,23.724,41.688,25.308,50.904,229.392,231.804,237.096,190.656,105.804,48.24,20.16,2.844,0,0,0,0,0
2013-04-03,1,1743.876,73,292.572,0,292.572,1.836,0,0,0,0,0,0,1.836,22.716,80.028,145.008,220.356,282.168,292.572,275.94,206.316,132.156,64.44,18.288,2.052,0,0,0,0,0
2013-04-04,1,1270.8,53,239.256,0,239.256,2.052,0,0,0,0,0,0,3.492,20.34,53.712,103.86,159.768,225.252,239.256,185.724,110.988,79.668,68.184,18.504,2.052,0,0,0,0,0
2013-04-05,1,1233.36,51,225.864,0,225.864,0.9,0,0,0,0,0,0,1.764,24.696,72.936,127.332,194.328,225.864,201.708,169.236,110.628,58.248,30.204,15.516,0.9,0,0,0,0,0
2013-04-06,1,210.744,9,49.86,0,49.86,1.188,0,0,0,0,0,0,0,0,2.808,13.356,27.036,26.424,28.008,28.008,49.86,28.764,5.292,1.188,0,0,0,0,0,0
2013-04-07,1,1404.9,59,251.208,0,251.208,0.252,0,0,0,0,0,0,0.252,13.14,39.816,84.348,116.856,237.996,251.208,239.508,195.084,139.248,67.5,18.252,1.692,0,0,0,0,0
2013-04-08,1,1650.42,69,291.924,0,291.924,3.024,0,0,0,0,0,0,3.024,27.036,85.14,150.048,217.98,280.548,291.924,251.82,144.324,103.428,65.304,26.676,3.168,0,0,0,0,0
2013-04-09,1,1715.472,71,290.196,0,290.196,2.664,0,0,0,0,0,0,3.852,28.404,75.384,137.952,214.704,280.008,290.196,268.92,199.8,128.664,63.684,21.24,2.664,0,0,0,0,0
2013-04-10,1,1350.432,56,256.536,0,256.536,2.196,0,0,0,0,0,0,2.196,28.692,87.732,154.656,221.04,215.496,256.536,123.156,110.16,69.984,58.356,20.088,2.34,0,0,0,0,0
