년월일,호기,설비용량(kW),총량(kWh),평균(kWh),0-1시 발전량(kWh),1-2시 발전량(kWh),2-3시 발전량(kWh),3-4시 발전량(kWh),4-5시 발전량(kWh),5-6시 발전량(kWh),6-7시 발전량(kWh),7-8시 발전량(kWh),8-9시 발전량(kWh),9-10시 발전량(kWh),10-11시 발전량(kWh),11-12시 발전량(kWh),12-13시 발전량(kWh),13-14시 발전량(kWh),14-15시 발전량(kWh),15-16시 발전량(kWh),16-17시 발전량(kWh),17-18시 발전량(kWh),18-19시 발전량(kWh),19-20시 발전량(kWh),20-21시 발전량(kWh),21-22시 발전량(kWh),22-23시 발전량(kWh),23-24시 발전량(kWh)
2024-09-22,(신재생) (하동) 익산 다송리 태양광,893 ,2766 ,115 ,0 ,0 ,0 ,0 ,0 ,0 ,3616 ,70146 ,237919 ,374596 ,466437 ,429556 ,373149 ,135954 ,201038 ,237919 ,165603 ,67977 ,2169 ,0 ,0 ,0 ,0 ,0 
2024-09-23,(신재생) (하동) 익산 다송리 태양광,893 ,4876 ,203 ,0 ,0 ,0 ,0 ,0 ,0 ,10124 ,125829 ,345669 ,434618 ,628424 ,696401 ,569848 ,636379 ,579973 ,458482 ,291433 ,96180 ,2893 ,0 ,0 ,0 ,0 ,0 
2024-09-24,(신재생) (하동) 익산 다송리 태양광,893 ,4894 ,204 ,0 ,0 ,0 ,0 ,0 ,0 ,7232 ,96180 ,347116 ,478731 ,607453 ,639995 ,700017 ,640718 ,570572 ,446912 ,281308 ,76655 ,1446 ,0 ,0 ,0 ,0 ,0 
2024-09-25,(신재생) (하동) 익산 다송리 태양광,893 ,3290 ,137 ,0 ,0 ,0 ,0 ,0 ,0 ,9401 ,115705 ,246597 ,281308 ,282032 ,337715 ,243704 ,420155 ,555385 ,438234 ,269738 ,86779 ,2893 ,0 ,0 ,0 ,0 ,0 
2024-09-26,(신재생) (하동) 익산 다송리 태양광,893 ,3757 ,157 ,0 ,0 ,0 ,0 ,0 ,0 ,6508 ,70146 ,241535 ,449804 ,146801 ,572018 ,577803 ,522120 ,431725 ,402076 ,254552 ,78824 ,2893 ,0 ,0 ,0 ,0 ,0 
2024-09-27,(신재생) (하동) 익산 다송리 태양광,893 ,4729 ,197 ,0 ,0 ,0 ,0 ,0 ,0 ,723 ,103412 ,301557 ,472222 ,542368 ,668921 ,677599 ,641441 ,555385 ,433172 ,255275 ,75208 ,2169 ,0 ,0 ,0 ,0 ,0 
2024-09-28,(신재생) (하동) 익산 다송리 태양광,893 ,4168 ,174 ,0 ,0 ,0 ,0 ,0 ,0 ,6508 ,101242 ,309512 ,484516 ,598052 ,665305 ,579973 ,475838 ,436787 ,279139 ,162711 ,67977 ,723 ,0 ,0 ,0 ,0 ,0 
2024-09-29,(신재생) (하동) 익산 다송리 태양광,893 ,4055 ,169 ,0 ,0 ,0 ,0 ,0 ,0 ,5062 ,94011 ,300834 ,501148 ,608176 ,676876 ,467160 ,423771 ,463544 ,250213 ,197422 ,65084 ,1446 ,0 ,0 ,0 ,0 ,0 
2024-09-30,(신재생) (하동) 익산 다송리 태양광,893 ,4857 ,202 ,0 ,0 ,0 ,0 ,0 ,0 ,5062 ,111366 ,333376 ,511996 ,636379 ,619746 ,666028 ,637102 ,572741 ,429556 ,255998 ,76655 ,723 ,0 ,0 ,0 ,0 ,0 
2024-10-01,(신재생) (하동) 익산 다송리 태양광,893 ,976263 ,,0 ,0 ,0 ,0 ,0 ,0 ,5785 ,156202 ,225625 ,167773 ,44836 ,66531 ,56406 ,91118 ,53514 ,62915 ,29649 ,15186 ,723 ,0 ,0 ,0 ,0 ,0 
2024-10-02,(신재생) (하동) 익산 다송리 태양광,893 ,4382337 ,,0 ,0 ,0 ,0 ,0 ,0 ,1446 ,47728 ,127999 ,210439 ,546707 ,653735 ,704356 ,685554 ,599498 ,460652 ,269738 ,73762 ,723 ,0 ,0 ,0 ,0 ,0 
2024-10-03,(신재생) (하동) 익산 다송리 태양광,893 ,1227922 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,20972 ,46282 ,125829 ,140293 ,154033 ,253105 ,200315 ,99796 ,101242 ,65084 ,20248 ,723 ,0 ,0 ,0 ,0 ,0 
2024-10-04,(신재생) (하동) 익산 다송리 태양광,893 ,4860345 ,,0 ,0 ,0 ,0 ,0 ,0 ,3616 ,62192 ,255998 ,397014 ,655181 ,720988 ,727497 ,670367 ,585758 ,449081 ,263953 ,67977 ,723 ,0 ,0 ,0 ,0 ,0 
2024-10-05,(신재생) (하동) 익산 다송리 태양광,893 ,4286159 ,,0 ,0 ,0 ,0 ,0 ,0 ,4339 ,104135 ,332653 ,532967 ,529352 ,556108 ,501872 ,479454 ,494640 ,433895 ,254552 ,62192 ,0 ,0 ,0 ,0 ,0 ,0 
2024-10-06,(신재생) (하동) 익산 다송리 태양광,893 ,960353 ,,0 ,0 ,0 ,0 ,0 ,0 ,2169 ,20972 ,51344 ,105581 ,151863 ,174281 ,68700 ,88948 ,99796 ,114982 ,71593 ,10124 ,0 ,0 ,0 ,0 ,0 ,0 
2024-10-07,(신재생) (하동) 익산 다송리 태양광,893 ,1963374 ,,0 ,0 ,0 ,0 ,0 ,0 ,723 ,21695 ,97626 ,284201 ,417985 ,342054 ,260337 ,191637 ,172112 ,108474 ,52067 ,14463 ,0 ,0 ,0 ,0 ,0 ,0 
2024-10-08,(신재생) (하동) 익산 다송리 태양광,893 ,2898417 ,,0 ,0 ,0 ,0 ,0 ,0 ,1446 ,25311 ,75208 ,158372 ,374596 ,635656 ,595159 ,500425 ,235026 ,99796 ,154033 ,43389 ,0 ,0 ,0 ,0 ,0 ,0 
2024-10-09,(신재생) (하동) 익산 다송리 태양광,893 ,3782113 ,,0 ,0 ,0 ,0 ,0 ,0 ,3616 ,75208 ,293602 ,483069 ,509103 ,587927 ,583588 ,434618 ,335545 ,271907 ,157648 ,46282 ,0 ,0 ,0 ,0 ,0 ,0 
2024-10-10,(신재생) (하동) 익산 다송리 태양광,893 ,3242640 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,45559 ,179343 ,404968 ,470776 ,407861 ,488855 ,397737 ,344946 ,274800 ,182236 ,45559 ,0 ,0 ,0 ,0 ,0 ,0 
2024-10-11,(신재생) (하동) 익산 다송리 태양광,893 ,4122000 ,,0 ,0 ,0 ,0 ,0 ,0 ,1446 ,43389 ,142462 ,385443 ,576357 ,645057 ,658797 ,604560 ,511273 ,356517 ,161987 ,34712 ,0 ,0 ,0 ,0 ,0 ,0 
2024-10-12,(신재생) (하동) 익산 다송리 태양광,893 ,4383061 ,,0 ,0 ,0 ,0 ,0 ,0 ,2169 ,62915 ,250213 ,441126 ,576357 ,644334 ,659520 ,612515 ,516335 ,383274 ,198145 ,36158 ,0 ,0 ,0 ,0 ,0 ,0 
2024-10-13,(신재생) (하동) 익산 다송리 태양광,893 ,2970008 ,,0 ,0 ,0 ,0 ,0 ,0 ,2169 ,79547 ,255275 ,407861 ,509826 ,417262 ,392675 ,522843 ,182959 ,125106 ,64361 ,10124 ,0 ,0 ,0 ,0 ,0 ,0 
2024-10-14,(신재생) (하동) 익산 다송리 태양광,893 ,739789 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15909 ,33265 ,75208 ,114259 ,117875 ,127999 ,84609 ,80271 ,57129 ,31819 ,1446 ,0 ,0 ,0 ,0 ,0 ,0 
2024-10-15,(신재생) (하동) 익산 다송리 태양광,893 ,741959 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,20248 ,53514 ,70146 ,70146 ,125829 ,99796 ,101965 ,76655 ,70146 ,44836 ,8678 ,0 ,0 ,0 ,0 ,0 ,0 
2024-10-16,(신재생) (하동) 익산 다송리 태양광,893 ,3296153 ,,0 ,0 ,0 ,0 ,0 ,0 ,1446 ,36881 ,87502 ,247320 ,514888 ,429556 ,646503 ,532244 ,468606 ,186575 ,122937 ,21695 ,0 ,0 ,0 ,0 ,0 ,0 
2024-10-17,(신재생) (하동) 익산 다송리 태양광,893 ,3627360 ,,0 ,0 ,0 ,0 ,0 ,0 ,723 ,25311 ,59299 ,183682 ,366641 ,606729 ,658074 ,608176 ,521397 ,377488 ,193806 ,26034 ,0 ,0 ,0 ,0 ,0 ,0 
2024-10-18,(신재생) (하동) 익산 다송리 태양광,893 ,737620 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,33988 ,69423 ,74485 ,94734 ,98349 ,78101 ,130892 ,74485 ,64361 ,17356 ,1446 ,0 ,0 ,0 ,0 ,0 ,0 
2024-10-19,(신재생) (하동) 익산 다송리 태양광,893 ,1093415 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5062 ,76655 ,106304 ,95457 ,217671 ,307342 ,143908 ,78101 ,40497 ,18802 ,3616 ,0 ,0 ,0 ,0 ,0 ,0 
2024-10-20,(신재생) (하동) 익산 다송리 태양광,893 ,3768376 ,,0 ,0 ,0 ,0 ,0 ,0 ,723 ,70146 ,261060 ,481623 ,608899 ,646503 ,558278 ,379658 ,339161 ,236473 ,168496 ,17356 ,0 ,0 ,0 ,0 ,0 ,0 
2024-10-21,(신재생) (하동) 익산 다송리 태양광,893 ,1510676 ,,0 ,0 ,0 ,0 ,0 ,0 ,1446 ,36881 ,134507 ,272631 ,132338 ,116428 ,185852 ,195253 ,197422 ,175727 ,57129 ,5062 ,0 ,0 ,0 ,0 ,0 ,0 
2024-10-22,(신재생) (하동) 익산 다송리 태양광,893 ,500425 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5062 ,16633 ,35435 ,50621 ,70869 ,146078 ,74485 ,67977 ,21695 ,10847 ,723 ,0 ,0 ,0 ,0 ,0 ,0 
2024-10-23,(신재생) (하동) 익산 다송리 태양광,893 ,2442103 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,16633 ,65084 ,128722 ,175004 ,226348 ,381104 ,380381 ,506934 ,376042 ,169942 ,15909 ,0 ,0 ,0 ,0 ,0 ,0 
2024-10-24,(신재생) (하동) 익산 다송리 태양광,893 ,4232643 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,31819 ,175727 ,394844 ,617577 ,676153 ,678322 ,612515 ,513442 ,360856 ,156925 ,14463 ,0 ,0 ,0 ,0 ,0 ,0 
2024-10-25,(신재생) (하동) 익산 다송리 태양광,893 ,3359791 ,,0 ,0 ,0 ,0 ,0 ,0 ,723 ,52067 ,232857 ,425217 ,593713 ,576357 ,592266 ,435341 ,255275 ,133784 ,52067 ,10124 ,0 ,0 ,0 ,0 ,0 ,0 
2024-10-26,(신재생) (하동) 익산 다송리 태양광,893 ,4310019 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,47005 ,281308 ,476561 ,595159 ,647949 ,652288 ,590097 ,499702 ,354347 ,152586 ,13017 ,0 ,0 ,0 ,0 ,0 ,0 
2024-10-27,(신재생) (하동) 익산 다송리 태양광,893 ,812831 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,44113 ,63638 ,105581 ,67977 ,107751 ,67254 ,101242 ,103412 ,114982 ,34712 ,2169 ,0 ,0 ,0 ,0 ,0 ,0 
2024-10-28,(신재생) (하동) 익산 다송리 태양광,893 ,2327122 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,30373 ,153309 ,277693 ,325421 ,356517 ,453420 ,323252 ,191637 ,143185 ,57129 ,15186 ,0 ,0 ,0 ,0 ,0 ,0 
2024-10-29,(신재생) (하동) 익산 다송리 태양광,893 ,2170196 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11571 ,64361 ,229241 ,208269 ,303003 ,321805 ,514888 ,266122 ,162711 ,81717 ,6508 ,0 ,0 ,0 ,0 ,0 ,0 
2024-10-30,(신재생) (하동) 익산 다송리 태양광,893 ,3853708 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,36158 ,225625 ,423047 ,556108 ,617577 ,619023 ,568402 ,480177 ,327591 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
