날짜,발전기명,충전_방전,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시,합계
2022-06-01,광양항광양냉장태양광,방전,0,0,0,0,0,1446,34229,120526,248284,312886,403040,478248,480659,480177,433413,405451,314333,190914,72798,5303,0,0,0,0,3981707
2022-06-02,광양항광양냉장태양광,방전,0,0,0,0,0,4339,51585,155720,279139,381345,463303,505728,518263,506693,460411,390505,290709,170183,62674,4339,0,0,0,0,4244936
2022-06-03,광양항광양냉장태양광,방전,0,0,0,0,0,4339,50621,146078,257444,350491,435823,484516,499461,488373,445947,377971,273836,157648,40015,4339,0,0,0,0,4016902
2022-06-04,광양항광양냉장태양광,방전,0,0,0,0,0,7714,55442,134989,259373,357722,451733,444983,460411,391469,254552,218394,241053,142221,43389,1928,0,0,0,0,3465373
2022-06-05,광양항광양냉장태양광,방전,0,0,0,0,0,0,4821,8678,12535,118116,149453,82440,55924,39533,28926,28926,5785,9160,1928,0,0,0,0,0,546225
2022-06-06,광양항광양냉장태양광,방전,0,0,0,0,0,4821,41461,174522,187539,141257,203931,225625,348080,538994,525495,444019,334581,203448,78583,6267,0,0,0,0,3458623
2022-06-07,광양항광양냉장태양광,방전,0,0,0,0,0,0,27480,108474,296495,136918,90636,249731,270461,356758,209234,61709,35676,18802,3375,0,0,0,0,0,1865749
2022-06-08,광양항광양냉장태양광,방전,0,0,0,0,0,1446,9642,34229,79065,113295,182236,287817,304208,218394,77137,244909,278657,202002,62674,6267,0,0,0,0,2101978
2022-06-09,광양항광양냉장태양광,방전,0,0,0,0,0,3857,47728,97385,219840,366882,464749,492229,506693,466196,380863,376524,255034,145596,53996,5785,0,0,0,0,3883357
2022-06-10,광양항광양냉장태양광,방전,0,0,0,0,0,5785,62192,148971,281549,385202,458964,414611,330242,330724,281067,213091,118598,97867,56888,2411,0,0,0,0,3188162
2022-06-11,광양항광양냉장태양광,방전,0,0,0,0,0,1446,31337,76655,148006,300834,416057,313368,378453,316261,387131,404486,248284,84368,55924,5785,0,0,0,0,3168395
2022-06-12,광양항광양냉장태양광,방전,0,0,0,0,0,4339,52549,160541,294084,398701,425217,448358,376042,292156,413164,347116,161987,90636,26034,3375,0,0,0,0,3494299
2022-06-13,광양항광양냉장태양광,방전,0,0,0,0,0,1446,29408,74726,62674,91600,178379,226107,291192,134989,107509,197663,52067,49175,43389,4339,0,0,0,0,1544663
2022-06-14,광양항광양냉장태양광,방전,0,0,0,0,0,964,21695,78583,118116,119562,168255,200556,256962,227072,173558,161505,111848,76655,23623,2411,0,0,0,0,1741365
2022-06-15,광양항광양냉장태양광,방전,0,0,0,0,0,0,10606,86779,132579,137882,267086,319154,275764,318672,493194,395808,323975,196699,63638,4821,0,0,0,0,3026657
2022-06-16,광양항광양냉장태양광,방전,0,0,0,0,0,2411,57371,160541,302762,413646,374114,398219,456554,503800,455107,362061,149453,136436,66531,3857,0,0,0,0,3842863
2022-06-17,광양항광양냉장태양광,방전,0,0,0,0,0,2893,64602,113295,257444,365436,385684,236232,506211,471981,430520,327832,233821,70869,43389,5303,0,0,0,0,3515512
2022-06-18,광양항광양냉장태양광,방전,0,0,0,0,0,5785,35676,121008,253105,342777,442091,511996,529834,514888,476320,406415,300834,181272,68459,6267,0,0,0,0,4196727
2022-06-19,광양항광양냉장태양광,방전,0,0,0,0,0,0,32301,117152,258891,348562,464749,444019,516817,520192,479213,405933,306137,188503,61227,7714,0,0,0,0,4151410
2022-06-20,광양항광양냉장태양광,방전,0,0,0,0,0,482,40497,137882,106545,250213,374596,457036,460893,419432,337956,323011,253105,178379,82440,8678,0,0,0,0,3431145
2022-06-21,광양항광양냉장태양광,방전,0,0,0,0,0,964,39051,109438,262747,389059,402558,511996,519709,507175,463303,397737,261301,39051,11088,2411,0,0,0,0,3917588
2022-06-22,광양항광양냉장태양광,방전,0,0,0,0,0,4339,49175,142703,247320,351455,425217,478731,509103,499943,458964,398219,287817,152345,97385,8678,0,0,0,0,4111394
2022-06-23,광양항광양냉장태양광,방전,0,0,0,0,0,0,1928,13499,24105,38568,104617,196699,350973,142221,103653,54960,40979,67977,12053,482,0,0,0,0,1152714
2022-06-24,광양항광양냉장태양광,방전,0,0,0,0,0,0,1928,9642,24587,104135,382792,330242,221286,223215,282032,381827,279139,178379,72316,6267,0,0,0,0,2497787
2022-06-25,광양항광양냉장태양광,방전,0,0,0,0,0,4339,29891,77137,83404,223697,260819,218876,374114,359651,167291,172594,76655,66048,53032,6749,0,0,0,0,2174297
2022-06-26,광양항광양냉장태양광,방전,0,0,0,0,0,0,5785,31337,80994,173076,143185,115705,122937,229000,174040,110884,142703,172112,69905,2893,0,0,0,0,1574556
2022-06-27,광양항광양냉장태양광,방전,0,0,0,0,0,0,2411,24105,31337,47728,65566,86297,185611,220322,191396,95457,46282,11571,3857,0,0,0,0,0,1011940
2022-06-28,광양항광양냉장태양광,방전,0,0,0,0,0,0,12535,52549,145114,119562,140775,188985,142703,207305,257444,61227,29891,17838,4339,482,0,0,0,0,1380749
2022-06-29,광양항광양냉장태양광,방전,0,0,0,0,0,0,21695,48211,62674,173558,286853,341331,315297,179343,170183,60745,72798,39533,14945,3375,0,0,0,0,1790541
2022-06-30,광양항광양냉장태양광,방전,0,0,0,0,0,1928,32301,130168,248284,356276,406415,359168,436305,497051,503318,404004,331688,170183,71352,8196,0,0,0,0,3956637
2022-07-01,광양항광양냉장태양광,방전,0,0,0,0,0,1446,39051,124865,266122,343741,464749,501389,530798,528387,492712,410754,328314,207787,86297,9160,0,0,0,0,4335572
2022-07-02,광양항광양냉장태양광,방전,0,0,0,0,0,2893,42907,146560,270943,365918,399183,497051,542368,500425,503318,408825,323975,207305,89189,9160,0,0,0,0,4310020
2022-07-03,광양항광양냉장태양광,방전,0,0,0,0,0,2411,34712,102688,180789,261301,348562,424735,410754,471499,464267,319636,209234,81476,29891,3375,0,0,0,0,3345330
2022-07-04,광양항광양냉장태양광,방전,0,0,0,0,0,0,26998,60263,146560,109920,70869,274318,350973,320600,363025,369775,303244,152345,68459,5785,0,0,0,0,2623134
2022-07-05,광양항광양냉장태양광,방전,0,0,0,0,0,482,45800,103653,240088,308065,455107,458000,482587,391952,393398,356276,141739,57371,18802,1928,0,0,0,0,3455248
2022-07-06,광양항광양냉장태양광,방전,0,0,0,0,0,0,19284,83886,188985,276728,317225,387131,485962,460893,479695,395808,276246,158613,36640,1928,0,0,0,0,3569024
2022-07-07,광양항광양냉장태양광,방전,0,0,0,0,0,2893,40979,116669,274318,355794,433895,489337,536583,471017,279139,118598,195735,45318,13499,6267,0,0,0,0,3380041
2022-07-08,광양항광양냉장태양광,방전,0,0,0,0,0,0,0,0,58817,111366,302280,306619,190914,149935,150899,71352,134989,152827,74726,8678,0,0,0,0,1713402
2022-07-09,광양항광양냉장태양광,방전,0,0,0,0,0,2411,40497,145596,270461,375078,456554,507657,528387,501389,489337,446429,309029,193324,75208,7232,0,0,0,0,4348589
2022-07-10,광양항광양냉장태양광,방전,0,0,0,0,0,2411,42907,129204,198627,347116,373149,296013,453661,489337,359651,376524,296495,164398,51585,4821,0,0,0,0,3585899
2022-07-11,광양항광양냉장태양광,방전,0,0,0,0,0,0,0,10124,5785,26998,47246,205859,266122,381827,442573,409307,286853,78101,58335,964,0,0,0,0,2220094
2022-07-12,광양항광양냉장태양광,방전,0,0,0,0,0,0,1928,1446,25552,107509,125829,157166,314333,168255,264194,143667,130168,63156,19766,482,0,0,0,0,1523451
2022-07-13,광양항광양냉장태양광,방전,0,0,0,0,0,482,16392,73280,152345,139328,144632,138846,108474,111366,47728,32301,29408,25069,24587,4821,0,0,0,0,1049059
2022-07-14,광양항광양냉장태양광,방전,0,0,0,0,0,0,0,74726,217912,311440,259373,336509,350491,443055,456554,432931,330242,192842,74244,6749,0,0,0,0,3487068
2022-07-15,광양항광양냉장태양광,방전,0,0,0,0,0,2411,40497,138846,268051,377488,455589,503800,482587,412682,312404,157648,156202,126794,62674,8678,0,0,0,0,3506351
2022-07-16,광양항광양냉장태양광,방전,0,0,0,0,0,2893,36640,131615,240088,371703,389541,460411,487408,306137,379417,388577,217912,129686,55924,2893,0,0,0,0,3600845
2022-07-17,광양항광양냉장태양광,방전,0,0,0,0,0,964,7714,34229,154274,354829,474392,250695,229482,284924,211162,163434,52549,30855,25069,964,0,0,0,0,2275536
2022-07-18,광양항광양냉장태양광,방전,0,0,0,0,0,0,4821,4821,6749,44836,35676,67013,45318,49657,56888,33265,21213,26998,3857,0,0,0,0,0,401112
2022-07-19,광양항광양냉장태양광,방전,0,0,0,0,0,964,53514,153792,280585,308547,429556,515853,537065,504764,420396,362061,302280,192842,47728,6749,0,0,0,0,4116696
2022-07-20,광양항광양냉장태양광,방전,0,0,0,0,0,1928,40497,143185,224661,339402,398701,404968,443537,425699,458000,365436,307583,133543,23623,0,0,0,0,0,3710763
2022-07-21,광양항광양냉장태양광,방전,0,0,0,0,0,0,964,48693,182236,368328,498979,487408,263229,234785,205859,112813,124865,94493,41461,4339,0,0,0,0,2668452
2022-07-22,광양항광양냉장태양광,방전,0,0,0,0,0,1446,33265,131133,267568,341331,416539,302762,454143,479213,444019,168737,217429,113777,30855,964,0,0,0,0,3403181
2022-07-23,광양항광양냉장태양광,방전,0,0,0,0,0,0,17838,74244,173076,318189,345187,230928,445947,175968,146078,155238,82440,49175,21213,0,0,0,0,0,2235521
2022-07-24,광양항광양냉장태양광,방전,0,0,0,0,0,0,16392,136436,193806,110402,136436,279139,228518,402076,393880,252141,148971,164880,22177,0,0,0,0,0,2485254
2022-07-25,광양항광양냉장태양광,방전,0,0,0,0,0,0,23141,120526,157166,262747,369775,402076,518745,505246,471017,396773,290709,173076,47246,1928,0,0,0,0,3740171
2022-07-26,광양항광양냉장태양광,방전,0,0,0,0,0,0,3857,21695,57853,79065,124865,207305,471017,489819,459446,401594,310476,187057,65084,1446,0,0,0,0,2880579
2022-07-27,광양항광양냉장태양광,방전,0,0,0,0,0,482,24587,75208,103653,237678,398219,502836,514406,503318,415575,358204,290709,134025,44354,3375,0,0,0,0,3606629
2022-07-28,광양항광양냉장태양광,방전,0,0,0,0,0,0,18802,107509,224661,280585,291674,392916,528387,380863,414128,297941,259373,125347,19284,482,0,0,0,0,3341952
2022-07-29,광양항광양냉장태양광,방전,0,0,0,0,0,0,26034,120044,155720,333135,387613,485962,544297,504764,470053,401112,303244,187057,73280,4339,0,0,0,0,3996654
2022-07-30,광양항광양냉장태양광,방전,0,0,0,0,0,0,18320,31337,82922,186575,150899,68459,87261,161023,166808,123419,71352,79065,27480,3857,0,0,0,0,1258777
2022-07-31,광양항광양냉장태양광,방전,0,0,0,0,0,0,0,20731,45800,41943,6267,13981,28926,34712,95457,67013,28444,10606,12535,482,0,0,0,0,406897
2022-08-01,광양항광양냉장태양광,방전,0,0,0,0,0,0,964,43389,76655,91118,71352,125347,88707,82440,55924,50621,23623,41943,10124,0,0,0,0,0,762207
2022-08-02,광양항광양냉장태양광,방전,0,0,0,0,0,0,0,22659,25552,27480,112331,52067,323493,498015,269979,155720,261301,95457,7714,0,0,0,0,0,1851768
2022-08-03,광양항광양냉장태양광,방전,0,0,0,0,0,0,24105,121973,160059,322528,188021,176451,71834,266122,157648,138846,209234,126312,47246,1446,0,0,0,0,2011825
2022-08-04,광양항광양냉장태양광,방전,0,0,0,0,0,0,26034,168737,226107,342295,393398,345669,449322,273354,426181,321082,234785,80512,42425,2411,0,0,0,0,3332312
2022-08-05,광양항광양냉장태양광,방전,0,0,0,0,0,0,9642,104617,177897,222733,158131,307101,242981,424253,306137,291192,252141,189949,74726,2893,0,0,0,0,2764393
2022-08-06,광양항광양냉장태양광,방전,0,0,0,0,0,0,22659,96421,227072,271907,315297,409307,424735,352901,420396,334099,284924,154274,50139,2893,0,0,0,0,3367024
2022-08-07,광양항광양냉장태양광,방전,0,0,0,0,0,0,22177,97867,225143,312886,424253,487891,458964,486926,457036,266122,113777,43872,27962,1446,0,0,0,0,3426322
2022-08-08,광양항광양냉장태양광,방전,0,0,0,0,0,0,21213,93528,168255,200074,229964,331206,460893,476802,424253,226589,163434,95457,32301,482,0,0,0,0,2924451
2022-08-09,광양항광양냉장태양광,방전,0,0,0,0,0,0,13017,76655,156684,308065,337474,344705,320118,356758,356758,190432,145596,128240,29408,482,0,0,0,0,2764392
2022-08-10,광양항광양냉장태양광,방전,0,0,0,0,0,0,11571,60263,106063,153309,193806,268533,474392,270461,170183,169219,104135,63638,11571,0,0,0,0,0,2057144
2022-08-11,광양항광양냉장태양광,방전,0,0,0,0,0,0,9642,52067,93046,61709,55442,63156,92564,128722,88707,66048,44836,25552,10606,0,0,0,0,0,792097
2022-08-12,광양항광양냉장태양광,방전,0,0,0,0,0,0,13981,55442,129686,281549,216465,251177,115705,171629,389541,278175,156202,101724,48693,482,0,0,0,0,2210451
2022-08-13,광양항광양냉장태양광,방전,0,0,0,0,0,0,27480,114741,175968,344705,344223,443537,435341,365436,269497,209234,128240,61227,15427,0,0,0,0,0,2935056
2022-08-14,광양항광양냉장태양광,방전,0,0,0,0,0,0,19284,111848,168255,362061,388577,417985,455589,477766,446912,377488,263712,110884,33265,482,0,0,0,0,3634108
2022-08-15,광양항광양냉장태양광,방전,0,0,0,0,0,0,27480,93528,127276,249731,408343,318672,390505,484034,357240,314333,243463,107992,33265,482,0,0,0,0,3156344
2022-08-16,광양항광양냉장태양광,방전,0,0,0,0,0,0,482,17838,14463,40497,23623,92564,38086,137400,69905,59299,77137,10124,3857,0,0,0,0,0,585275
2022-08-17,광양항광양냉장태양광,방전,0,0,0,0,0,0,1928,31337,131615,188021,73280,62192,76173,132579,161987,236714,252141,146078,43872,0,0,0,0,0,1537917
2022-08-18,광양항광양냉장태양광,방전,0,0,0,0,0,0,30373,109920,221286,340366,435341,484998,511032,499943,460411,390505,253105,163434,38568,0,0,0,0,0,3939282
2022-08-19,광양항광양냉장태양광,방전,0,0,0,0,0,0,9642,78583,128722,224661,270943,284924,511032,380381,377488,183682,162952,77619,17838,0,0,0,0,0,2708467
2022-08-20,광양항광양냉장태양광,방전,0,0,0,0,0,0,8678,17838,39051,52067,80512,29408,64602,224661,161023,118116,90636,39051,20731,482,0,0,0,0,946856
2022-08-21,광양항광양냉장태양광,방전,0,0,0,0,0,0,12535,70387,116669,282514,399183,342777,454143,478248,421842,328796,175968,133543,19766,0,0,0,0,0,3236371
2022-08-22,광양항광양냉장태양광,방전,0,0,0,0,0,0,17356,99796,217912,325903,409307,474874,480659,493676,462821,374114,241535,110402,13981,0,0,0,0,0,3722336
2022-08-23,광양항광양냉장태양광,방전,0,0,0,0,0,0,16874,26998,61227,159095,209716,312886,268533,211162,145596,56406,53032,64602,9160,0,0,0,0,0,1595287
2022-08-24,광양항광양냉장태양광,방전,0,0,0,0,0,0,0,0,15909,111366,232857,287335,209716,277693,180789,148006,161987,71834,15427,0,0,0,0,0,1712919
2022-08-25,광양항광양냉장태양광,방전,0,0,0,0,0,0,18802,103653,236232,351455,446912,507657,442573,473427,434377,398701,242981,66048,17356,0,0,0,0,0,3740174
2022-08-26,광양항광양냉장태양광,방전,0,0,0,0,0,0,14945,99796,239606,230446,285888,499461,511032,502836,454625,385202,283478,150899,24587,0,0,0,0,0,3682801
2022-08-27,광양항광양냉장태양광,방전,0,0,0,0,0,0,7232,41943,105099,268533,365918,479213,383274,415093,442091,294566,303244,165362,40979,0,0,0,0,0,3312547
2022-08-28,광양항광양냉장태양광,방전,0,0,0,0,0,0,4339,49175,159095,315779,463303,468606,434859,435341,342777,368811,257926,113777,16392,0,0,0,0,0,3430180
2022-08-29,광양항광양냉장태양광,방전,0,0,0,0,0,0,16874,82922,202484,312886,312404,315779,217429,194288,206341,172594,85815,57853,13499,0,0,0,0,0,2191168
2022-08-30,광양항광양냉장태양광,방전,0,0,0,0,0,0,24105,72798,27962,32301,33265,34712,45318,55442,61709,73762,70387,36640,1446,0,0,0,0,0,569847
2022-08-31,광양항광양냉장태양광,방전,0,0,0,0,0,0,964,18802,81476,135472,277693,304691,229482,230928,245392,137400,119562,54478,964,0,0,0,0,0,1837304
2022-09-01,광양항광양냉장태양광,방전,0,0,0,0,0,0,16874,49175,84851,82922,144149,144632,231893,180307,184164,106545,57371,10124,0,0,0,0,0,0,1293007
2022-09-02,광양항광양냉장태양광,방전,0,0,0,0,0,0,964,10124,19766,23623,21695,51585,53514,29891,20731,7714,21695,44836,25069,0,0,0,0,0,331207
2022-09-03,광양항광양냉장태양광,방전,0,0,0,0,0,0,1446,68941,156684,299387,191878,229000,168737,142703,195735,115223,81476,18802,2893,0,0,0,0,0,1672905
2022-09-04,광양항광양냉장태양광,방전,0,0,0,0,0,0,13017,84368,223215,314815,312886,499943,509585,385684,338438,198145,96421,30373,5303,0,0,0,0,0,3012193
2022-09-05,광양항광양냉장태양광,방전,0,0,0,0,0,0,0,12535,34229,51585,46282,50621,26998,964,0,0,0,0,0,0,0,0,0,0,223214
2022-09-06,광양항광양냉장태양광,방전,0,0,0,0,0,0,0,0,0,0,0,107027,457518,514888,478248,319636,258891,122455,17356,0,0,0,0,0,2276019
2022-09-07,광양항광양냉장태양광,방전,0,0,0,0,0,0,16392,119562,228036,336027,420396,471981,491747,479213,437752,359168,225143,115705,24587,0,0,0,0,0,3725709
2022-09-08,광양항광양냉장태양광,방전,0,0,0,0,0,0,20248,91600,220804,313368,416539,481141,424735,280585,320118,347598,213573,78583,12053,0,0,0,0,0,3220945
2022-09-09,광양항광양냉장태양광,방전,0,0,0,0,0,0,8196,44354,104135,284442,444019,487891,504282,490783,456072,335063,168255,56406,19766,0,0,0,0,0,3403664
2022-09-10,광양항광양냉장태양광,방전,0,0,0,0,0,0,2411,38568,115223,219358,275764,349044,398219,325421,185128,157648,118116,81476,8678,0,0,0,0,0,2275054
2022-09-11,광양항광양냉장태양광,방전,0,0,0,0,0,0,11571,65084,229482,217912,330242,472463,431484,375560,358686,330724,149935,55442,7232,0,0,0,0,0,3035817
2022-09-12,광양항광양냉장태양광,방전,0,0,0,0,0,0,2411,34712,58817,82440,131615,150899,202002,269497,151381,105099,113295,37122,1928,0,0,0,0,0,1341218
2022-09-13,광양항광양냉장태양광,방전,0,0,0,0,0,0,5303,55924,228036,302762,234785,197181,208269,148006,140293,105581,56888,20248,482,0,0,0,0,0,1703758
2022-09-14,광양항광양냉장태양광,방전,0,0,0,0,0,0,4339,54960,113777,172594,227072,409789,350973,329760,275282,361579,222733,85815,6267,0,0,0,0,0,2614940
2022-09-15,광양항광양냉장태양광,방전,0,0,0,0,0,0,3857,60745,194771,338920,424735,471499,489819,475838,422806,313851,133061,27480,482,0,0,0,0,0,3357864
2022-09-16,광양항광양냉장태양광,방전,0,0,0,0,0,0,6749,80994,138364,255516,243945,232857,214055,186093,151863,92564,56888,26034,964,0,0,0,0,0,1686886
2022-09-17,광양항광양냉장태양광,방전,0,0,0,0,0,0,7714,75691,204895,319154,395808,469571,495122,431484,158131,34229,34712,6267,0,0,0,0,0,0,2632778
2022-09-18,광양항광양냉장태양광,방전,0,0,0,0,0,0,4821,80029,271425,431966,413646,416057,453179,318672,273354,159095,115223,53996,3857,0,0,0,0,0,2995320
2022-09-19,광양항광양냉장태양광,방전,0,0,0,0,0,0,5785,82440,146560,235749,342777,463303,497533,464749,393880,343259,219358,81476,3857,0,0,0,0,0,3280726
2022-09-20,광양항광양냉장태양광,방전,0,0,0,0,0,0,1928,61709,211162,340848,433895,497533,368811,297941,353383,121008,101724,20248,964,0,0,0,0,0,2811154
2022-09-21,광양항광양냉장태양광,방전,0,0,0,0,0,0,7714,78101,216465,348080,438716,486926,478248,370257,390023,293602,153792,91118,5303,0,0,0,0,0,3358345
2022-09-22,광양항광양냉장태양광,방전,0,0,0,0,0,0,13017,71834,146078,308065,448358,478731,472945,471017,370739,284924,157648,21695,482,0,0,0,0,0,3245533
2022-09-23,광양항광양냉장태양광,방전,0,0,0,0,0,0,15909,87743,196217,323493,409307,469088,494640,422806,294084,163916,116187,58817,1446,0,0,0,0,0,3053653
2022-09-24,광양항광양냉장태양광,방전,0,0,0,0,0,0,7714,81476,170665,298905,443055,484034,482105,485962,408343,221768,98832,35676,482,0,0,0,0,0,3219017
2022-09-25,광양항광양냉장태양광,방전,0,0,0,0,0,0,1928,23141,67495,97867,128240,126794,135472,118116,126794,105099,73280,30855,0,0,0,0,0,0,1035081
2022-09-26,광양항광양냉장태양광,방전,0,0,0,0,0,0,1446,27962,50139,65084,103171,110402,191878,215019,134989,59781,40979,10124,0,0,0,0,0,0,1010974
2022-09-27,광양항광양냉장태양광,방전,0,0,0,0,0,0,0,46764,196217,319636,407861,454143,469571,453179,401112,309994,182718,58335,964,0,0,0,0,0,3300494
2022-09-28,광양항광양냉장태양광,방전,0,0,0,0,0,0,3375,54478,159095,234303,352419,362061,247802,178861,158131,115705,68459,13017,0,0,0,0,0,0,1947706
2022-09-29,광양항광양냉장태양광,방전,0,0,0,0,0,0,4339,66531,188021,309029,392434,443055,454625,451733,400629,304208,184164,60263,964,0,0,0,0,0,3259995
2022-09-30,광양항광양냉장태양광,방전,0,0,0,0,0,0,3857,67495,189949,308065,390987,438716,459446,409307,389541,298423,176933,53514,0,0,0,0,0,0,3186233
2022-10-01,광양항광양냉장태양광,방전,0,0,0,0,0,0,3857,64602,181754,301316,385684,430038,364954,365436,352419,303244,174040,45800,0,0,0,0,0,0,2973144
2022-10-02,광양항광양냉장태양광,방전,0,0,0,0,0,0,4339,67495,187539,278657,375560,433413,451251,417503,362061,196699,87743,58817,482,0,0,0,0,0,2921559
2022-10-03,광양항광양냉장태양광,방전,0,0,0,0,0,0,482,32783,114259,193806,261301,279621,311440,262747,224179,233821,91600,17838,0,0,0,0,0,0,2023877
2022-10-04,광양항광양냉장태양광,방전,0,0,0,0,0,0,0,19284,3857,8196,31819,95457,455589,340366,223697,272872,162469,20731,0,0,0,0,0,0,1634337
2022-10-05,광양항광양냉장태양광,방전,0,0,0,0,0,0,0,1928,17356,60263,120526,297941,325421,444983,419432,226589,189949,54478,0,0,0,0,0,0,2158866
2022-10-06,광양항광양냉장태양광,방전,0,0,0,0,0,0,0,9642,38568,105581,116669,322046,411236,351937,234785,195253,76655,8678,0,0,0,0,0,0,1871050
2022-10-07,광양항광양냉장태양광,방전,0,0,0,0,0,0,0,10606,29408,119562,393398,477284,500425,478731,417503,332653,203448,45800,0,0,0,0,0,0,3008818
2022-10-08,광양항광양냉장태양광,방전,0,0,0,0,0,0,964,67495,192842,349044,365918,375560,328796,320600,185611,79065,24587,4339,0,0,0,0,0,0,2294821
2022-10-09,광양항광양냉장태양광,방전,0,0,0,0,0,0,0,12535,36640,71834,101242,87261,91600,132579,73762,46764,12535,482,0,0,0,0,0,0,667234
2022-10-10,광양항광양냉장태양광,방전,0,0,0,0,0,0,964,64120,175486,318189,409307,295048,354829,464749,446912,245392,67013,45318,0,0,0,0,0,0,2887327
2022-10-11,광양항광양냉장태양광,방전,0,0,0,0,0,0,6267,84368,215019,339402,437269,492229,504764,480177,415093,318189,179343,41461,0,0,0,0,0,0,3513581
2022-10-12,광양항광양냉장태양광,방전,0,0,0,0,0,0,2893,63156,193324,323975,417021,466678,477766,447394,396291,282996,156202,34712,0,0,0,0,0,0,3262408
2022-10-13,광양항광양냉장태양광,방전,0,0,0,0,0,0,3375,57371,175968,244909,416057,471981,476320,454143,398219,300834,165362,34712,0,0,0,0,0,0,3199251
2022-10-14,광양항광양냉장태양광,방전,0,0,0,0,0,0,2893,64120,191396,320600,401594,447394,462821,444501,383274,290709,111848,32783,0,0,0,0,0,0,3153933
2022-10-15,광양항광양냉장태양광,방전,0,0,0,0,0,0,1446,76655,187057,250213,389059,444501,462339,439680,380863,284442,151863,28444,0,0,0,0,0,0,3096562
2022-10-16,광양항광양냉장태양광,방전,0,0,0,0,0,0,964,52067,170665,293602,383756,429556,446912,426663,363507,267086,136436,23623,0,0,0,0,0,0,2994837
2022-10-17,광양항광양냉장태양광,방전,0,0,0,0,0,0,1928,52549,147524,260337,368811,444501,484034,465714,403522,303244,165844,31819,0,0,0,0,0,0,3129827
2022-10-18,광양항광양냉장태양광,방전,0,0,0,0,0,0,1928,57371,187539,320118,419432,477766,496568,471017,406415,303726,161505,31337,0,0,0,0,0,0,3334722
2022-10-19,광양항광양냉장태양광,방전,0,0,0,0,0,0,1446,56406,180307,312886,405451,459928,471499,452215,383756,290227,152345,26516,0,0,0,0,0,0,3192982
2022-10-20,광양항광양냉장태양광,방전,0,0,0,0,0,0,1446,55924,181272,314333,410272,461375,468124,443537,387131,283960,144149,25069,0,0,0,0,0,0,3176592
2022-10-21,광양항광양냉장태양광,방전,0,0,0,0,0,0,482,55442,127276,214537,304691,393398,312886,217429,269497,87743,37604,964,0,0,0,0,0,0,2021949
2022-10-22,광양항광양냉장태양광,방전,0,0,0,0,0,0,0,15427,138364,266122,272389,292638,244909,236714,351455,201520,133061,18320,0,0,0,0,0,0,2170919
2022-10-23,광양항광양냉장태양광,방전,0,0,0,0,0,0,482,41461,143185,273354,370257,430038,439680,418467,357722,252141,126312,20248,0,0,0,0,0,0,2873347
2022-10-24,광양항광양냉장태양광,방전,0,0,0,0,0,0,964,38568,162952,166808,341331,449804,461375,438234,375078,266122,131615,17838,0,0,0,0,0,0,2850689
2022-10-25,광양항광양냉장태양광,방전,0,0,0,0,0,0,482,47246,163916,294084,390987,446912,461857,430520,363507,255998,122455,16874,0,0,0,0,0,0,2994838
2022-10-26,광양항광양냉장태양광,방전,0,0,0,0,0,0,0,45800,162952,280103,370257,433895,432931,407379,268051,127758,55442,6749,0,0,0,0,0,0,2591317
2022-10-27,광양항광양냉장태양광,방전,0,0,0,0,0,0,0,35194,130651,268051,358204,407861,426663,403040,341813,241535,110884,13499,0,0,0,0,0,0,2737395
2022-10-28,광양항광양냉장태양광,방전,0,0,0,0,0,0,0,34712,132579,242017,336509,393880,403040,377971,314815,215019,94011,9160,0,0,0,0,0,0,2553713
2022-10-29,광양항광양냉장태양광,방전,0,0,0,0,0,0,0,36640,134507,244909,345669,412200,390023,348080,329760,206341,59781,5303,0,0,0,0,0,0,2513213
2022-10-30,광양항광양냉장태양광,방전,0,0,0,0,0,0,0,36158,143185,263712,361579,413646,427145,412200,332653,179343,35676,1446,0,0,0,0,0,0,2606743
2022-10-31,광양항광양냉장태양광,방전,0,0,0,0,0,0,0,39051,137400,256480,355794,405451,421842,389541,327832,229964,100278,9160,0,0,0,0,0,0,2672793
2022-11-01,광양항광양냉장태양광,방전,0,0,0,0,0,0,0,31819,132579,244909,335545,380863,398219,377006,312886,215501,92082,7232,0,0,0,0,0,0,2528641
2022-11-02,광양항광양냉장태양광,방전,0,0,0,0,0,0,0,29891,130168,243945,334099,389059,409789,395808,327832,222733,97385,8196,0,0,0,0,0,0,2588905
2022-11-03,광양항광양냉장태양광,방전,0,0,0,0,0,0,0,31819,131133,256962,347598,390505,405451,384238,297941,202966,81476,4339,0,0,0,0,0,0,2534428
2022-11-04,광양항광양냉장태양광,방전,0,0,0,0,0,0,0,34229,141739,265158,363507,422324,444501,417021,360133,241535,101724,2893,0,0,0,0,0,0,2794764
2022-11-05,광양항광양냉장태양광,방전,0,0,0,0,0,0,0,34712,142221,270461,367846,424253,444983,418949,348562,242981,107027,8196,0,0,0,0,0,0,2810191
2022-11-06,광양항광양냉장태양광,방전,0,0,0,0,0,0,0,35194,141739,263229,348562,394362,417021,391952,317707,206823,67495,3375,0,0,0,0,0,0,2587459
2022-11-07,광양항광양냉장태양광,방전,0,0,0,0,0,0,0,28444,121973,229482,318672,366400,383274,354829,269979,187539,72798,3857,0,0,0,0,0,0,2337247
