날짜,발전기명,설비용량(MW),시간,해당 시간 발전량(kWh),해당날짜 총 발전량(kMh),주소지
2023-11-24,장흥풍력,18.0,08시,5668.112,151503.025,전남 장흥군 유치면 용문리 산4번지 외 330필지
2023-11-25,장흥풍력,18.0,08시,8605.579,68938.641,전남 장흥군 유치면 용문리 산4번지 외 331필지
2023-11-26,장흥풍력,18.0,08시,1557.682,15633.227,전남 장흥군 유치면 용문리 산4번지 외 332필지
2023-11-27,장흥풍력,18.0,08시,2199.846,61231.227,전남 장흥군 유치면 용문리 산4번지 외 333필지
2023-11-28,장흥풍력,18.0,08시,3197.804,67200.171,전남 장흥군 유치면 용문리 산4번지 외 334필지
2023-11-29,장흥풍력,18.0,08시,172.112,56008.58,전남 장흥군 유치면 용문리 산4번지 외 335필지
2023-11-30,장흥풍력,18.0,08시,6745.617,142712.318,전남 장흥군 유치면 용문리 산4번지 외 336필지
2023-12-01,장흥풍력,18.0,08시,666.752,74841.056,전남 장흥군 유치면 용문리 산4번지 외 337필지
2023-12-02,장흥풍력,18.0,08시,222.733,33013.604,전남 장흥군 유치면 용문리 산4번지 외 338필지
2023-12-03,장흥풍력,18.0,08시,3210.821,56770.787,전남 장흥군 유치면 용문리 산4번지 외 339필지
2023-12-04,장흥풍력,18.0,08시,835.971,9871.106,전남 장흥군 유치면 용문리 산4번지 외 340필지
2023-12-05,장흥풍력,18.0,08시,2734.983,20818.269,전남 장흥군 유치면 용문리 산4번지 외 341필지
2023-12-06,장흥풍력,18.0,08시,303.726,42212.17,전남 장흥군 유치면 용문리 산4번지 외 342필지
2023-12-07,장흥풍력,18.0,08시,6898.926,68413.63,전남 장흥군 유치면 용문리 산4번지 외 343필지
2023-12-08,장흥풍력,18.0,08시,3785.008,86548.985,전남 장흥군 유치면 용문리 산4번지 외 344필지
2023-12-09,장흥풍력,18.0,08시,1188.872,18883.099,전남 장흥군 유치면 용문리 산4번지 외 345필지
2023-12-10,장흥풍력,18.0,08시,131.615,30149.898,전남 장흥군 유치면 용문리 산4번지 외 346필지
2023-12-11,장흥풍력,18.0,08시,3236.855,70817.406,전남 장흥군 유치면 용문리 산4번지 외 347필지
2023-12-12,장흥풍력,18.0,08시,2032.074,44031.639,전남 장흥군 유치면 용문리 산4번지 외 348필지
2023-12-13,장흥풍력,18.0,08시,1058.703,34841.748,전남 장흥군 유치면 용문리 산4번지 외 349필지
2023-12-14,장흥풍력,18.0,08시,2998.213,84101.817,전남 장흥군 유치면 용문리 산4번지 외 350필지
2023-12-15,장흥풍력,18.0,08시,4097.413,127634.478,전남 장흥군 유치면 용문리 산4번지 외 351필지
2023-12-16,장흥풍력,18.0,08시,7648.118,149288.714,전남 장흥군 유치면 용문리 산4번지 외 352필지
2023-12-17,장흥풍력,18.0,08시,3999.063,92052.216,전남 장흥군 유치면 용문리 산4번지 외 353필지
2023-12-18,장흥풍력,18.0,08시,1330.611,38949.284,전남 장흥군 유치면 용문리 산4번지 외 354필지
2023-12-19,장흥풍력,18.0,08시,1699.421,39413.551,전남 장흥군 유치면 용문리 산4번지 외 355필지
2023-12-20,장흥풍력,18.0,08시,8288.836,130537.232,전남 장흥군 유치면 용문리 산4번지 외 356필지
2023-12-21,장흥풍력,18.0,08시,3030.032,54589.741,전남 장흥군 유치면 용문리 산4번지 외 357필지
2023-12-22,장흥풍력,18.0,08시,4411.263,77447.317,전남 장흥군 유치면 용문리 산4번지 외 358필지
2023-12-23,장흥풍력,18.0,08시,3236.855,20821.162,전남 장흥군 유치면 용문리 산4번지 외 359필지
2023-12-24,장흥풍력,18.0,08시,504.764,30216.43,전남 장흥군 유치면 용문리 산4번지 외 360필지
2023-12-25,장흥풍력,18.0,08시,2095.712,33759.906,전남 장흥군 유치면 용문리 산4번지 외 361필지
2023-12-26,장흥풍력,18.0,08시,2980.857,33851.022,전남 장흥군 유치면 용문리 산4번지 외 362필지
2023-12-27,장흥풍력,18.0,08시,1209.12,12824.48,전남 장흥군 유치면 용문리 산4번지 외 363필지
2023-12-28,장흥풍력,18.0,08시,1781.861,92043.538,전남 장흥군 유치면 용문리 산4번지 외 364필지
2023-12-29,장흥풍력,18.0,08시,1096.307,56341.231,전남 장흥군 유치면 용문리 산4번지 외 365필지
2023-12-30,장흥풍력,18.0,08시,0.0,25226.64,전남 장흥군 유치면 용문리 산4번지 외 366필지
2023-12-31,장흥풍력,18.0,08시,2554.194,95620.276,전남 장흥군 유치면 용문리 산4번지 외 367필지
2023-01-01,화순풍력발전,16.0,08시,1367.88,71156.508,전남 화순군 동면 청궁리 산1번지
2023-01-02,화순풍력발전,16.0,08시,6372.072,143312.292,전남 화순군 동면 청궁리 산2번지
2023-01-03,화순풍력발전,16.0,08시,7910.028,154367.088,전남 화순군 동면 청궁리 산3번지
2023-01-04,화순풍력발전,16.0,08시,2600.232,66364.968,전남 화순군 동면 청궁리 산4번지
2023-01-05,화순풍력발전,16.0,08시,994.632,8335.164,전남 화순군 동면 청궁리 산5번지
2023-01-06,화순풍력발전,16.0,08시,854.22,46024.548,전남 화순군 동면 청궁리 산6번지
2023-01-07,화순풍력발전,16.0,08시,4108.452,104458.272,전남 화순군 동면 청궁리 산7번지
2023-01-08,화순풍력발전,16.0,08시,12.204,13283.148,전남 화순군 동면 청궁리 산8번지
2023-01-09,화순풍력발전,16.0,08시,1672.104,72780.372,전남 화순군 동면 청궁리 산9번지
2023-01-10,화순풍력발전,16.0,08시,0.0,56321.364,전남 화순군 동면 청궁리 산10번지
2023-01-11,화순풍력발전,16.0,08시,2535.708,22810.884,전남 화순군 동면 청궁리 산11번지
2023-01-12,화순풍력발전,16.0,08시,727.488,73985.664,전남 화순군 동면 청궁리 산12번지
2023-01-13,화순풍력발전,16.0,08시,4374.432,115732.92,전남 화순군 동면 청궁리 산13번지
2023-01-14,화순풍력발전,16.0,08시,0.0,9148.728,전남 화순군 동면 청궁리 산14번지
2023-01-15,화순풍력발전,16.0,08시,437.376,8128.644,전남 화순군 동면 청궁리 산15번지
2023-01-16,화순풍력발전,16.0,08시,3962.016,129373.356,전남 화순군 동면 청궁리 산16번지
2023-01-17,화순풍력발전,16.0,08시,12933.408,178294.956,전남 화순군 동면 청궁리 산17번지
2023-01-18,화순풍력발전,16.0,08시,3527.1,50084.952,전남 화순군 동면 청궁리 산18번지
2023-01-19,화순풍력발전,16.0,08시,216.12,34434.672,전남 화순군 동면 청궁리 산19번지
2023-01-20,화순풍력발전,16.0,08시,10062.384,189324.54,전남 화순군 동면 청궁리 산20번지
2023-01-21,화순풍력발전,16.0,08시,10988.388,110553.456,전남 화순군 동면 청궁리 산21번지
2023-01-22,화순풍력발전,16.0,08시,2375.652,35037.66,전남 화순군 동면 청궁리 산22번지
2023-01-23,화순풍력발전,16.0,08시,1972.932,109443.252,전남 화순군 동면 청궁리 산23번지
2023-01-24,화순풍력발전,16.0,08시,13276.536,237374.556,전남 화순군 동면 청궁리 산24번지
2023-01-25,화순풍력발전,16.0,08시,6124.632,59984.544,전남 화순군 동면 청궁리 산25번지
2023-01-26,화순풍력발전,16.0,08시,1738.776,34379.136,전남 화순군 동면 청궁리 산26번지
2023-01-27,화순풍력발전,16.0,08시,8891.004,210758.472,전남 화순군 동면 청궁리 산27번지
2023-01-28,화순풍력발전,16.0,08시,9963.864,126365.004,전남 화순군 동면 청궁리 산28번지
2023-01-29,화순풍력발전,16.0,08시,361.524,92507.28,전남 화순군 동면 청궁리 산29번지
2023-01-30,화순풍력발전,16.0,08시,2149.344,80029.404,전남 화순군 동면 청궁리 산30번지
2023-01-31,화순풍력발전,16.0,08시,1899.852,60357.768,전남 화순군 동면 청궁리 산31번지
2023-02-01,화순풍력발전,16.0,08시,954.516,142741.368,전남 화순군 동면 청궁리 산32번지
2023-02-02,화순풍력발전,16.0,08시,11101.452,104582.46,전남 화순군 동면 청궁리 산33번지
2023-02-03,화순풍력발전,16.0,08시,2006.136,104882.496,전남 화순군 동면 청궁리 산34번지
2023-02-04,화순풍력발전,16.0,08시,6063.996,108228.912,전남 화순군 동면 청궁리 산35번지
2023-02-05,화순풍력발전,16.0,08시,1478.676,28457.196,전남 화순군 동면 청궁리 산36번지
2023-02-06,화순풍력발전,16.0,08시,263.964,2130.204,전남 화순군 동면 청궁리 산37번지
2023-02-07,화순풍력발전,16.0,08시,3159.936,32177.316,전남 화순군 동면 청궁리 산38번지
2023-02-08,화순풍력발전,16.0,08시,3625.056,82137.924,전남 화순군 동면 청궁리 산39번지
2023-02-09,화순풍력발전,16.0,08시,4905.12,62083.98,전남 화순군 동면 청궁리 산40번지
2023-02-10,화순풍력발전,16.0,08시,249.168,100268.112,전남 화순군 동면 청궁리 산41번지
2023-02-11,화순풍력발전,16.0,08시,1008.672,51125.22,전남 화순군 동면 청궁리 산42번지
2023-02-12,화순풍력발전,16.0,08시,0.0,12898.836,전남 화순군 동면 청궁리 산43번지
2023-02-13,화순풍력발전,16.0,08시,3329.544,40365.708,전남 화순군 동면 청궁리 산44번지
2023-02-14,화순풍력발전,16.0,08시,1014.888,46914.252,전남 화순군 동면 청궁리 산45번지
2023-02-15,화순풍력발전,16.0,08시,34.968,7967.748,전남 화순군 동면 청궁리 산46번지
2023-02-16,화순풍력발전,16.0,08시,212.928,2766.912,전남 화순군 동면 청궁리 산47번지
2023-02-17,화순풍력발전,16.0,08시,24.612,4996.02,전남 화순군 동면 청궁리 산48번지
2023-02-18,화순풍력발전,16.0,08시,4963.956,70133.652,전남 화순군 동면 청궁리 산49번지
2023-02-19,화순풍력발전,16.0,08시,8836.44,150665.064,전남 화순군 동면 청궁리 산50번지
2023-02-20,화순풍력발전,16.0,08시,4307.94,182888.088,전남 화순군 동면 청궁리 산51번지
2023-02-21,화순풍력발전,16.0,08시,5919.756,55793.46,전남 화순군 동면 청궁리 산52번지
2023-02-22,화순풍력발전,16.0,08시,3878.544,24440.256,전남 화순군 동면 청궁리 산53번지
2023-02-23,화순풍력발전,16.0,08시,3859.668,41967.0,전남 화순군 동면 청궁리 산54번지
2023-02-24,화순풍력발전,16.0,08시,7094.796,146262.84,전남 화순군 동면 청궁리 산55번지
2023-02-25,화순풍력발전,16.0,08시,7485.18,161781.456,전남 화순군 동면 청궁리 산56번지
2023-02-26,화순풍력발전,16.0,08시,9586.668,94398.984,전남 화순군 동면 청궁리 산57번지
2023-02-27,화순풍력발전,16.0,08시,0.012,10578.204,전남 화순군 동면 청궁리 산58번지
2023-02-28,화순풍력발전,16.0,08시,6905.484,71888.568,전남 화순군 동면 청궁리 산59번지
2023-03-01,화순풍력발전,16.0,08시,1290.66,119321.94,전남 화순군 동면 청궁리 산60번지
2023-03-02,화순풍력발전,16.0,08시,9307.32,114536.796,전남 화순군 동면 청궁리 산61번지
2023-03-03,화순풍력발전,16.0,08시,5703.756,72217.584,전남 화순군 동면 청궁리 산62번지
2023-03-04,화순풍력발전,16.0,08시,9638.016,96485.976,전남 화순군 동면 청궁리 산63번지
2023-03-05,화순풍력발전,16.0,08시,429.636,7939.704,전남 화순군 동면 청궁리 산64번지
2023-03-06,화순풍력발전,16.0,08시,495.684,20130.036,전남 화순군 동면 청궁리 산65번지
2023-03-07,화순풍력발전,16.0,08시,11448.372,199746.792,전남 화순군 동면 청궁리 산66번지
2023-03-08,화순풍력발전,16.0,08시,4846.44,121469.544,전남 화순군 동면 청궁리 산67번지
2023-03-09,화순풍력발전,16.0,08시,6394.392,97972.068,전남 화순군 동면 청궁리 산68번지
2023-03-10,화순풍력발전,16.0,08시,1227.984,28784.208,전남 화순군 동면 청궁리 산69번지
2023-03-11,화순풍력발전,16.0,08시,760.296,64303.092,전남 화순군 동면 청궁리 산70번지
2023-03-12,화순풍력발전,16.0,08시,6259.632,172172.328,전남 화순군 동면 청궁리 산71번지
2023-03-13,화순풍력발전,16.0,08시,4238.556,63125.7,전남 화순군 동면 청궁리 산72번지
2023-03-14,화순풍력발전,16.0,08시,2459.268,102551.664,전남 화순군 동면 청궁리 산73번지
2023-03-15,화순풍력발전,16.0,08시,11710.632,173561.796,전남 화순군 동면 청궁리 산74번지
2023-03-16,화순풍력발전,16.0,08시,14146.308,181373.976,전남 화순군 동면 청궁리 산75번지
2023-03-17,화순풍력발전,16.0,08시,483.672,12848.148,전남 화순군 동면 청궁리 산76번지
2023-03-18,화순풍력발전,16.0,08시,1646.724,105987.288,전남 화순군 동면 청궁리 산77번지
2023-03-19,화순풍력발전,16.0,08시,2582.196,66749.508,전남 화순군 동면 청궁리 산78번지
2023-03-20,화순풍력발전,16.0,08시,1.98,9724.704,전남 화순군 동면 청궁리 산79번지
2023-03-21,화순풍력발전,16.0,08시,324.744,12209.088,전남 화순군 동면 청궁리 산80번지
2023-03-22,화순풍력발전,16.0,08시,4.692,40040.94,전남 화순군 동면 청궁리 산81번지
2023-03-23,화순풍력발전,16.0,08시,1652.004,56480.58,전남 화순군 동면 청궁리 산82번지
2023-03-24,화순풍력발전,16.0,08시,0.0,7415.148,전남 화순군 동면 청궁리 산83번지
2023-03-25,화순풍력발전,16.0,08시,0.0,298.836,전남 화순군 동면 청궁리 산84번지
2023-03-26,화순풍력발전,16.0,08시,282.228,83281.368,전남 화순군 동면 청궁리 산85번지
2023-03-27,화순풍력발전,16.0,08시,10100.064,127394.664,전남 화순군 동면 청궁리 산86번지
2023-03-28,화순풍력발전,16.0,08시,0.036,19475.796,전남 화순군 동면 청궁리 산87번지
2023-03-29,화순풍력발전,16.0,08시,2435.628,14940.504,전남 화순군 동면 청궁리 산88번지
2023-03-30,화순풍력발전,16.0,08시,0.0,16595.628,전남 화순군 동면 청궁리 산89번지
2023-03-31,화순풍력발전,16.0,08시,680.232,22532.664,전남 화순군 동면 청궁리 산90번지
2023-04-01,화순풍력발전,16.0,08시,1505.628,14645.388,전남 화순군 동면 청궁리 산91번지
2023-04-02,화순풍력발전,16.0,08시,619.104,22099.092,전남 화순군 동면 청궁리 산92번지
2023-04-03,화순풍력발전,16.0,08시,4683.06,72453.324,전남 화순군 동면 청궁리 산93번지
2023-04-04,화순풍력발전,16.0,08시,8370.3,178114.452,전남 화순군 동면 청궁리 산94번지
2023-04-05,화순풍력발전,16.0,08시,11610.852,209348.184,전남 화순군 동면 청궁리 산95번지
2023-04-06,화순풍력발전,16.0,08시,2948.136,44051.268,전남 화순군 동면 청궁리 산96번지
2023-04-07,화순풍력발전,16.0,08시,3423.504,88966.572,전남 화순군 동면 청궁리 산97번지
2023-04-08,화순풍력발전,16.0,08시,2017.896,114739.452,전남 화순군 동면 청궁리 산98번지
2023-04-09,화순풍력발전,16.0,08시,2893.524,47671.464,전남 화순군 동면 청궁리 산99번지
2023-04-10,화순풍력발전,16.0,08시,5748.588,93785.664,전남 화순군 동면 청궁리 산100번지
2023-04-11,화순풍력발전,16.0,08시,10523.976,211388.22,전남 화순군 동면 청궁리 산101번지
2023-04-12,화순풍력발전,16.0,08시,9807.66,131015.616,전남 화순군 동면 청궁리 산102번지
2023-04-13,화순풍력발전,16.0,08시,1446.996,49164.42,전남 화순군 동면 청궁리 산103번지
2023-04-14,화순풍력발전,16.0,08시,5445.54,109457.676,전남 화순군 동면 청궁리 산104번지
2023-04-15,화순풍력발전,16.0,08시,4721.592,53670.504,전남 화순군 동면 청궁리 산105번지
2023-04-16,화순풍력발전,16.0,08시,50.292,19714.812,전남 화순군 동면 청궁리 산106번지
2023-04-17,화순풍력발전,16.0,08시,0.0,50744.796,전남 화순군 동면 청궁리 산107번지
2023-04-18,화순풍력발전,16.0,08시,11240.004,143243.172,전남 화순군 동면 청궁리 산108번지
2023-04-19,화순풍력발전,16.0,08시,101.676,9500.388,전남 화순군 동면 청궁리 산109번지
2023-04-20,화순풍력발전,16.0,08시,0.0,21210.024,전남 화순군 동면 청궁리 산110번지
2023-04-21,화순풍력발전,16.0,08시,3027.372,30653.352,전남 화순군 동면 청궁리 산111번지
2023-04-22,화순풍력발전,16.0,08시,1898.256,16976.868,전남 화순군 동면 청궁리 산112번지
2023-04-23,화순풍력발전,16.0,08시,614.124,13815.156,전남 화순군 동면 청궁리 산113번지
2023-04-24,화순풍력발전,16.0,08시,3142.5,24963.024,전남 화순군 동면 청궁리 산114번지
2023-04-25,화순풍력발전,16.0,08시,1003.968,30657.96,전남 화순군 동면 청궁리 산115번지
2023-04-26,화순풍력발전,16.0,08시,1186.08,88124.952,전남 화순군 동면 청궁리 산116번지
2023-04-27,화순풍력발전,16.0,08시,3348.852,36057.288,전남 화순군 동면 청궁리 산117번지
2023-04-28,화순풍력발전,16.0,08시,5882.544,85392.996,전남 화순군 동면 청궁리 산118번지
2023-04-29,화순풍력발전,16.0,08시,3690.528,110504.712,전남 화순군 동면 청궁리 산119번지
2023-04-30,화순풍력발전,16.0,08시,7813.86,105748.8,전남 화순군 동면 청궁리 산120번지
2023-05-01,화순풍력발전,16.0,08시,2265.6,55557.192,전남 화순군 동면 청궁리 산121번지
2023-05-02,화순풍력발전,16.0,08시,956.916,42570.528,전남 화순군 동면 청궁리 산122번지
2023-05-03,화순풍력발전,16.0,08시,1630.128,81938.472,전남 화순군 동면 청궁리 산123번지
