,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위)
2468,수원,2021-04-13 21:00,6.8,,3.1,270.0,79.0,1011.7,,,,1.0
2469,수원,2021-04-13 22:00,7.2,,2.7,270.0,71.0,1012.1,,,,0.0
2470,수원,2021-04-13 23:00,6.8,,3.1,320.0,70.0,1012.8,,,,1.0
2471,수원,2021-04-14 00:00,6.0,,2.3,320.0,69.0,1013.3,,,,7.0
2472,수원,2021-04-14 01:00,5.7,,2.7,290.0,68.0,1013.9,,,,5.0
2473,수원,2021-04-14 02:00,4.9,,1.6,290.0,72.0,1014.0,,,,6.0
2474,수원,2021-04-14 03:00,4.3,,0.9,290.0,76.0,1013.9,,,,6.0
2475,수원,2021-04-14 04:00,3.6,,0.3,0.0,80.0,1013.9,,,,3.0
2476,수원,2021-04-14 05:00,3.2,,0.1,0.0,78.0,1013.9,,,,0.0
2477,수원,2021-04-14 06:00,3.3,,0.0,0.0,79.0,1014.2,0.0,0.0,,1.0
2478,수원,2021-04-14 07:00,4.4,,0.8,290.0,76.0,1014.8,0.7,0.18,,1.0
2479,수원,2021-04-14 08:00,6.4,,1.8,290.0,59.0,1015.4,1.0,0.84,,0.0
2480,수원,2021-04-14 09:00,8.1,,3.7,290.0,47.0,1015.8,1.0,1.63,,0.0
2481,수원,2021-04-14 10:00,9.6,,1.7,360.0,45.0,1015.9,1.0,2.36,,0.0
2482,수원,2021-04-14 11:00,11.1,,2.0,230.0,39.0,1015.5,1.0,2.9,,0.0
2483,수원,2021-04-14 12:00,12.7,,4.0,270.0,35.0,1015.0,1.0,3.2,,0.0
2484,수원,2021-04-14 13:00,12.7,,5.1,270.0,32.0,1014.4,1.0,3.42,,0.0
2485,수원,2021-04-14 14:00,12.1,,5.9,290.0,34.0,1014.5,1.0,3.3,,0.0
2486,수원,2021-04-14 15:00,11.9,,5.5,290.0,42.0,1014.5,1.0,2.94,,0.0
2487,수원,2021-04-14 16:00,11.8,,4.8,270.0,43.0,1014.3,1.0,2.38,,0.0
2488,수원,2021-04-14 17:00,11.1,,5.0,270.0,49.0,1014.4,1.0,1.66,,0.0
2489,수원,2021-04-14 18:00,9.8,,4.2,270.0,59.0,1014.5,1.0,0.9,,0.0
2490,수원,2021-04-14 19:00,8.5,,2.5,270.0,69.0,1014.5,0.7,0.21,,0.0
2491,수원,2021-04-14 20:00,7.4,,0.3,0.0,76.0,1014.9,0.0,0.0,,6.0
2492,수원,2021-04-14 21:00,7.0,,0.2,0.0,79.0,1015.8,,,,0.0
2493,수원,2021-04-14 22:00,7.0,,0.7,290.0,79.0,1016.1,,,,1.0
2494,수원,2021-04-14 23:00,6.4,,1.0,270.0,85.0,1016.2,,,,5.0
2495,수원,2021-04-15 00:00,5.9,,0.8,230.0,89.0,1016.0,,,,2.0
2496,수원,2021-04-15 01:00,5.6,,0.7,140.0,90.0,1016.0,,,,0.0
2497,수원,2021-04-15 02:00,5.8,,1.7,160.0,88.0,1016.2,,,,0.0
2498,수원,2021-04-15 03:00,5.5,,1.1,200.0,86.0,1015.3,,,,0.0
2499,수원,2021-04-15 04:00,4.9,,1.1,140.0,89.0,1016.1,,,,6.0
2500,수원,2021-04-15 05:00,4.9,,0.9,110.0,90.0,1015.7,,,,8.0
2501,수원,2021-04-15 06:00,4.4,,0.7,250.0,92.0,1016.1,0.0,0.0,,7.0
2502,수원,2021-04-15 07:00,5.2,,1.4,110.0,89.0,1015.9,0.0,0.09,,8.0
2503,수원,2021-04-15 08:00,7.6,,1.8,140.0,74.0,1016.3,0.8,0.71,,7.0
2504,수원,2021-04-15 09:00,9.2,,1.9,160.0,74.0,1016.6,1.0,1.43,,7.0
2505,수원,2021-04-15 10:00,10.3,,2.2,230.0,70.0,1017.0,1.0,2.08,,5.0
2506,수원,2021-04-15 11:00,11.7,,1.5,140.0,62.0,1016.2,1.0,2.71,,7.0
2507,수원,2021-04-15 12:00,13.6,,1.8,140.0,52.0,1015.6,1.0,3.2,,2.0
2508,수원,2021-04-15 13:00,15.3,,1.6,230.0,47.0,1014.6,1.0,3.33,,1.0
2509,수원,2021-04-15 14:00,16.6,,1.4,290.0,44.0,1013.3,1.0,3.09,,4.0
2510,수원,2021-04-15 15:00,17.8,,3.2,180.0,36.0,1012.3,1.0,2.77,,4.0
2511,수원,2021-04-15 16:00,16.7,,3.7,290.0,47.0,1011.5,1.0,2.22,,2.0
2512,수원,2021-04-15 17:00,16.9,,2.7,270.0,39.0,1011.3,1.0,1.57,,0.0
2513,수원,2021-04-15 18:00,16.1,,2.2,270.0,40.0,1010.9,1.0,0.84,,0.0
2514,수원,2021-04-15 19:00,13.2,,2.8,270.0,53.0,1011.6,0.6,0.2,,0.0
2515,수원,2021-04-15 20:00,10.6,,1.1,290.0,74.0,1012.0,0.0,0.0,,0.0
2516,수원,2021-04-15 21:00,9.5,,1.4,250.0,81.0,1012.2,,,,4.0
2517,수원,2021-04-15 22:00,8.8,,1.3,230.0,87.0,1012.3,,,,4.0
2518,수원,2021-04-15 23:00,8.8,,0.2,0.0,80.0,1012.2,,,,8.0
2519,수원,2021-04-16 00:00,8.3,,0.5,140.0,78.0,1012.9,,,,7.0
2520,수원,2021-04-16 01:00,8.9,,1.3,160.0,81.0,1012.4,,,,3.0
2521,수원,2021-04-16 02:00,8.0,,0.8,140.0,88.0,1011.6,,,,6.0
2522,수원,2021-04-16 03:00,8.1,0.0,0.8,200.0,90.0,1011.7,,,,10.0
2523,수원,2021-04-16 04:00,8.8,0.0,1.1,110.0,85.0,1011.3,,,,10.0
2524,수원,2021-04-16 05:00,9.6,0.0,1.2,180.0,77.0,1011.4,,,,10.0
2525,수원,2021-04-16 06:00,9.7,0.0,0.9,160.0,74.0,1011.0,0.0,0.0,,10.0
2526,수원,2021-04-16 07:00,10.4,0.0,2.6,140.0,65.0,1010.2,0.1,0.1,,4.0
2527,수원,2021-04-16 08:00,11.3,,1.6,160.0,60.0,1010.5,0.2,0.28,,10.0
2528,수원,2021-04-16 09:00,12.0,,2.2,160.0,60.0,1010.5,0.0,0.28,,10.0
2529,수원,2021-04-16 10:00,12.4,,2.2,180.0,63.0,1010.8,0.0,0.21,,10.0
2530,수원,2021-04-16 11:00,12.2,,5.5,250.0,77.0,1011.3,0.0,0.13,,10.0
2531,수원,2021-04-16 12:00,10.9,0.1,3.0,230.0,97.0,1011.4,0.0,0.23,,10.0
2532,수원,2021-04-16 13:00,11.1,0.2,3.8,250.0,100.0,1011.3,0.0,0.26,,10.0
2533,수원,2021-04-16 14:00,11.2,0.1,3.5,250.0,99.0,1011.6,0.0,0.34,,10.0
2534,수원,2021-04-16 15:00,12.6,,2.8,230.0,91.0,1011.5,0.2,1.1,,6.0
2535,수원,2021-04-16 16:00,14.8,,2.5,250.0,72.0,1010.7,0.7,1.71,,5.0
2536,수원,2021-04-16 17:00,14.2,,4.0,250.0,60.0,1010.8,1.0,1.2,,7.0
2537,수원,2021-04-16 18:00,13.6,,2.8,270.0,52.0,1011.1,0.5,0.71,,8.0
2538,수원,2021-04-16 19:00,11.8,,2.9,270.0,69.0,1011.4,0.0,0.17,,7.0
2539,수원,2021-04-16 20:00,10.7,,1.9,270.0,73.0,1012.4,0.0,0.0,,7.0
2540,수원,2021-04-16 21:00,8.7,,0.0,0.0,82.0,1013.2,,,,7.0
2541,수원,2021-04-16 22:00,7.7,,0.0,0.0,84.0,1013.5,,,,7.0
2542,수원,2021-04-16 23:00,7.4,,0.0,0.0,85.0,1013.4,,,,7.0
2543,수원,2021-04-17 00:00,6.3,,0.5,290.0,92.0,1013.6,,,,6.0
2544,수원,2021-04-17 01:00,6.2,,0.0,0.0,92.0,1013.3,,,,3.0
2545,수원,2021-04-17 02:00,4.7,,0.0,0.0,94.0,1012.5,,,,0.0
2546,수원,2021-04-17 03:00,5.1,,0.6,290.0,95.0,1012.0,,,,0.0
2547,수원,2021-04-17 04:00,4.3,,0.7,270.0,97.0,1011.9,,,,0.0
2548,수원,2021-04-17 05:00,3.8,,0.8,290.0,97.0,1011.3,,,,0.0
2549,수원,2021-04-17 06:00,3.8,,0.3,0.0,97.0,1011.1,0.0,0.0,,0.0
2550,수원,2021-04-17 07:00,5.3,,0.2,0.0,96.0,1011.5,0.0,0.13,,0.0
2551,수원,2021-04-17 08:00,8.0,,0.2,0.0,83.0,1011.7,0.1,0.61,,0.0
2552,수원,2021-04-17 09:00,10.7,,0.8,200.0,71.0,1011.5,1.0,1.32,,7.0
2553,수원,2021-04-17 10:00,11.6,,2.7,270.0,53.0,1011.6,0.1,1.16,,9.0
2554,수원,2021-04-17 11:00,11.2,,3.9,270.0,53.0,1011.6,0.0,0.61,,10.0
2555,수원,2021-04-17 12:00,12.6,,3.2,230.0,40.0,1010.6,0.0,0.84,,10.0
2556,수원,2021-04-17 13:00,13.0,,4.4,270.0,43.0,1010.0,0.2,1.29,,8.0
2557,수원,2021-04-17 14:00,12.9,,5.4,270.0,55.0,1009.4,0.8,2.32,,8.0
2558,수원,2021-04-17 15:00,13.2,,6.3,250.0,56.0,1008.7,1.0,2.77,,3.0
2559,수원,2021-04-17 16:00,13.2,,5.5,270.0,42.0,1008.2,1.0,2.28,,2.0
2560,수원,2021-04-17 17:00,11.6,,4.8,270.0,60.0,1008.6,1.0,1.57,,2.0
2561,수원,2021-04-17 18:00,10.7,,5.9,270.0,50.0,1008.7,0.7,0.73,,3.0
2562,수원,2021-04-17 19:00,9.5,,6.0,270.0,57.0,1009.1,0.6,0.22,,2.0
2563,수원,2021-04-17 20:00,8.9,,5.0,270.0,60.0,1009.6,0.0,0.0,,6.0
2564,수원,2021-04-17 21:00,8.4,,4.8,270.0,69.0,1010.1,,,,0.0
2565,수원,2021-04-17 22:00,7.8,,3.4,270.0,73.0,1010.2,,,,1.0
2566,수원,2021-04-17 23:00,8.0,,3.8,270.0,77.0,1010.1,,,,0.0
2567,수원,2021-04-18 00:00,7.2,,2.9,250.0,84.0,1010.4,,,,0.0
2568,수원,2021-04-18 01:00,7.8,,2.7,270.0,72.0,1010.5,,,,0.0
2569,수원,2021-04-18 02:00,7.4,,2.4,290.0,75.0,1010.5,,,,1.0
2570,수원,2021-04-18 03:00,7.2,,2.5,290.0,76.0,1010.6,,,,1.0
2571,수원,2021-04-18 04:00,6.8,,2.4,290.0,79.0,1010.7,,,,2.0
2572,수원,2021-04-18 05:00,6.8,,2.6,290.0,78.0,1011.0,,,,1.0
2573,수원,2021-04-18 06:00,6.0,,1.4,340.0,80.0,1011.9,0.0,0.0,,4.0
2574,수원,2021-04-18 07:00,6.9,,0.7,230.0,80.0,1012.7,0.5,0.18,,0.0
2575,수원,2021-04-18 08:00,8.1,,4.2,320.0,70.0,1013.0,1.0,0.86,,2.0
2576,수원,2021-04-18 09:00,9.1,,4.5,320.0,63.0,1013.4,1.0,1.64,,2.0
2577,수원,2021-04-18 10:00,10.2,,3.5,320.0,59.0,1013.5,1.0,2.2,,6.0
2578,수원,2021-04-18 11:00,11.1,,4.0,290.0,56.0,1013.5,1.0,2.53,,4.0
2579,수원,2021-04-18 12:00,12.0,,4.1,250.0,60.0,1012.9,1.0,2.75,,3.0
2580,수원,2021-04-18 13:00,12.6,,4.5,270.0,58.0,1012.4,1.0,3.22,,2.0
2581,수원,2021-04-18 14:00,13.2,,4.1,290.0,54.0,1011.8,1.0,3.23,,1.0
2582,수원,2021-04-18 15:00,13.4,,5.4,250.0,55.0,1011.1,1.0,2.91,,0.0
2583,수원,2021-04-18 16:00,14.0,,3.2,270.0,54.0,1010.7,1.0,2.33,,0.0
2584,수원,2021-04-18 17:00,13.1,,4.0,290.0,49.0,1010.9,1.0,1.63,,0.0
2585,수원,2021-04-18 18:00,11.7,,3.5,270.0,60.0,1011.2,1.0,0.88,,0.0
2586,수원,2021-04-18 19:00,10.3,,2.2,270.0,70.0,1011.5,0.7,0.21,,4.0
2587,수원,2021-04-18 20:00,9.1,,2.1,270.0,76.0,1012.5,0.0,0.0,,7.0
2588,수원,2021-04-18 21:00,8.1,,1.5,250.0,84.0,1013.1,,,,0.0
2589,수원,2021-04-18 22:00,8.1,,1.2,270.0,81.0,1013.5,,,,0.0
2590,수원,2021-04-18 23:00,7.3,,1.4,270.0,83.0,1013.4,,,,6.0
2591,수원,2021-04-19 00:00,6.8,,0.4,0.0,88.0,1013.5,,,,0.0
2592,수원,2021-04-19 01:00,6.3,,1.3,140.0,88.0,1013.5,,,,0.0
2593,수원,2021-04-19 02:00,6.0,,1.6,140.0,86.0,1013.6,,,,0.0
2594,수원,2021-04-19 03:00,5.4,,1.0,140.0,89.0,1013.2,,,,0.0
2595,수원,2021-04-19 04:00,5.3,,1.6,140.0,89.0,1013.1,,,,0.0
2596,수원,2021-04-19 05:00,4.9,,1.3,110.0,91.0,1013.0,,,,0.0
2597,수원,2021-04-19 06:00,4.8,,1.1,110.0,90.0,1013.2,0.0,0.0,,0.0
2598,수원,2021-04-19 07:00,5.8,,0.5,250.0,90.0,1013.6,0.6,0.2,,0.0
2599,수원,2021-04-19 08:00,8.1,,2.0,140.0,76.0,1013.8,1.0,0.83,,0.0
2600,수원,2021-04-19 09:00,10.9,,1.6,160.0,69.0,1013.8,1.0,1.57,,0.0
2601,수원,2021-04-19 10:00,13.1,,2.4,230.0,59.0,1013.8,1.0,2.17,,0.0
2602,수원,2021-04-19 11:00,15.4,,3.3,250.0,55.0,1013.6,1.0,2.8,,0.0
2603,수원,2021-04-19 12:00,16.6,,3.8,270.0,47.0,1012.9,1.0,3.16,,0.0
2604,수원,2021-04-19 13:00,17.5,,4.0,270.0,48.0,1012.4,1.0,3.26,,0.0
2605,수원,2021-04-19 14:00,17.7,,3.5,270.0,49.0,1012.0,1.0,3.12,,0.0
2606,수원,2021-04-19 15:00,17.5,,3.9,270.0,49.0,1011.8,1.0,2.84,,0.0
2607,수원,2021-04-19 16:00,18.0,,3.2,270.0,48.0,1011.4,1.0,2.3,,0.0
2608,수원,2021-04-19 17:00,17.4,,3.2,270.0,51.0,1011.3,1.0,1.59,,0.0
2609,수원,2021-04-19 18:00,15.7,,2.6,290.0,58.0,1011.6,1.0,0.86,,0.0
2610,수원,2021-04-19 19:00,13.3,,2.9,270.0,66.0,1012.1,0.6,0.21,,0.0
2611,수원,2021-04-19 20:00,12.3,,2.1,320.0,69.0,1013.1,0.0,0.0,,0.0
2612,수원,2021-04-19 21:00,11.9,,1.7,320.0,69.0,1013.8,,,,0.0
2613,수원,2021-04-19 22:00,10.6,,0.2,0.0,76.0,1014.3,,,,0.0
2614,수원,2021-04-19 23:00,9.6,,0.1,0.0,81.0,1014.5,,,,3.0
2615,수원,2021-04-20 00:00,9.3,,0.1,0.0,85.0,1014.8,,,,0.0
2616,수원,2021-04-20 01:00,8.1,,0.7,250.0,90.0,1015.0,,,,5.0
2617,수원,2021-04-20 02:00,8.4,,1.0,140.0,91.0,1015.1,,,,0.0
2618,수원,2021-04-20 03:00,7.4,,0.8,140.0,94.0,1015.3,,,,0.0
2619,수원,2021-04-20 04:00,6.9,,0.7,90.0,96.0,1015.5,,,,0.0
2620,수원,2021-04-20 05:00,6.5,,0.6,90.0,99.0,1015.8,,,,0.0
2621,수원,2021-04-20 06:00,6.3,,0.0,0.0,100.0,1016.2,0.0,0.0,,0.0
2622,수원,2021-04-20 07:00,7.6,,0.9,320.0,99.0,1016.9,0.4,0.16,,0.0
2623,수원,2021-04-20 08:00,11.9,,0.2,0.0,82.0,1017.1,1.0,0.71,,0.0
2624,수원,2021-04-20 09:00,13.7,,1.2,160.0,71.0,1017.4,1.0,1.51,,0.0
2625,수원,2021-04-20 10:00,15.4,,1.2,160.0,60.0,1017.7,1.0,2.22,,0.0
2626,수원,2021-04-20 11:00,17.4,,1.1,250.0,48.0,1017.3,1.0,2.71,,0.0
2627,수원,2021-04-20 12:00,19.3,,1.1,90.0,42.0,1016.8,1.0,3.12,,0.0
2628,수원,2021-04-20 13:00,20.6,,2.6,230.0,40.0,1016.3,1.0,3.18,,0.0
2629,수원,2021-04-20 14:00,20.7,,3.3,270.0,41.0,1015.9,1.0,3.08,,0.0
2630,수원,2021-04-20 15:00,20.6,,3.8,290.0,38.0,1015.4,1.0,2.68,,0.0
2631,수원,2021-04-20 16:00,20.5,,2.8,290.0,33.0,1015.1,1.0,2.2,,0.0
2632,수원,2021-04-20 17:00,18.1,,3.6,270.0,31.0,1015.7,1.0,1.21,,5.0
2633,수원,2021-04-20 18:00,16.4,,3.2,270.0,31.0,1015.8,0.2,0.56,,6.0
2634,수원,2021-04-20 19:00,15.3,,1.4,290.0,35.0,1016.0,0.0,0.15,,7.0
2635,수원,2021-04-20 20:00,13.3,,2.1,250.0,50.0,1016.9,0.0,0.0,,6.0
2636,수원,2021-04-20 21:00,12.0,,0.7,250.0,62.0,1017.3,,,,5.0
2637,수원,2021-04-20 22:00,12.0,,1.5,250.0,65.0,1017.4,,,,6.0
2638,수원,2021-04-20 23:00,11.6,,1.0,110.0,68.0,1017.6,,,,5.0
2639,수원,2021-04-21 00:00,10.6,,1.0,360.0,69.0,1017.7,,,,5.0
2640,수원,2021-04-21 01:00,10.0,,1.2,270.0,78.0,1017.6,,,,6.0
2641,수원,2021-04-21 02:00,9.2,,0.2,0.0,79.0,1017.9,,,,8.0
2642,수원,2021-04-21 03:00,9.5,,0.0,0.0,80.0,1017.8,,,,6.0
2643,수원,2021-04-21 04:00,8.3,,1.0,290.0,86.0,1018.1,,,,6.0
2644,수원,2021-04-21 05:00,7.8,,0.1,0.0,88.0,1017.9,,,,6.0
2645,수원,2021-04-21 06:00,7.7,,1.0,290.0,90.0,1018.0,0.0,0.0,,3.0
2646,수원,2021-04-21 07:00,9.8,,0.1,0.0,84.0,1018.3,0.4,0.2,,3.0
2647,수원,2021-04-21 08:00,12.5,,0.9,290.0,64.0,1018.9,1.0,0.8,,1.0
2648,수원,2021-04-21 09:00,16.1,,0.6,50.0,51.0,1018.8,1.0,1.52,,0.0
2649,수원,2021-04-21 10:00,18.9,,1.3,180.0,41.0,1018.9,1.0,2.19,,0.0
2650,수원,2021-04-21 11:00,21.5,,1.8,200.0,40.0,1018.5,1.0,2.76,,1.0
2651,수원,2021-04-21 12:00,23.1,,1.7,110.0,34.0,1017.5,1.0,3.06,,2.0
2652,수원,2021-04-21 13:00,25.8,,1.4,160.0,28.0,1016.6,1.0,3.14,,5.0
2653,수원,2021-04-21 14:00,26.6,,1.7,160.0,27.0,1015.7,1.0,3.1,,5.0
2654,수원,2021-04-21 15:00,27.3,,1.3,140.0,25.0,1014.8,1.0,2.46,,7.0
2655,수원,2021-04-21 16:00,27.7,,1.2,360.0,22.0,1014.0,1.0,2.24,,3.0
2656,수원,2021-04-21 17:00,28.0,,1.5,250.0,23.0,1013.7,1.0,1.48,,2.0
2657,수원,2021-04-21 18:00,25.1,,2.4,270.0,35.0,1013.8,0.7,0.75,,5.0
2658,수원,2021-04-21 19:00,21.1,,3.5,250.0,45.0,1014.3,0.0,0.1,,8.0
2659,수원,2021-04-21 20:00,20.3,,3.4,290.0,42.0,1015.6,0.0,0.0,,9.0
2660,수원,2021-04-21 21:00,17.7,,2.4,270.0,43.0,1017.0,,,,7.0
2661,수원,2021-04-21 22:00,16.5,,1.0,230.0,49.0,1017.2,,,,9.0
2662,수원,2021-04-21 23:00,16.2,,1.5,250.0,50.0,1017.1,,,,8.0
2663,수원,2021-04-22 00:00,15.7,,1.1,290.0,49.0,1017.3,,,,4.0
2664,수원,2021-04-22 01:00,14.7,,0.4,0.0,55.0,1017.4,,,,8.0
2665,수원,2021-04-22 02:00,14.9,,1.4,320.0,53.0,1017.5,,,,10.0
2666,수원,2021-04-22 03:00,14.8,,0.4,0.0,55.0,1016.5,,,,9.0
2667,수원,2021-04-22 04:00,14.5,,0.8,90.0,57.0,1015.2,,,,7.0
2668,수원,2021-04-22 05:00,15.6,0.0,1.5,250.0,48.0,1016.0,,,,8.0
2669,수원,2021-04-22 06:00,15.4,,2.3,90.0,51.0,1015.4,0.0,0.0,,8.0
2670,수원,2021-04-22 07:00,15.7,,1.1,140.0,51.0,1016.3,0.0,0.03,,9.0
2671,수원,2021-04-22 08:00,17.2,,1.3,50.0,49.0,1015.7,0.0,0.33,,10.0
2672,수원,2021-04-22 09:00,19.7,,2.5,90.0,44.0,1015.0,0.0,0.76,,10.0
2673,수원,2021-04-22 10:00,20.5,,1.3,180.0,43.0,1015.4,0.0,0.91,,10.0
2674,수원,2021-04-22 11:00,22.1,,2.2,140.0,41.0,1015.1,0.5,1.71,,8.0
2675,수원,2021-04-22 12:00,24.3,,2.0,140.0,37.0,1014.3,0.9,2.71,,8.0
2676,수원,2021-04-22 13:00,26.0,,1.6,160.0,32.0,1013.6,0.9,2.69,,7.0
2677,수원,2021-04-22 14:00,26.8,,2.4,180.0,29.0,1012.8,0.4,1.99,,8.0
2678,수원,2021-04-22 15:00,26.7,,2.6,250.0,28.0,1011.9,0.3,1.81,,8.0
2679,수원,2021-04-22 16:00,27.0,,1.0,270.0,29.0,1011.3,0.2,1.32,,10.0
2680,수원,2021-04-22 17:00,24.7,,3.6,270.0,34.0,1011.7,0.0,0.51,,10.0
2681,수원,2021-04-22 18:00,23.0,,3.1,290.0,35.0,1012.3,0.0,0.22,,10.0
2682,수원,2021-04-22 19:00,21.4,,1.2,320.0,42.0,1013.0,0.0,0.0,,10.0
2683,수원,2021-04-22 20:00,21.2,,0.9,50.0,37.0,1013.1,0.0,0.0,,10.0
2684,수원,2021-04-22 21:00,20.4,,4.2,250.0,39.0,1013.7,,,,7.0
2685,수원,2021-04-22 22:00,17.6,,2.0,250.0,53.0,1014.2,,,,10.0
2686,수원,2021-04-22 23:00,17.1,,0.5,270.0,52.0,1014.3,,,,10.0
2687,수원,2021-04-23 00:00,17.2,,0.6,360.0,51.0,1013.7,,,,10.0
2688,수원,2021-04-23 01:00,17.6,,0.2,0.0,51.0,1013.2,,,,10.0
2689,수원,2021-04-23 02:00,17.6,,0.7,90.0,50.0,1013.2,,,,10.0
2690,수원,2021-04-23 03:00,16.7,,0.8,270.0,57.0,1014.3,,,,10.0
2691,수원,2021-04-23 04:00,17.8,0.0,1.4,360.0,50.0,1015.1,,,,10.0
2692,수원,2021-04-23 05:00,18.5,0.0,1.0,320.0,48.0,1014.7,,,,10.0
2693,수원,2021-04-23 06:00,18.9,0.0,1.5,110.0,46.0,1015.1,0.0,0.0,,10.0
2694,수원,2021-04-23 07:00,19.8,,5.1,90.0,38.0,1015.5,0.0,0.01,,10.0
2695,수원,2021-04-23 08:00,20.1,,4.3,90.0,36.0,1015.4,0.0,0.36,,10.0
2696,수원,2021-04-23 09:00,20.5,,4.9,90.0,33.0,1015.1,0.1,0.68,,10.0
2697,수원,2021-04-23 10:00,20.5,,5.2,90.0,32.0,1015.0,0.0,0.68,,10.0
2698,수원,2021-04-23 11:00,21.6,,6.3,90.0,25.0,1014.6,0.4,1.8,,8.0
2699,수원,2021-04-23 12:00,22.5,,6.0,90.0,28.0,1014.3,0.5,2.28,,10.0
2700,수원,2021-04-23 13:00,22.1,,4.0,90.0,30.0,1014.6,0.0,1.25,,10.0
2701,수원,2021-04-23 14:00,22.6,,6.3,90.0,29.0,1013.1,0.0,1.11,,10.0
2702,수원,2021-04-23 15:00,22.8,,4.5,90.0,29.0,1012.8,0.0,1.2,,10.0
2703,수원,2021-04-23 16:00,22.1,,3.4,90.0,27.0,1013.0,0.0,0.6,,10.0
2704,수원,2021-04-23 17:00,21.4,,2.9,110.0,27.0,1013.4,0.0,0.21,,10.0
2705,수원,2021-04-23 18:00,21.3,,2.9,140.0,27.0,1013.8,0.0,0.19,,10.0
2706,수원,2021-04-23 19:00,21.0,,1.9,70.0,29.0,1013.8,0.0,0.01,,10.0
2707,수원,2021-04-23 20:00,20.1,,1.4,90.0,31.0,1014.8,0.0,0.0,,10.0
2708,수원,2021-04-23 21:00,19.8,,2.6,110.0,31.0,1015.5,,,,10.0
2709,수원,2021-04-23 22:00,19.6,,2.9,90.0,33.0,1015.7,,,,10.0
2710,수원,2021-04-23 23:00,18.7,,4.1,90.0,37.0,1015.7,,,,10.0
2711,수원,2021-04-24 00:00,18.2,,2.7,110.0,40.0,1016.0,,,,10.0
2712,수원,2021-04-24 01:00,17.8,,4.2,90.0,41.0,1016.1,,,,10.0
2713,수원,2021-04-24 02:00,17.5,,2.2,90.0,42.0,1016.0,,,,5.0
2714,수원,2021-04-24 03:00,17.1,,4.2,110.0,42.0,1015.4,,,,10.0
2715,수원,2021-04-24 04:00,16.5,,3.4,110.0,40.0,1015.0,,,,10.0
2716,수원,2021-04-24 05:00,16.2,,2.5,90.0,41.0,1015.4,,,,10.0
2717,수원,2021-04-24 06:00,15.7,,1.7,110.0,42.0,1015.8,0.0,0.0,,10.0
2718,수원,2021-04-24 07:00,16.0,,1.8,110.0,41.0,1016.5,0.0,0.0,,10.0
2719,수원,2021-04-24 08:00,16.4,,2.6,110.0,40.0,1016.5,0.0,0.2,,10.0
2720,수원,2021-04-24 09:00,17.6,,2.6,90.0,35.0,1016.9,0.0,0.61,,10.0
2721,수원,2021-04-24 10:00,18.2,,2.2,70.0,33.0,1017.0,0.0,1.04,,10.0
2722,수원,2021-04-24 11:00,19.2,,1.7,70.0,34.0,1016.8,0.0,1.47,,9.0
2723,수원,2021-04-24 12:00,20.1,,1.5,50.0,31.0,1016.3,1.0,2.75,,8.0
2724,수원,2021-04-24 13:00,20.4,,1.8,320.0,28.0,1015.5,0.5,1.95,,10.0
2725,수원,2021-04-24 14:00,20.6,,3.2,340.0,26.0,1015.3,0.0,1.14,,10.0
2726,수원,2021-04-24 15:00,20.7,,1.7,320.0,33.0,1014.5,0.0,0.73,,10.0
2727,수원,2021-04-24 16:00,21.7,,1.9,290.0,34.0,1014.0,0.0,1.07,,9.0
2728,수원,2021-04-24 17:00,22.8,,2.3,250.0,36.0,1013.8,0.7,1.28,,7.0
2729,수원,2021-04-24 18:00,21.4,,2.7,270.0,47.0,1013.7,0.9,0.83,,5.0
2730,수원,2021-04-24 19:00,17.6,,2.8,270.0,63.0,1014.2,0.7,0.26,,0.0
2731,수원,2021-04-24 20:00,15.3,,2.1,250.0,75.0,1014.1,0.0,0.0,,2.0
2732,수원,2021-04-24 21:00,14.7,,1.7,250.0,76.0,1014.4,,,,0.0
2733,수원,2021-04-24 22:00,13.4,,1.5,250.0,83.0,1014.6,,,,0.0
2734,수원,2021-04-24 23:00,13.5,,2.1,290.0,83.0,1014.8,,,,0.0
2735,수원,2021-04-25 00:00,12.1,,1.2,250.0,87.0,1014.6,,,,0.0
2736,수원,2021-04-25 01:00,11.5,,0.4,0.0,91.0,1014.3,,,,0.0
2737,수원,2021-04-25 02:00,10.9,,0.1,0.0,96.0,1013.9,,,,0.0
2738,수원,2021-04-25 03:00,10.5,,0.0,0.0,96.0,1013.9,,,,0.0
2739,수원,2021-04-25 04:00,9.8,,0.0,0.0,98.0,1013.9,,,,0.0
2740,수원,2021-04-25 05:00,9.5,,0.1,0.0,100.0,1014.2,,,,0.0
2741,수원,2021-04-25 06:00,10.0,,1.2,160.0,99.0,1015.1,0.0,0.0,,0.0
2742,수원,2021-04-25 07:00,12.3,,0.2,0.0,92.0,1015.8,0.5,0.24,,0.0
2743,수원,2021-04-25 08:00,16.0,,3.9,90.0,63.0,1015.9,1.0,0.88,,0.0
2744,수원,2021-04-25 09:00,17.3,,4.9,90.0,56.0,1016.0,1.0,1.65,,0.0
2745,수원,2021-04-25 10:00,18.7,,4.8,90.0,52.0,1016.0,1.0,2.37,,0.0
2746,수원,2021-04-25 11:00,19.5,,4.6,110.0,49.0,1015.8,1.0,2.9,,0.0
