설비용량(MW),연식(년),기온(°C),풍속(m/s)_cubed,습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),풍향_sin,풍향_cos,시간_sin,시간_cos,월_sin,월_cos,블레이드,air_density,absolute_humidity,계절_encoded,실제,예측,오차,절대오차,발전구분
4.2,0.5,19.2,97.33599999999998,60.0,13.3,11.2,1013.8,0.939692621,0.342020143,-1.0,-1.84e-16,0.866025404,-0.5,68.0,1.202059258,10.15734654,2,14.5376,1727.9756197427632,-1713.4380197427631,1713.4380197427631,어음풍력
4.2,0.7,27.6,24.389,76.0,27.9,22.9,1009.6,0.766044443,0.64278761,1.22e-16,-1.0,1.22e-16,-1.0,68.0,1.157170917,20.52317098,3,136.5168,1849.6724224357167,-1713.1556224357169,1713.1556224357169,어음풍력
4.2,0.3,7.8,456.533,87.0,9.2,5.7,1018.1,0.766044443,0.64278761,0.866025404,-0.5,0.5,0.866025404,68.0,1.258106776,7.149262985,1,2215.248,3927.12682077755,-1711.8788207775501,1711.8788207775501,어음풍력
4.2,0.4,10.8,140.608,55.0,7.1,2.1,1016.7,-0.64278761,0.766044443,-0.965925826,0.258819045,0.866025404,0.5,68.0,1.244062773,5.604613413,2,3840.144,2129.3132707086625,1710.8307292913373,1710.8307292913373,어음풍력
3.0,16.50924025,18.4,287.496,97.0,20.5,17.9,986.9,-2.45e-16,1.0,-0.707106781,0.707106781,0.5,-0.866025404,45.0,1.169974401,15.2734917,3,2767.2,1074.2330073305639,1692.966992669436,1692.966992669436,한경풍력
3.0,10.11088296,5.1,238.32800000000003,63.0,5.6,-1.3,1015.2,0.342020143,0.939692621,1.0,6.12e-17,0.0,1.0,45.0,1.268420519,4.413141753,1,2736.8,1060.0136735776032,1676.786326422397,1676.786326422397,한경풍력
3.0,8.684462697,28.3,50.653000000000006,71.0,27.2,22.5,994.0,-0.342020143,0.939692621,-0.965925826,-0.258819045,-0.5,-0.866025404,45.0,1.136784459,19.99867415,3,2421.4,752.605945032672,1668.794054967328,1668.794054967328,한경풍력
3.0,8.804928131,27.3,103.82300000000001,57.0,20.6,18.0,1007.6,-0.939692621,0.342020143,0.258819045,-0.965925826,-0.866025404,-0.5,45.0,1.159244049,15.37045706,0,2073.2,405.73239212619956,1667.4676078738003,1667.4676078738003,한경풍력
2.0,13.60985626,11.8,10.648000000000003,75.0,10.4,7.5,1017.1,0.342020143,0.939692621,0.5,0.866025404,-0.866025404,0.5,40.0,1.238682049,8.008124448,0,1961.75,295.5291496303107,1666.2208503696893,1666.2208503696893,성산풍력
3.0,12.29842574,8.2,54.87199999999999,93.0,10.1,7.1,1006.1,0.939692621,0.342020143,-0.866025404,-0.5,0.866025404,0.5,45.0,1.24103551,7.814876534,2,2294.4,631.1169618999411,1663.283038100059,1663.283038100059,한경풍력
4.2,0.7,28.4,9.261000000000001,73.0,28.1,23.0,1001.1,0.64278761,-0.766044443,1.0,6.12e-17,1.22e-16,-1.0,68.0,1.144202214,20.64491706,3,690.2672,2351.1191346650266,-1660.8519346650266,1660.8519346650266,어음풍력
4.2,0.6,22.5,1.3310000000000004,70.0,19.0,16.7,1009.5,-0.766044443,-0.64278761,-0.5,0.866025404,0.5,-0.866025404,68.0,1.181022856,14.2441177,3,2229.5728,572.7513590559247,1656.8214409440752,1656.8214409440752,어음풍력
3.0,15.18959617,4.1,2197.0,71.0,5.8,-0.6,1018.2,-2.45e-16,1.0,0.258819045,-0.965925826,0.5,0.866025404,45.0,1.276631343,4.625808008,1,44.6,1699.3550504891318,-1654.755050489132,1654.755050489132,한경풍력
4.2,0.7,28.5,110.59199999999998,77.0,29.8,24.0,1007.7,-0.939692621,-0.342020143,0.965925826,-0.258819045,1.22e-16,-1.0,68.0,1.150693434,21.83423391,3,611.0496,2265.469461483095,-1654.419861483095,1654.419861483095,어음풍력
4.2,0.4,17.4,3.375,90.0,17.8,15.7,999.6,0.64278761,-0.766044443,0.707106781,0.707106781,1.0,6.12e-17,68.0,1.190426072,13.40477249,2,2964.9312,1314.5388210786623,1650.3923789213377,1650.3923789213377,어음풍력
2.0,18.68035592,23.0,1.0,81.0,22.7,19.5,996.3,-0.342020143,-0.939692621,-0.965925826,-0.258819045,0.5,-0.866025404,40.0,1.161866272,16.83219363,3,1957.0,314.8401136819448,1642.1598863180552,1642.1598863180552,성산풍력
2.0,22.54346338,19.1,1.3310000000000004,81.0,17.8,15.7,1009.2,0.939692621,0.342020143,0.707106781,0.707106781,1.0,6.12e-17,40.0,1.194933652,13.41961405,2,1976.833333,336.36695824109484,1640.4663747589052,1640.4663747589052,성산풍력
4.2,0.2,7.9,50.653000000000006,43.0,4.6,-3.9,1024.3,-0.342020143,0.939692621,-0.5,-0.866025404,0.0,1.0,68.0,1.267510286,3.688238082,1,3274.6784,1634.8180276718922,1639.8603723281076,1639.8603723281076,어음풍력
2.0,16.678987,20.1,0.21599999999999997,99.0,23.2,19.9,1005.8,0.939692621,0.342020143,-0.866025404,-0.5,0.5,-0.866025404,40.0,1.184403643,17.21175755,3,1980.833333,345.33588879510353,1635.4974442048965,1635.4974442048965,성산풍력
4.2,1.6,17.6,6.858999999999999,83.0,16.6,14.6,1015.0,0.766044443,0.64278761,-0.258819045,0.965925826,0.866025404,-0.5,68.0,1.208593936,12.56391385,2,13.944,1646.440696047881,-1632.496696047881,1632.496696047881,어음풍력
4.2,0.1,2.5,328.50900000000007,58.0,4.2,-4.9,1024.2,-0.342020143,0.939692621,0.5,0.866025404,-0.5,0.866025404,68.0,1.292375511,3.430016719,1,1726.3568,3357.1314730293816,-1630.7746730293816,1630.7746730293816,어음풍력
3.0,15.44421629,17.4,54.87199999999999,99.0,19.6,17.2,1000.2,0.342020143,0.939692621,0.5,0.866025404,0.866025404,-0.5,45.0,1.190335385,14.67171099,2,1881.8,253.41338469861876,1628.3866153013812,1628.3866153013812,한경풍력
3.0,8.254620123,8.6,85.18400000000003,96.0,10.6,7.9,1009.4,-2.45e-16,1.0,-0.965925826,-0.258819045,0.866025404,0.5,45.0,1.243067436,8.263368772,2,2302.8,677.5829582579318,1625.2170417420684,1625.2170417420684,한경풍력
4.2,0.3,8.0,32.76800000000001,88.0,9.4,6.1,1021.8,1.0,6.12e-17,0.258819045,0.965925826,0.5,0.866025404,68.0,1.261687146,7.321026304,1,2981.2048,1356.027288139012,1625.177511860988,1625.177511860988,어음풍력
3.0,8.785763176,22.5,19.683000000000003,73.0,19.9,17.4,1004.4,0.64278761,-0.766044443,0.0,1.0,-0.866025404,-0.5,45.0,1.174649343,14.82189214,0,1690.2,68.41424631571863,1621.7857536842814,1621.7857536842814,한경풍력
4.2,0.9,19.1,314.43199999999996,69.0,15.2,13.2,1017.8,0.342020143,0.939692621,0.5,-0.866025404,-1.0,-1.84e-16,68.0,1.206379955,11.52785288,0,1060.9312,2678.9524414771004,-1618.0212414771004,1618.0212414771004,어음풍력
4.2,0.4,12.9,9.261000000000001,72.0,10.6,7.9,1011.5,-2.45e-16,1.0,0.866025404,0.5,0.866025404,0.5,68.0,1.22694592,8.250091033,2,3076.7856,1459.6423972953307,1617.1432027046694,1617.1432027046694,어음풍력
2.0,12.76659822,11.6,0.21599999999999997,68.0,9.2,5.8,1013.9,0.342020143,0.939692621,-0.866025404,-0.5,0.0,1.0,40.0,1.236141944,7.206956131,1,1885.5,272.43497583200224,1613.0650241679978,1613.0650241679978,성산풍력
3.0,17.28678987,8.1,195.112,55.0,5.9,-0.4,1016.9,0.766044443,0.64278761,0.866025404,-0.5,0.866025404,0.5,45.0,1.256806995,4.718547375,2,2283.2,670.786516984721,1612.4134830152789,1612.4134830152789,한경풍력
4.2,1.6,22.6,2.197,82.0,22.4,19.3,1003.2,0.939692621,0.342020143,1.22e-16,-1.0,0.866025404,-0.5,68.0,1.171686186,16.64307445,2,293.5632,1903.55076784853,-1609.98756784853,1609.98756784853,어음풍력
4.2,1.4,20.5,226.98099999999997,37.0,8.8,5.2,1002.8,-0.939692621,-0.342020143,-0.707106781,0.707106781,0.866025404,0.5,68.0,1.185671395,6.932152357,2,3.0016,1605.159592889133,-1602.1579928891329,1602.1579928891329,어음풍력
3.0,12.05201916,7.2,592.7040000000001,57.0,5.8,-0.7,1021.4,-0.64278761,0.766044443,-0.258819045,0.965925826,-0.5,0.866025404,45.0,1.266504216,4.605112568,1,1957.6,356.6956617999531,1600.9043382000468,1600.9043382000468,한경풍력
2.0,14.45311431,22.3,4.096000000000001,73.0,19.6,17.2,1009.4,-2.45e-16,1.0,0.258819045,0.965925826,-0.866025404,-0.5,40.0,1.18144735,14.65243722,0,1948.25,348.37847505348327,1599.8715249465167,1599.8715249465167,성산풍력
2.0,9.84257358,14.0,5.832000000000001,60.0,9.5,6.3,1017.9,0.342020143,-0.939692621,-0.707106781,-0.707106781,0.5,0.866025404,40.0,1.230524493,7.427888602,1,1998.25,399.16948169190437,1599.0805183080956,1599.0805183080956,성산풍력
2.0,9.84257358,12.3,5.832000000000001,57.0,8.1,4.0,1018.9,0.939692621,-0.342020143,-1.0,-1.84e-16,0.5,0.866025404,40.0,1.239735867,6.369048913,1,1999.0,404.23116211162414,1594.7688378883759,1594.7688378883759,성산풍력
2.0,18.77344285,26.0,1.0,87.0,29.1,23.6,1000.3,0.766044443,0.64278761,0.5,-0.866025404,1.22e-16,-1.0,40.0,1.152013319,21.34162574,3,1820.833333,227.95639617975394,1592.876936820246,1592.876936820246,성산풍력
4.2,0.5,17.6,2.197,56.0,11.2,8.7,1013.4,-0.342020143,-0.939692621,0.258819045,0.965925826,0.866025404,-0.5,68.0,1.209136321,8.652661716,2,4.4688,1595.305287731113,-1590.8364877311128,1590.8364877311128,어음풍력
2.0,14.60643395,18.5,9.261000000000001,96.0,20.4,17.8,1005.6,0.939692621,0.342020143,-0.5,-0.866025404,0.866025404,-0.5,40.0,1.191947933,15.21418577,2,1866.333333,278.6570461062656,1587.6762868937344,1587.6762868937344,성산풍력
2.0,18.03422313,18.7,4.912999999999999,65.0,13.9,11.9,1008.3,1.22e-16,-1.0,-0.5,-0.866025404,1.0,6.12e-17,40.0,1.197252363,10.63903023,2,1992.25,409.8236992569873,1582.4263007430127,1582.4263007430127,성산풍력
4.2,1.2,9.9,110.59199999999998,43.0,5.2,-2.1,1019.6,-0.342020143,0.939692621,1.22e-16,-1.0,-0.5,0.866025404,68.0,1.252461423,4.192131771,1,3688.1376,2107.1861935810302,1580.9514064189698,1580.9514064189698,어음풍력
3.0,8.073921971,2.5,3048.625,81.0,5.9,-0.4,1012.2,-0.64278761,0.766044443,0.965925826,-0.258819045,-0.5,0.866025404,45.0,1.276406034,4.708502336,1,1170.4,2750.553557316285,-1580.153557316285,1580.153557316285,한경풍력
2.0,16.15605749,21.5,8.0,70.0,17.8,15.7,1005.1,1.22e-16,-1.0,0.5,-0.866025404,0.866025404,-0.5,40.0,1.180333573,13.44583603,2,1909.75,333.55927306052763,1576.1907269394724,1576.1907269394724,성산풍력
3.0,12.43531828,14.4,50.653000000000006,74.0,12.1,9.8,1007.6,1.0,6.12e-17,0.258819045,0.965925826,0.866025404,-0.5,45.0,1.215167882,9.28681817,2,1698.4,124.58501058575348,1573.8149894142466,1573.8149894142466,한경풍력
2.0,18.99794661,13.1,2.7439999999999993,72.0,10.8,8.1,1018.1,-0.939692621,-0.342020143,-0.258819045,0.965925826,0.866025404,0.5,40.0,1.234056145,8.352896605,2,1941.25,369.4806564182509,1571.7693435817491,1571.7693435817491,성산풍력
4.2,1.5,21.3,5.832000000000001,41.0,10.4,7.5,1004.6,-0.342020143,0.939692621,0.866025404,0.5,1.0,6.12e-17,68.0,1.18392539,8.00494038,2,4028.0688,2456.416257267003,1571.652542732997,1571.652542732997,어음풍력
4.2,0.6,23.7,0.3429999999999999,92.0,26.9,22.3,998.0,1.22e-16,-1.0,0.866025404,-0.5,0.5,-0.866025404,68.0,1.159255871,19.76390466,3,3777.6816,2206.386841022664,1571.2947589773357,1571.2947589773357,어음풍력
3.0,10.87200548,18.3,110.59199999999998,76.0,15.9,13.9,1014.5,0.939692621,0.342020143,0.965925826,0.258819045,-1.0,-1.84e-16,45.0,1.205418507,12.04919898,0,1998.4,429.31541855313117,1569.084581446869,1569.084581446869,한경풍력
4.2,0.7,31.3,59.318999999999996,66.0,30.0,24.1,1009.5,0.766044443,0.64278761,0.258819045,-0.965925826,1.22e-16,-1.0,68.0,1.142078844,21.96625618,3,713.0592,2279.4836310968094,-1566.4244310968093,1566.4244310968093,어음풍력
2.0,20.04654346,19.1,1.3310000000000004,81.0,17.8,15.7,1009.2,0.939692621,0.342020143,0.707106781,0.707106781,1.0,6.12e-17,40.0,1.194933652,13.41961405,2,1852.0,286.68437280517537,1565.3156271948246,1565.3156271948246,성산풍력
3.0,16.00273785,7.8,2685.619,82.0,8.7,4.9,1014.0,-0.342020143,0.939692621,0.707106781,-0.707106781,-0.5,0.866025404,45.0,1.253270756,6.759090024,1,367.4,1931.9061827712576,-1564.5061827712575,1564.5061827712575,한경풍력
2.0,18.65297741,20.6,3.375,79.0,19.1,16.8,1005.2,-0.766044443,-0.64278761,0.707106781,-0.707106781,0.866025404,-0.5,40.0,1.183522974,14.3104466,2,1869.833333,305.7314014341682,1564.1019315658318,1564.1019315658318,성산풍력
3.0,9.911019849,16.7,46.656000000000006,78.0,14.8,12.8,1014.3,-0.64278761,0.766044443,0.258819045,0.965925826,-1.0,-1.84e-16,45.0,1.212357107,11.22378607,0,1628.8,66.71533826075029,1562.0846617392497,1562.0846617392497,한경풍력
2.0,11.57289528,21.9,5.832000000000001,72.0,18.9,16.6,1013.8,1.22e-16,-1.0,0.258819045,-0.965925826,-1.0,-1.84e-16,40.0,1.188572804,14.13263026,0,1950.0,390.7614277989487,1559.2385722010513,1559.2385722010513,성산풍력
4.2,1.5,21.4,704.969,67.0,17.0,15.0,1002.9,-0.766044443,-0.64278761,-0.258819045,-0.965925826,0.866025404,-0.5,68.0,1.178523004,12.82465302,2,1741.04,3299.472758343123,-1558.4327583431232,1558.4327583431232,어음풍력
4.2,0.2,15.7,74.08800000000001,48.0,8.5,4.7,1021.6,0.766044443,0.64278761,-0.258819045,-0.965925826,0.0,1.0,68.0,1.228213815,6.668599021,1,3572.2848,2015.1396077801473,1557.1451922198526,1557.1451922198526,어음풍력
2.0,14.61190965,21.6,27.0,60.0,15.4,13.4,1005.7,-0.766044443,-0.64278761,-0.965925826,-0.258819045,0.866025404,-0.5,40.0,1.181745231,11.68581139,2,1861.0,303.85487295192434,1557.1451270480757,1557.1451270480757,성산풍력
4.2,0.1,9.0,10.648000000000003,56.0,6.4,0.6,1015.8,1.22e-16,-1.0,-0.258819045,0.965925826,-0.5,0.866025404,68.0,1.251212151,5.085396456,1,3439.5984,1882.4949802635238,1557.103419736476,1557.103419736476,어음풍력
4.2,1.5,22.0,59.318999999999996,84.0,22.1,19.1,1008.0,0.939692621,0.342020143,-0.258819045,-0.965925826,0.866025404,-0.5,68.0,1.179857615,16.44967237,2,2796.8976,1241.0654073751066,1555.8321926248932,1555.8321926248932,어음풍력
2.0,17.16084873,17.1,3.375,80.0,15.6,13.6,1013.6,-0.766044443,-0.64278761,-0.5,-0.866025404,-0.866025404,0.5,40.0,1.209496518,11.7756999,0,1826.833333,279.49787087820005,1547.3354621218,1547.3354621218,성산풍력
2.0,19.67693361,12.1,2.7439999999999993,93.0,13.0,10.9,1016.9,0.342020143,0.939692621,0.965925826,-0.258819045,-0.5,0.866025404,40.0,1.235867062,10.00522083,1,1876.5,329.464671418551,1547.035328581449,1547.035328581449,성산풍력
2.0,10.15468857,21.1,35.937,85.0,21.2,18.4,1007.9,0.939692621,0.342020143,0.258819045,0.965925826,0.866025404,-0.5,40.0,1.183768846,15.79098432,2,1962.5,417.4333651592606,1545.0666348407394,1545.0666348407394,성산풍력
2.0,14.45311431,21.7,2.7439999999999993,69.0,17.8,15.7,1009.3,-2.45e-16,1.0,0.707106781,0.707106781,-0.866025404,-0.5,40.0,1.184512489,13.41811617,0,1839.75,295.7541732032696,1543.9958267967304,1543.9958267967304,성산풍력
4.2,1.4,10.5,205.37900000000005,49.0,6.2,0.2,1014.2,-0.64278761,0.766044443,-0.258819045,-0.965925826,0.866025404,0.5,68.0,1.242726949,4.928857042,2,557.6144,2101.594456318824,-1543.9800563188242,1543.9800563188242,어음풍력
4.2,0.7,30.0,2.197,73.0,30.9,24.6,1002.0,0.342020143,0.939692621,-0.866025404,0.5,1.22e-16,-1.0,68.0,1.138007108,22.52868153,3,376.0064,1918.5996947767562,-1542.5932947767562,1542.5932947767562,어음풍력
2.0,20.3613963,27.6,1.0,71.0,26.1,21.8,997.7,-1.0,-1.84e-16,-0.866025404,0.5,-0.5,-0.866025404,40.0,1.144195278,19.2420588,3,1840.0,297.61673663959664,1542.3832633604034,1542.3832633604034,성산풍력
4.2,0.8,31.7,4.912999999999999,61.0,28.4,23.2,1005.7,0.939692621,-0.342020143,-0.866025404,0.5,-0.5,-0.866025404,68.0,1.136948207,20.82922493,3,2184.1008,642.3159990987042,1541.784800901296,1541.784800901296,어음풍력
3.0,13.35523614,9.2,681.4720000000002,90.0,10.4,7.6,1002.0,0.342020143,0.939692621,-0.5,-0.866025404,1.0,6.12e-17,45.0,1.231414211,8.077202593,2,128.0,1669.4062288645073,-1541.4062288645073,1541.4062288645073,한경풍력
2.0,18.99794661,13.5,0.7290000000000001,70.0,10.8,8.1,1017.5,-1.0,-1.84e-16,-0.5,0.866025404,0.866025404,0.5,40.0,1.231615233,8.336226174,2,1845.0,307.6375760023948,1537.3624239976052,1537.3624239976052,성산풍력
2.0,11.10198494,22.6,35.937,54.0,14.8,12.8,1005.3,1.0,6.12e-17,-0.707106781,-0.707106781,0.866025404,-0.5,40.0,1.177577306,11.20278032,2,1870.0,336.09086221811594,1533.909137781884,1533.909137781884,성산풍력
3.0,8.501026694,19.8,1442.8970000000002,83.0,19.1,16.8,993.3,1.0,6.12e-17,-0.707106781,0.707106781,0.5,-0.866025404,45.0,1.172604626,14.31068311,3,2892.2,1360.0978547350387,1532.102145264961,1532.102145264961,한경풍력
4.2,1.2,9.9,140.608,47.0,5.7,-0.9,1022.0,-0.64278761,0.766044443,-0.5,-0.866025404,-0.5,0.866025404,68.0,1.255188444,4.561138914,1,3671.36,2144.4444964486174,1526.9155035513827,1526.9155035513827,어음풍력
2.0,16.15605749,19.7,0.008000000000000002,68.0,15.6,13.6,1006.2,0.0,1.0,-0.707106781,0.707106781,0.866025404,-0.5,40.0,1.189951262,11.77813632,2,1959.5,434.06769423460355,1525.4323057653964,1525.4323057653964,성산풍력
3.0,10.87200548,19.4,50.653000000000006,73.0,16.4,14.4,1015.3,0.939692621,0.342020143,0.866025404,-0.5,-1.0,-1.84e-16,45.0,1.201630925,12.37711979,0,1820.8,296.99945997988834,1523.8005400201116,1523.8005400201116,한경풍력
4.2,0.7,25.7,5.832000000000001,90.0,29.7,23.9,1008.5,-0.766044443,-0.64278761,-0.258819045,0.965925826,1.22e-16,-1.0,68.0,1.162519282,21.67098339,3,3559.2704,2038.8248616164492,1520.4455383835507,1520.4455383835507,어음풍력
3.0,10.14099932,1.1,287.496,63.0,4.2,-5.1,1019.1,0.766044443,0.64278761,0.965925826,-0.258819045,0.0,1.0,45.0,1.292529668,3.373540339,1,2824.8,1304.7213189784088,1520.0786810215914,1520.0786810215914,한경풍력
4.2,0.5,23.2,21.951999999999995,74.0,21.0,18.3,1004.2,0.342020143,0.939692621,-1.0,-1.84e-16,0.866025404,-0.5,68.0,1.171130018,15.62857208,2,4076.2848,2558.5338228254695,1517.7509771745304,1517.7509771745304,어음풍력
4.2,1.4,6.2,29.791000000000004,42.0,4.0,-5.7,1017.2,-0.939692621,0.342020143,-0.965925826,0.258819045,0.866025404,0.5,68.0,1.26665164,3.229472435,2,26.2864,1543.8927804133273,-1517.6063804133273,1517.6063804133273,어음풍력
2.0,20.3613963,29.6,24.389,70.0,28.9,23.5,998.3,-0.766044443,-0.64278761,0.258819045,-0.965925826,-0.5,-0.866025404,40.0,1.13610156,21.18549484,3,1844.0,327.1354254147154,1516.8645745852846,1516.8645745852846,성산풍력
3.0,11.07186858,18.6,474.55199999999996,69.0,14.7,12.7,997.4,0.939692621,0.342020143,0.5,-0.866025404,0.866025404,-0.5,56.0,1.184300098,11.19212266,2,2407.263143,890.5520595690759,1516.7110834309242,1516.7110834309242,상명풍력
4.2,1.2,6.0,54.87199999999999,52.0,4.9,-3.1,1022.7,-2.45e-16,1.0,1.0,6.12e-17,0.0,1.0,68.0,1.274007766,3.903228701,1,3039.904,1523.367688020866,1516.536311979134,1516.536311979134,어음풍력
3.0,7.838466804,19.8,373.24800000000005,57.0,13.1,11.0,1007.8,0.342020143,0.939692621,-0.965925826,0.258819045,-1.0,-1.84e-16,45.0,1.19254538,10.02287769,0,209.8,1725.3127120815916,-1515.5127120815916,1515.5127120815916,한경풍력
3.0,12.24366872,7.9,8615.125,90.0,9.5,6.3,996.8,-0.64278761,0.766044443,-0.5,0.866025404,0.5,0.866025404,45.0,1.231077873,7.430607965,1,125.6,1639.1464273072197,-1513.5464273072198,1513.5464273072198,한경풍력
2.0,16.01368925,20.9,1.7279999999999998,74.0,18.2,16.0,1009.9,-2.45e-16,1.0,0.5,0.866025404,-1.0,-1.84e-16,40.0,1.18827686,13.6878228,0,1954.333333,442.5686383603752,1511.7646946396248,1511.7646946396248,성산풍력
2.0,14.63381246,15.0,2.197,67.0,11.4,8.9,1006.4,0.342020143,0.939692621,0.707106781,0.707106781,0.866025404,-0.5,40.0,1.211513044,8.76744635,2,1955.333333,444.97997737280093,1510.353355627199,1510.353355627199,성산풍력
4.2,0.4,12.3,0.125,77.0,10.9,8.3,1010.7,1.0,6.12e-17,0.866025404,-0.5,0.866025404,0.5,68.0,1.228409438,8.470613803,2,37.5984,1547.8861416175496,-1510.2877416175495,1510.2877416175495,어음풍력
4.2,1.1,8.1,91.125,53.0,5.7,-0.9,1023.6,-0.342020143,0.939692621,-0.707106781,-0.707106781,-0.5,0.866025404,68.0,1.265207066,4.555658386,1,3274.992,1765.4310182554182,1509.560981744582,1509.560981744582,어음풍력
3.0,18.85010267,18.4,373.24800000000005,76.0,16.0,14.0,1009.5,0.766044443,0.64278761,0.866025404,-0.5,-1.0,-1.84e-16,45.0,1.198985167,12.12091034,0,2236.2,727.7182146686246,1508.4817853313752,1508.4817853313752,한경풍력
4.2,1.6,19.5,21.951999999999995,80.0,18.1,15.9,1007.4,0.939692621,0.342020143,0.258819045,0.965925826,0.866025404,-0.5,68.0,1.191056382,13.57871771,2,0.0,1507.6952476818406,-1507.6952476818406,1507.6952476818406,어음풍력
2.0,16.15879535,19.0,4.912999999999999,54.0,11.8,9.4,1006.1,-2.45e-16,1.0,0.866025404,0.5,0.866025404,-0.5,40.0,1.194368851,9.084083445,2,1902.0,396.24734003981575,1505.7526599601842,1505.7526599601842,성산풍력
4.2,1.5,18.2,0.3429999999999999,79.0,16.4,14.4,1006.3,-0.342020143,0.939692621,-0.707106781,0.707106781,1.0,6.12e-17,68.0,1.195789372,12.42547493,2,3961.7984,2456.0659997381445,1505.7324002618557,1505.7324002618557,어음풍력
3.0,13.65366188,26.3,29.791000000000004,100.0,34.0,26.2,1003.3,-0.342020143,-0.939692621,-0.258819045,0.965925826,1.22e-16,-1.0,45.0,1.152162848,24.7613827,3,2179.2,674.0079815020144,1505.1920184979854,1505.1920184979854,한경풍력
2.0,18.65297741,18.3,0.3429999999999999,99.0,20.8,18.1,1002.9,-0.939692621,-0.342020143,0.258819045,0.965925826,0.866025404,-0.5,40.0,1.189368753,15.47959432,2,1955.333333,451.94931610964704,1503.384016890353,1503.384016890353,성산풍력
3.0,12.1889117,2.2,1860.8670000000004,94.0,6.7,1.3,1012.9,-0.939692621,0.342020143,0.965925826,-0.258819045,0.5,0.866025404,45.0,1.278297079,5.313570475,1,36.0,1534.9011256433514,-1498.9011256433514,1498.9011256433514,한경풍력
2.0,13.66735113,17.7,17.576,95.0,19.1,16.8,1001.7,0.939692621,0.342020143,0.707106781,-0.707106781,0.5,-0.866025404,40.0,1.191100585,14.36440387,3,1801.666667,303.6151510788768,1498.0515159211232,1498.0515159211232,성산풍력
3.0,15.69883641,24.7,125.0,94.0,29.1,23.6,995.9,0.939692621,0.342020143,0.707106781,-0.707106781,-0.5,-0.866025404,45.0,1.151895071,21.34693034,3,2428.0,932.1250060872844,1495.8749939127156,1495.8749939127156,한경풍력
4.2,0.7,33.5,12.166999999999998,59.0,30.4,24.3,1010.8,0.342020143,0.939692621,-0.707106781,-0.707106781,1.22e-16,-1.0,68.0,1.135202495,22.21052019,3,4042.8192,2548.988952875661,1493.8302471243387,1493.8302471243387,어음풍력
2.0,16.99931554,22.3,2.197,94.0,25.2,21.2,1013.2,0.939692621,0.342020143,1.22e-16,-1.0,-1.0,-1.84e-16,40.0,1.183408698,18.61807264,0,1734.666667,246.92777480567747,1487.7388921943225,1487.7388921943225,성산풍력
